fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxWidth Vout_2 14G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxWidth Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G
3.284e-06,0.001619,2.52e-09,266.0,8.06e-14,291.6,-0.01972,-2.742,-5.307,-6.579,-8.44,-10.16,-9.068,-9.045,-8.917,-13.13,-9.273,-5.402,-18.87,-12.26,-4.472,0.04581,0.2794,0.2109,1.064e-10,1.176e-10,1.176e-10,0.04644,0.2318,0.1663,1.287e-10,1.33e-10,1.33e-10,2.0,2.0,3.497e-11,0.1615,6.085e-11,4.187e-11,0.1419,0.1421,0.1118,4.188e-11,0.1248,0.03959,5.743e-11,6.085e-11,0.0,0.1579,9.182e-12,0.02496,2.746e-11,0.0,0.0,0.06739,0.1638,2.795e-11,2.741e-11,0.0528,-0.1325,1.171e-11,4.292e-13,-4.621e-12,0.1902,0.135,1.174e-11,0.004103,1.061e-11,0.1812,0.0007616,2.75e-13
7.543e-06,0.001196,1.005e-09,190.9,8.185e-14,1498.0,-0.01971,-14.12,-28.23,-6.576,-12.07,-17.61,-9.077,-9.135,-9.216,-13.18,-13.08,-12.76,-18.88,-23.39,-27.8,0.1301,0.2617,0.2518,1.326e-10,1.356e-10,1.355e-10,-0.1174,0.05615,0.05489,4.807e-11,4.692e-11,7.876e-11,2.0,2.0,5.5e-11,0.05494,4.63e-11,5.91e-11,0.052,0.2409,0.2364,5.908e-11,-0.343,0.08927,3.628e-11,4.632e-11,1.62e-11,0.01235,1.982e-11,-0.01789,4.883e-12,1.983e-11,0.1082,-0.216,0.0,0.0,0.0,0.1081,-0.1973,1.888e-13,0.0,0.0,0.0,-0.1906,0.0,0.0,0.0,0.0006106,0.0001327,4.29e-14
8.513999999999998e-06,0.0005922999999999,7.449e-10,931.3,5.748e-13,830.7,-0.01961,1.653,4.641,-6.609,0.6385,11.2,-9.119,-5.571,0.9491,-13.17,-14.77,-13.71,-18.87,-26.19,-31.14,0.4006,0.4919,0.4918,9.332e-11,1.082e-10,1.082e-10,0.1921,0.3291,0.3283,5.889e-11,8.515e-11,8.513e-11,2.0,2.0,3.239e-11,0.0,4.938e-12,3.546e-11,0.009387,0.1966,0.1923,3.496e-11,-0.1061,0.0118,0.0,0.0,0.0,0.0003695,4.784e-13,-0.3556,1.122e-13,0.0,0.0,-0.3043,0.0,0.0,0.0,0.002135,-0.2789,1.481e-13,0.0,0.0,0.0,-0.2554,0.0,0.0,0.0,0.0008223,0.0007438,6.702e-14
2.163e-06,0.00125,2.881e-09,391.0,7.991000000000001e-13,637.8,-0.01974,-4.373,-8.46,-6.579,-4.174,-1.371,-9.071,-6.217,-2.971,-13.13,-9.126,-4.776,-18.83,-12.21,-5.191,0.2516,0.436,0.3768,1.287e-10,1.306e-10,1.301e-10,0.2393,0.2617,0.2614,1.263e-10,1.297e-10,1.297e-10,2.0,2.0,5.562e-11,0.3047,6.174e-11,5.763e-11,0.283,0.3267,0.2594,5.718e-11,0.1069,0.07888,6.133e-11,6.201e-11,1.96e-11,0.2158,2.05e-11,-0.04681,2.768e-11,2.063e-11,0.1467,0.168,0.2407,2.789e-11,2.764e-11,0.133,-0.1427,1.135e-11,1.041e-12,-2.083e-12,0.2364,0.1916,1.135e-11,0.008316,1.085e-11,0.2308,0.004064,7.123e-13
7.726e-06,0.001913,2.74e-09,1314.0,5.69e-13,220.7,-0.01961,-55.06,-43.4,-6.596,-52.28,-39.61,-9.108,-55.15,-46.49,-13.17,-60.24,-57.07,-18.87,-66.63,-69.32,0.05696,0.2247,0.1961,1.178e-10,1.249e-10,1.249e-10,-0.0005222,0.0,0.0001464,0.0,0.0,2.362e-11,1.0,2.0,3.185e-11,1.03e-05,7.291e-13,3.983e-11,1.728e-06,0.06965,0.0696,3.983e-11,-0.0009956,-0.07816,-3.153e-11,8.401e-13,0.0,1.027e-06,1.945e-13,-0.1625,1.146e-13,0.0,0.0,-0.0007135,0.0,0.0,0.0,0.0004932,-0.1206,1.878e-13,0.0,0.0,0.0,-0.0004937,0.0,0.0,0.0,5.549e-07,0.0003888,1.88e-13
6.759e-06,0.00137,1.9330000000000003e-09,993.9,3.1180000000000004e-13,402.6,-0.01961,-35.98,-28.6,-6.591,-46.59,-34.42,-9.102,-50.6,-40.51,-13.17,-55.77,-50.63,-18.88,-62.13,-62.73,0.497,0.5438,0.5416,1.266e-10,1.312e-10,1.312e-10,0.0199,0.02335,0.02258,1.236e-10,1.292e-10,1.291e-10,1.0,2.0,5.741e-11,0.01183,5.392e-11,5.865e-11,0.01182,0.4557,0.4372,5.854e-11,0.00449,0.3334,5.166e-11,5.401e-11,6.132e-12,2.368e-05,9.939e-12,-0.2365,2.758e-12,1.075e-11,0.02761,-0.01225,0.0,0.0,0.0,0.02557,-0.1988,6.406e-14,0.0,0.0,0.0,-0.008691,0.0,0.0,0.0,5.264e-05,0.001538,1.571e-13
8.14e-06,0.0006609,1.907e-10,1350.0,7.353e-14,849.6,-0.01959,-23.73,-18.41,-6.595,-33.45,-24.95,-9.105,-39.56,-31.83,-13.17,-47.79,-45.36,-18.87,-57.31,-61.05,0.2428,0.3017,0.2916,1.252e-10,1.301e-10,1.301e-10,-0.0009162,0.01025,0.009714,9.608e-11,1.088e-10,1.088e-10,1.0,2.0,5.592e-11,0.001075,1.998e-11,5.957e-11,0.0006585,0.2709,0.2707,5.953e-11,-0.004139,0.2241,6.902e-12,2.036e-11,2.226e-11,3.019e-05,2.128e-11,-0.05159,2.087e-13,2.135e-11,0.09552,-0.009516,0.0,0.0,0.0,0.09535,-0.1675,6.455e-14,0.0,0.0,0.0,-0.006583,0.0,0.0,0.0,1.995e-05,0.001777,2.985e-14
7.105999999999999e-06,0.001743,9.864e-10,23.78,8.581e-13,845.6,-0.01971,-26.86,-53.74,-6.58,-16.4,-26.3,-9.088,-15.46,-21.97,-13.17,-16.41,-19.86,-18.88,-21.7,-24.56,0.1979,0.2857,0.2675,1.029e-10,1.082e-10,1.081e-10,-0.03784,0.00668,0.00612,1.097e-10,3.891e-12,1.181e-10,2.0,2.0,3.22e-11,0.008717,4.155e-11,3.366e-11,0.008562,0.1311,0.1231,3.355e-11,-0.009214,-0.02873,3.157e-11,4.163e-11,0.0,0.01545,1.018e-13,-0.1857,9.779e-12,0.0,0.0,-0.02767,0.01639,9.828e-12,2.785e-12,0.0006649,-0.1661,4.755e-13,0.0,0.0,0.0,-0.05293,0.0,0.0,0.0,0.0006236,0.0006777,1.088e-13
7.084e-06,0.002296,2.4860000000000003e-09,105.8,7.081e-14,940.7,-0.01971,-15.52,-31.03,-6.577,-16.59,-26.64,-9.066,-11.66,-14.39,-13.19,-6.719,0.2455,-18.89,-18.18,-17.24,0.005386,0.04127,0.03481,1.279e-10,1.322e-10,1.322e-10,0.002302,0.0,0.01308,0.0,0.0,5.481e-11,2.0,2.0,5.256e-11,0.01137,3.602e-11,5.607e-11,0.009396,0.02796,0.02493,5.586e-11,-0.002771,-0.01141,2.656e-11,3.607e-11,8.476e-12,0.001123,1.279e-11,-0.0347,1.706e-12,1.282e-11,0.005509,-0.01881,0.0,0.0,0.0,0.005401,-0.02705,4.051e-13,0.0,0.0,0.0,-0.01952,0.0,0.0,0.0,0.0002784,0.0001077,2.169e-13
6.155e-06,0.001816,9.934e-10,1388.0,7.888e-13,662.2,-0.01964,-57.54,-50.24,-6.59,-58.62,-44.69,-9.099,-58.14,-47.12,-13.17,-59.51,-53.28,-18.88,-63.86,-63.33,0.1941,0.3039,0.2778,1.17e-10,1.21e-10,1.21e-10,-6.674e-05,0.0,0.0002518,0.0,0.0,6.87e-11,1.0,2.0,4.336e-11,0.0,5.04e-13,4.568e-11,1.452e-06,0.1774,0.1663,4.562e-11,-0.0003752,0.006205,0.0,0.0,0.0,1.203e-06,8.195e-13,-0.1906,1.332e-13,0.0,0.0,-0.0006778,0.0,0.0,0.0,0.0007398,-0.1567,8.148e-14,0.0,0.0,0.0,-0.0005856,0.0,0.0,0.0,8.143e-07,0.0009952,1.118e-12
1.274e-06,0.0021579999999999,2.238e-09,1306.0,6.145e-14,1358.0,-0.01976,-45.31,-45.61,-6.581,-52.38,-48.45,-9.07,-53.9,-47.65,-13.13,-54.63,-47.28,-18.82,-55.37,-47.91,0.03446,0.06524,0.05462,1.186e-10,1.252e-10,1.252e-10,0.0003845,0.001021,0.000771,1.096e-10,1.194e-10,1.193e-10,1.0,2.0,4.747e-11,0.0006621,4.689e-11,5.169e-11,0.0004179,0.04764,0.03766,5.169e-11,0.0001062,0.0235,4.14e-11,4.721e-11,0.0,0.0002248,1.696e-11,0.005767,1.327e-11,0.0,0.0,-1.138e-05,0.0,0.0,0.0,0.02411,-0.02131,1.72e-13,0.0,0.0,0.0,-0.0004293,0.0,0.0,0.0,2.143e-06,0.0001384,1.24e-13
1.243e-06,0.002258,2.24e-09,1102.0,2.637000000000001e-13,339.4,-0.01975,-36.82,-33.59,-6.58,-43.33,-38.14,-9.069,-45.58,-39.8,-13.13,-48.79,-42.79,-18.82,-52.19,-46.13,0.005067,0.1114,0.08476,9.211e-11,1.081e-10,1.081e-10,0.0007321,0.005589,0.004177,1.047e-10,1.153e-10,1.153e-10,1.0,2.0,0.0,0.00281,3.899e-11,0.0,0.002359,0.0,0.03768,3.106e-11,-0.0002435,-0.01755,3.478e-11,3.926e-11,0.0,0.0002379,1.401e-12,-0.04991,7.178e-12,0.0,0.0,-0.001536,0.0,0.0,0.0,0.0003614,-0.06826,1.382e-13,0.0,0.0,0.0,-0.002971,0.0,0.0,0.0,4.868e-06,0.0001116,1.184e-13
5.623999999999999e-06,0.0009180999999999,2.675e-09,388.5,3.8630000000000003e-13,1362.0,-0.01971,-7.336,-14.62,-6.578,0.2031,7.067,-9.096,-2.389,4.732,-13.18,-8.572,-3.127,-18.89,-17.79,-15.85,0.3442,0.329,0.3286,1.165e-10,1.23e-10,1.229e-10,0.113,0.04584,0.04106,9.904e-11,1.125e-10,1.123e-10,2.0,2.0,4.184e-11,0.05198,3.018e-11,4.786e-11,0.05197,0.3564,0.3557,4.776e-11,-0.2387,0.2152,9.8e-12,3.029e-11,0.0,0.00248,4.669e-12,-0.2035,1.548e-13,0.0,0.0,-0.3304,0.0,0.0,0.0,0.04,-0.3081,3.275e-13,0.0,0.0,0.0,-0.5035,0.0,0.0,0.0,0.004612,0.002145,2.141e-13
8.883e-06,0.0005007,2.705e-10,61.22,3.064e-13,550.4,-0.01969,-17.52,-35.04,-6.582,-16.38,-26.26,-9.096,-18.75,-28.55,-13.17,-25.84,-38.7,-18.87,-35.46,-52.27,0.5478,0.6089,0.6082,1.376e-10,1.389e-10,1.389e-10,0.09364,0.07917,0.07915,1.165e-10,1.255e-10,1.254e-10,2.0,2.0,6.61e-11,0.0776,4.442e-11,6.716e-11,0.07349,0.4021,0.4006,6.716e-11,0.05145,0.1285,3.208e-11,4.443e-11,0.0,0.0004009,9.713e-13,-0.3605,1.11e-12,0.0,0.0,-0.03787,0.0,0.0,0.0,0.0005126,-0.2255,9.402e-14,0.0,0.0,0.0,-0.0411,0.0,0.0,0.0,8.867e-05,0.0002723,2.467e-13
9.079e-06,0.0013009999999999,2.1610000000000003e-09,140.0,8.047000000000001e-13,296.3,-0.01966,-5.541,-11.1,-6.591,-4.071,-1.598,-9.113,-7.555,-5.98,-13.18,-14.31,-15.37,-18.87,-23.57,-28.29,0.5494,0.6939,0.6776,1.333e-10,1.352e-10,1.352e-10,0.2859,0.3628,0.3626,1.077e-10,1.187e-10,1.186e-10,2.0,2.0,3.437e-11,0.2779,4.808e-11,4.516e-11,0.2763,0.2378,0.2332,4.498e-11,0.1717,-0.07509,4.125e-11,4.817e-11,0.0,0.0004833,1.893e-13,-0.2879,2.593e-13,0.0,0.0,-0.303,0.0,0.0,0.0,0.001122,-0.2553,1.878e-13,0.0,0.0,0.0,-0.2453,0.0,0.0,0.0,0.001743,0.001236,9.191e-14
4.878999999999999e-06,0.002133,4.5699999999999997e-10,927.9,3.737e-13,1473.0,-0.01966,-46.64,-47.35,-6.585,-57.06,-44.56,-9.088,-56.5,-44.87,-13.16,-56.91,-48.6,-18.88,-60.18,-56.95,0.07998,0.1301,0.13,1.061e-10,1.151e-10,1.151e-10,0.00154,0.002184,0.002183,9.719e-11,1.083e-10,1.082e-10,1.0,2.0,4.451e-11,0.001823,3.851e-11,4.755e-11,0.001638,0.1022,0.09039,4.637e-11,0.0002799,0.02986,3.35e-11,3.881e-11,5.179e-12,3.851e-05,6.042e-12,-0.08041,1.955e-12,7.058e-12,0.009457,-0.001838,0.0,0.0,0.0,0.005884,-0.08794,1.31e-12,0.0,0.0,0.0,-0.001847,0.0,0.0,0.0,3.056e-06,0.0006563,2.233e-13
4.812e-06,0.0009729999999999,2.181e-09,376.3,1.3840000000000002e-13,1108.0,-0.01972,-6.682,-13.31,-6.573,-4.108,-1.671,-9.075,-3.411,2.347,-13.17,-7.689,-1.472,-18.89,-16.34,-12.76,0.2399,0.3567,0.3504,1.404e-10,1.409e-10,1.409e-10,-0.2137,0.1651,0.1466,1.336e-10,1.368e-10,1.368e-10,2.0,2.0,6.28e-11,0.1133,5.784e-11,6.526e-11,0.113,0.35,0.3483,6.524e-11,-0.3685,0.2301,5.054e-11,5.787e-11,2.32e-11,0.05305,2.611e-11,0.1059,1.288e-11,2.612e-11,0.3036,-0.416,0.0,0.0,0.0,0.294,-0.2595,2.49e-13,0.0,0.0,0.0,-0.4879,0.0,0.0,0.0,0.003693,0.002912,9.273e-13
6.413e-06,0.0008035,2.46e-09,847.9,4.482e-13,1194.0,-0.01965,-6.189,-6.157,-6.59,-6.537,5.071,-9.104,-10.53,-0.9234,-13.18,-17.84,-12.54,-18.88,-28.28,-28.35,0.4107,0.3714,0.3711,1.091e-10,1.179e-10,1.179e-10,0.2696,0.172,0.1719,9.004e-11,1.055e-10,1.053e-10,1.0,2.0,3.89e-11,0.1616,2.207e-11,4.386e-11,0.1507,0.3836,0.3522,4.378e-11,-0.02777,0.1832,8.603e-12,2.208e-11,0.0,0.001846,4.58e-13,-0.2684,1.713e-13,0.0,0.0,-0.313,0.0,0.0,0.0,0.001943,-0.2958,1.087e-13,0.0,0.0,0.0,-0.2785,0.0,0.0,0.0,0.0009315,0.0009764,2.904e-13
1.867e-06,0.001981,2.264e-09,1035.0,2.195e-14,174.2,-0.01973,-35.88,-29.28,-6.58,-42.16,-35.55,-9.071,-43.93,-37.29,-13.13,-46.06,-39.32,-18.83,-48.65,-41.73,-0.002517,0.2124,0.1626,8.789e-11,1.044e-10,1.044e-10,-0.001345,0.01052,0.007889,8.878e-11,1.047e-10,1.046e-10,1.0,2.0,0.0,0.0,2.625e-11,0.0,0.003038,0.0,0.06012,2.662e-11,-0.002729,-0.05032,0.0,0.0,0.0,0.0003813,2.864e-13,-0.141,2.2e-12,0.0,0.0,-0.004961,0.0,0.0,0.0,0.0006847,-0.1382,3.037e-13,0.0,0.0,0.0,-0.005494,0.0,0.0,0.0,1.845e-05,0.0004486,9.599e-14
7.709999999999999e-06,0.0009678999999999,1.5940000000000003e-09,1454.0,6.117000000000001e-13,1171.0,-0.01959,-42.79,-38.04,-6.595,-54.03,-40.85,-9.107,-55.98,-47.0,-13.17,-59.46,-55.96,-18.87,-64.89,-67.31,0.3797,0.3759,0.3752,8.774e-11,1.023e-10,1.023e-10,0.001636,0.003894,0.00389,8.93e-11,1.02e-10,1.02e-10,1.0,2.0,2.869e-11,0.001072,2.893e-11,3.287e-11,0.0009981,0.2114,0.2107,3.286e-11,-0.001815,0.05191,2.854e-11,2.96e-11,0.0,8.6e-06,1.858e-13,-0.4552,2.552e-13,0.0,0.0,-0.003531,0.0,0.0,0.0,0.0006562,-0.3014,7.679e-14,0.0,0.0,0.0,-0.002795,0.0,0.0,0.0,2.655e-06,0.001682,1.605e-13
3.869e-06,0.0006389999999999,4.772e-10,894.5,4.915000000000001e-13,353.5,-0.01968,3.897,9.467,-6.582,0.7815,10.53,-9.088,-2.143,7.566,-13.16,-8.1,0.09067,-18.88,-17.24,-12.63,0.4431,0.6128,0.5724,1.367e-10,1.38e-10,1.38e-10,0.6545,0.6317,0.6314,1.403e-10,1.405e-10,1.405e-10,2.0,2.0,6.204e-11,0.6345,6.929e-11,6.406e-11,0.6343,0.4846,0.4395,6.406e-11,0.5333,0.2068,6.871e-11,6.931e-11,1.819e-11,0.3076,2.183e-11,-0.1333,2.808e-11,2.183e-11,0.1735,0.05351,0.3078,2.814e-11,2.552e-11,0.1717,-0.2584,8.882e-14,0.0,0.0,0.0,-0.2327,0.0,0.0,0.0,0.004448,0.0005419,5.45e-14
8.302e-06,0.002132,2.252e-09,1438.0,7.426000000000001e-13,610.8,-0.01975,-43.35,-35.39,-6.602,-54.55,-42.46,-9.109,-57.78,-50.42,-13.17,-62.63,-60.91,-18.87,-68.74,-72.95,0.01883,0.1143,0.09601,1.03e-10,1.101e-10,1.1e-10,-0.0002801,0.0,7.425e-06,0.0,0.0,1.314e-11,1.0,2.0,2.691e-11,0.0,1.563e-12,2.673e-11,6.304e-07,0.02601,0.02415,2.664e-11,-0.0002532,-0.07728,0.0,0.0,0.0,8.247e-07,2.654e-13,-0.09095,2.559e-13,0.0,0.0,-0.0002385,0.0,0.0,0.0,0.0002431,-0.06197,5.054e-13,0.0,0.0,0.0,-0.0001842,0.0,0.0,0.0,3.263e-07,0.0001505,2.308e-13
3.164e-06,0.0008547,6.939e-10,957.9,9.342000000000002e-13,146.9,-0.01969,-7.889,0.4487,-6.581,-13.85,-3.623,-9.077,-16.45,-6.263,-13.15,-21.12,-11.84,-18.86,-28.48,-21.8,0.2247,0.5691,0.4801,1.182e-10,1.252e-10,1.251e-10,0.2282,0.4101,0.36,1.253e-10,1.303e-10,1.303e-10,1.0,2.0,3.797e-11,0.2567,5.37e-11,4.733e-11,0.2261,0.3341,0.2815,4.729e-11,0.07552,0.04526,4.796e-11,5.377e-11,0.0,0.03405,5.797e-12,-0.1926,1.08e-11,0.0,0.0,-0.1523,0.03423,1.08e-11,6.38e-12,0.02755,-0.2695,2.2e-13,0.0,0.0,0.0,-0.2023,0.0,0.0,0.0,0.001526,0.001974,1.316e-13
1.208e-06,0.002468,2.6190000000000006e-09,740.1,3.0210000000000005e-14,318.3,-0.01974,-22.49,-24.59,-6.58,-29.02,-31.03,-9.069,-31.41,-33.17,-13.13,-35.12,-36.08,-18.82,-39.74,-38.88,-0.005584,0.08124,0.06006,8.666e-11,1.043e-10,1.043e-10,-0.002455,0.04341,0.02976,9.679e-11,9.507e-11,1.092e-10,1.0,2.0,0.0,0.0,2.707e-11,0.0,0.01627,0.0,0.02555,2.841e-11,-0.005964,-0.01745,0.0,0.0,0.0,0.004157,1.435e-12,-0.03144,7.579e-12,0.0,0.0,-0.009539,0.0,0.0,0.0,0.0005517,-0.04474,4.355e-12,0.0,0.0,0.01294,-0.002047,4.355e-12,0.0,1.834e-12,0.01274,0.0002148,5.135e-13
9.155e-06,0.001526,1.305e-10,1384.0,4.4770000000000014e-14,1039.0,-0.01956,-50.74,-46.16,-6.602,-33.19,-26.72,-9.109,-35.63,-29.97,-13.17,-42.51,-42.06,-18.87,-53.03,-58.73,0.1061,0.1623,0.154,1.024e-10,1.143e-10,1.143e-10,-0.003794,0.0,7.824e-06,0.0,0.0,3.097e-12,1.0,2.0,3.201e-11,0.0,2.213e-12,3.892e-11,1.034e-05,0.09788,0.08939,3.891e-11,-0.004405,0.07542,0.0,0.0,0.0,1.005e-05,1.548e-12,-0.07488,7.982e-14,0.0,0.0,-0.004703,0.0,0.0,0.0,0.001272,-0.09202,1.137e-13,0.0,0.0,0.0,-0.004478,0.0,0.0,0.0,4.878e-06,0.0005995,2.152e-13
5.298e-06,0.0005946,1.754e-10,143.5,7.709000000000002e-13,1018.0,-0.01972,-13.57,-27.14,-6.581,-8.649,-10.8,-9.083,-11.37,-13.72,-13.16,-16.79,-20.45,-18.87,-25.58,-32.36,0.3214,0.4132,0.41,9.998e-11,1.069e-10,1.065e-10,0.2058,0.05349,0.05237,5.945e-11,8.485e-11,8.461e-11,2.0,2.0,4.055e-11,0.05837,1.525e-11,3.913e-11,0.056,0.28,0.2539,3.692e-11,0.1049,0.1429,1.241e-11,1.547e-11,0.0,0.001624,2.094e-12,-0.2866,7.356e-13,0.0,0.0,-0.09443,0.0,0.0,0.0,0.002003,-0.288,2.578e-13,0.0,0.0,0.0,-0.117,0.0,0.0,0.0,0.002745,0.0005673,6.127e-14
3.247e-06,0.001289,8.453e-10,1051.0,9.952e-13,380.9,-0.0197,-30.19,-23.46,-6.581,-35.87,-24.33,-9.077,-38.43,-27.12,-13.14,-42.75,-32.59,-18.86,-49.09,-41.84,0.4073,0.5815,0.5332,1.291e-10,1.323e-10,1.322e-10,0.03029,0.04601,0.04245,1.295e-10,1.319e-10,1.318e-10,1.0,2.0,5.401e-11,0.0341,5.661e-11,5.781e-11,0.03006,0.4355,0.3834,5.767e-11,0.008262,0.1698,5.476e-11,5.676e-11,9.071e-12,0.006312,1.265e-11,-0.1762,1.397e-11,1.351e-11,0.0906,-0.01605,0.006333,1.4e-11,1.14e-11,0.08868,-0.2626,3.517e-14,0.0,0.0,0.0,-0.02289,0.0,0.0,0.0,0.0001015,0.001134,9.386e-14
6.028e-06,0.0016899999999999,1.498e-09,689.2,8.861000000000001e-13,830.1,-0.01963,-29.02,-27.68,-6.588,-32.92,-21.15,-9.097,-36.33,-26.47,-13.17,-42.74,-36.89,-18.88,-52.24,-51.63,0.2121,0.3169,0.3092,1.102e-10,1.146e-10,1.146e-10,0.02324,0.08742,0.08716,8.382e-11,9.338e-11,9.337e-11,1.0,2.0,3.912e-11,0.04197,2.744e-11,4.066e-11,0.04194,0.2031,0.1919,4.064e-11,-0.02686,0.0559,2.573e-11,2.885e-11,0.0,0.0005449,3.879e-13,-0.2324,2.987e-13,0.0,0.0,-0.1417,0.0,0.0,0.0,0.001151,-0.1898,8.597e-13,0.0,0.0,0.0,-0.1146,0.0,0.0,0.0,0.0005475,0.0006896,9.301e-14
5.431e-06,0.001512,2.336e-09,701.9,4.014e-13,1094.0,-0.01965,-26.02,-26.97,-6.586,-28.83,-17.52,-9.092,-31.94,-21.37,-13.17,-37.87,-30.58,-18.88,-47.09,-44.64,0.3293,0.3037,0.3033,1.222e-10,1.274e-10,1.273e-10,0.0854,0.094,0.09355,1.081e-10,1.184e-10,1.183e-10,1.0,2.0,5.373e-11,0.0979,3.804e-11,5.644e-11,0.09548,0.3234,0.3232,5.642e-11,-0.01829,0.2299,2.844e-11,3.806e-11,1.028e-11,0.0002808,1.339e-11,-0.09335,9.45e-13,1.53e-11,0.09546,-0.1561,0.0,0.0,0.0,0.09319,-0.2056,9.658e-14,0.0,0.0,0.0,-0.1703,0.0,0.0,0.0,0.0004279,0.003968,5.28e-13
9.209e-06,0.0006433999999999,9.735e-10,982.2,9.36e-13,34.17,-0.01952,3.709,16.46,-6.607,-5.245,4.448,-9.114,-11.05,-5.483,-13.17,-20.02,-19.92,-18.87,-31.36,-37.26,0.1227,0.4684,0.445,6.732e-11,8.859e-11,8.836e-11,-0.02059,0.2433,0.2422,5.289e-11,7.716e-11,7.677e-11,1.0,2.0,0.0,0.0,3.434e-13,0.0,0.00338,0.0,0.001146,3.009e-13,-0.3317,-0.4396,0.0,0.0,0.0,0.0003475,4.446e-13,-0.3615,4.454e-13,0.0,0.0,-0.3461,0.0,0.0,0.0,0.002269,-0.3472,2.772e-13,0.0,0.0,0.0,-0.3016,0.0,0.0,0.0,0.0007933,0.000851,4.69e-13
9.466e-06,0.0006411,2.337e-09,43.47,3.059e-13,979.6,-0.0197,-23.77,-47.53,-6.579,-14.07,-21.66,-9.099,-11.62,-14.35,-13.18,-14.71,-16.25,-18.87,-23.4,-28.0,0.4625,0.4432,0.443,1.147e-10,1.227e-10,1.227e-10,-0.0638,0.0,0.01256,0.0,0.0,5.29e-11,2.0,2.0,3.292e-11,0.0,1.787e-11,4.537e-11,0.007674,0.2946,0.2921,4.535e-11,-0.1892,0.07905,0.0,0.0,0.0,0.004803,2.877e-13,-0.3359,5.113e-13,0.0,0.0,-0.1246,0.0,0.0,0.0,0.001546,-0.2619,2.608e-13,0.0,0.0,0.0,-0.1266,0.0,0.0,0.0,0.0008667,0.0009503,2.206e-13
1.4659999999999998e-06,0.001794,2.566e-09,483.3,3.696000000000001e-13,1051.0,-0.01974,-9.122,-16.03,-6.579,-9.435,-9.423,-9.069,-11.58,-11.17,-13.13,-15.0,-13.89,-18.82,-18.88,-15.79,0.1627,0.2572,0.2285,1.328e-10,1.347e-10,1.346e-10,0.11,0.1105,0.1104,1.27e-10,1.327e-10,1.327e-10,2.0,2.0,6.05e-11,0.1179,6.267e-11,6.051e-11,0.1178,0.2058,0.1663,6.036e-11,0.06209,0.06131,6.234e-11,6.278e-11,2.305e-11,0.06228,2.368e-11,-0.03492,2.945e-11,2.388e-11,0.1099,-0.006716,0.1068,2.985e-11,2.967e-11,0.09428,-0.05321,1.218e-11,0.0,0.0,0.08966,0.06136,1.23e-11,0.0,1.116e-11,0.08914,0.004872,5.445e-13
9.329e-06,0.001423,1.726e-09,1122.0,5.4e-13,740.5,-0.01955,-45.27,-39.79,-6.603,-56.8,-45.26,-9.111,-59.12,-52.76,-13.17,-62.98,-62.46,-18.87,-68.6,-74.06,0.3397,0.4042,0.4038,1.108e-10,1.191e-10,1.19e-10,0.002105,0.003855,0.003847,1.247e-10,1.276e-10,1.276e-10,1.0,2.0,3.472e-11,0.0,1.083e-11,4.168e-11,5.973e-05,0.2005,0.192,4.14e-11,-0.002442,0.005884,0.0,0.0,0.0,1.09e-05,1.343e-13,-0.2723,3.631e-13,0.0,0.0,-0.002027,0.0,0.0,0.0,0.0002896,-0.2124,4.19e-13,0.0,0.0,0.0,-0.001724,0.0,0.0,0.0,3.475e-06,0.003745,8.887e-13
