fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_maxHeight Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width_XY Vout_2 14G,eye_height_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_width Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_2 28G,eye_width_XY Vout_2 28G,eye_width Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_1 56G,eye_width Vout_1 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G,eye_height Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G
4.205e-06,0.001606,2.217e-09,837.6,4.36e-13,359.8,-0.01967,-30.51,-24.53,-6.583,-36.87,-25.88,-9.083,-39.58,-28.44,-13.16,-44.35,-35.0,-18.87,-51.58,-46.06,0.4175,0.4811,0.4615,1.307e-10,1.34e-10,1.34e-10,0.07023,0.07162,0.07157,1.37e-10,1.385e-10,1.385e-10,1.0,2.0,0.3998,0.0657,0.03847,0.2679,6.639e-11,0.06062,5.993e-11,6.57e-11,0.3556,5.625e-11,5.994e-11,6.64e-11,0.02037,1.944e-11,0.1397,-0.04687,0.02032,0.1375,1.685e-11,-0.01398,2.519e-11,2.322e-11,1.941e-11,2.535e-11,0.0,0.0,0.0,-0.1923,0.0,0.0008088,1.053e-13,-0.03039,6.062e-05,1.873e-13,0.0,0.0
1.648e-06,0.0005425,2.698e-09,946.7,6.942000000000001e-13,1400.0,-0.01975,-1.644,-2.842,-6.579,-0.724,5.867,-9.071,-3.146,3.51,-13.13,-7.15,-0.4633,-18.83,-12.83,-6.154,0.1136,0.2676,0.2213,1.104e-10,1.142e-10,1.136e-10,0.1484,0.1633,0.1621,9.828e-11,9.914e-11,9.896e-11,2.0,2.0,0.1854,0.2192,0.1799,0.0541,3.622e-11,0.1829,4.535e-11,4.231e-11,0.1421,4.31e-11,4.543e-11,4.015e-11,0.1459,0.0,0.0,-0.04762,0.1299,0.06382,0.0,0.03607,1.359e-11,1.083e-11,1.314e-11,1.591e-11,0.0,1.177e-12,0.0,-0.1246,-1.06e-12,0.002429,6.475e-13,-0.09662,0.008966,2.04e-12,0.007626,0.0
6.092e-06,0.001685,5.481e-10,399.0,6.586e-13,1108.0,-0.01967,-7.687,-12.65,-6.589,-3.754,5.018,-9.106,-7.719,-0.1982,-13.18,-15.17,-11.21,-18.88,-25.76,-26.91,0.2025,0.2608,0.2603,1.062e-10,1.111e-10,1.111e-10,0.08781,0.05796,0.04736,7.142e-11,6.182e-12,8.965e-11,1.0,2.0,0.1993,0.06708,-0.2831,0.09074,1.03e-11,0.05344,4.157e-11,-4e-12,0.1988,4.081e-11,4.339e-11,1.057e-11,0.0,0.0,0.0,-0.2197,0.008065,0.001848,0.0,-0.4925,1.35e-12,0.0,2.169e-12,0.0,0.0,0.0,0.0,-0.1794,0.0,0.002324,4.482e-13,-0.4185,0.005105,6.352e-13,0.0,0.0
2.189e-06,0.002233,3.358e-10,820.4,6.905e-13,1148.0,-0.01972,-35.71,-36.56,-6.58,-38.95,-30.93,-9.072,-41.37,-33.32,-13.13,-45.2,-37.49,-18.83,-50.21,-43.66,0.09201,0.195,0.1651,1.147e-10,1.186e-10,1.179e-10,0.008779,0.0161,0.01606,1.016e-10,1.069e-10,1.069e-10,1.0,2.0,0.129,0.01473,0.004907,0.03278,3.97e-11,0.01256,4.629e-11,4.155e-11,0.1057,4.489e-11,4.64e-11,4.227e-11,0.003466,0.0,0.0,-0.07456,0.003457,0.01672,0.0,-0.009393,7.221e-12,5.678e-12,8.208e-12,1.069e-11,2.972e-13,0.0,0.0002091,-0.1168,0.0,0.0002691,1.917e-13,-0.01654,0.0001379,4.916e-13,0.0,-1.067e-11
9.17e-06,0.001286,2.959e-09,867.2,7.372000000000001e-13,1179.0,-0.01956,-32.98,-31.65,-6.601,-38.72,-27.49,-9.11,-43.82,-37.44,-13.17,-51.99,-51.26,-18.87,-61.8,-66.83,0.2244,0.3327,0.3317,8.303e-11,9.179e-11,9.175e-11,-0.06097,0.02046,0.02005,3.975e-11,6.606e-11,6.479e-11,1.0,2.0,0.03575,0.0,-0.0808,-0.1159,1.401e-12,0.0003106,1.637e-11,0.0,0.03499,1.216e-11,1.925e-11,0.0,0.0,0.0,0.0,-0.3188,5.398e-05,0.0007466,0.0,-0.06298,5.8e-13,0.0,9.637e-14,0.0,0.0,0.0,0.0,-0.2581,0.0,0.001356,2.082e-14,-0.04433,0.0001594,4.957e-13,0.0,0.0
2.116e-06,0.00198,2.116e-09,330.6,4.473e-13,456.0,-0.01973,-5.377,-9.912,-6.579,-7.076,-6.523,-9.07,-8.92,-7.683,-13.13,-12.04,-9.856,-18.83,-15.57,-11.07,0.2063,0.3383,0.3044,1.346e-10,1.369e-10,1.369e-10,0.2216,0.2264,0.2263,1.386e-10,1.395e-10,1.395e-10,2.0,2.0,0.2581,0.2295,0.1693,0.09482,6.764e-11,0.2294,6.145e-11,6.645e-11,0.2186,5.829e-11,6.155e-11,6.764e-11,0.1917,2.174e-11,0.1198,-0.03097,0.1688,0.1101,1.843e-11,0.08003,3.201e-11,3.141e-11,2.171e-11,3.205e-11,1.288e-11,0.0,0.1226,-0.1241,0.0,0.002158,6.537e-13,0.04033,0.1218,1.285e-11,0.0,1.16e-11
1.468e-06,0.002312,2.688e-09,778.8,3.811000000000001e-13,1175.0,-0.01974,-30.61,-34.19,-6.58,-33.27,-29.55,-9.07,-35.65,-31.66,-13.13,-39.52,-35.21,-18.82,-44.63,-39.46,0.08937,0.175,0.1505,1.272e-10,1.293e-10,1.284e-10,0.03623,0.04333,0.0433,1.214e-10,1.243e-10,1.243e-10,1.0,2.0,0.1268,0.04504,0.02421,0.03097,5.395e-11,0.03673,5.517e-11,5.856e-11,0.1007,5.284e-11,5.568e-11,5.581e-11,0.02768,1.887e-11,0.05517,-0.02664,0.02189,0.05084,1.719e-11,-0.004394,2.297e-11,2.471e-11,1.852e-11,2.525e-11,0.0,0.0,0.0,-0.0512,0.0,0.0001731,7.756e-13,-0.009933,0.002979,3.024e-12,0.0,0.0
4.431e-06,0.0016259999999999,2.2650000000000003e-09,1370.0,7.04e-13,658.7,-0.01967,-48.79,-42.01,-6.584,-58.07,-44.23,-9.085,-56.87,-44.06,-13.16,-56.73,-46.86,-18.88,-59.44,-54.31,0.3035,0.3901,0.3899,1.279e-10,1.303e-10,1.303e-10,0.002196,0.002841,0.002584,1.292e-10,1.315e-10,1.313e-10,1.0,2.0,0.346,0.002301,0.001168,0.1974,5.703e-11,0.001977,5.672e-11,5.371e-11,0.3185,5.495e-11,5.674e-11,5.709e-11,0.0004943,1.418e-11,0.07458,-0.1083,0.0004621,0.07456,1.186e-11,-0.0004497,1.054e-11,7.156e-12,1.402e-11,1.054e-11,0.0,0.0,0.0,-0.1885,0.0,0.001103,1.399e-13,-0.001497,1.45e-05,2.077e-13,0.0,0.0
7.155e-06,0.001567,2.214e-09,755.2,9.072e-13,709.8,-0.0196,-31.08,-28.07,-6.593,-36.22,-24.15,-9.104,-40.18,-31.24,-13.17,-47.35,-43.3,-18.88,-57.05,-58.54,0.3137,0.3807,0.3806,1.11e-10,1.155e-10,1.153e-10,0.01378,0.06281,0.06256,8.6e-11,9.543e-11,9.539e-11,1.0,2.0,0.2188,0.01197,-0.05982,0.05264,1.591e-11,0.01178,3.839e-11,1.992e-11,0.2101,3.465e-11,3.84e-11,2.238e-11,0.0,0.0,0.0,-0.2131,0.0005462,0.00202,0.0,-0.08789,2.387e-13,0.0,2.853e-13,0.0,0.0,0.0,0.0,-0.1976,0.0,0.004087,7.716e-13,-0.06491,0.0004188,5.297e-13,0.0,0.0
1.713e-06,0.001437,2.24e-09,440.6,2.37e-13,1490.0,-0.01975,-9.382,-18.08,-6.578,-6.495,-5.404,-9.069,-8.263,-6.396,-13.13,-11.59,-8.989,-18.82,-15.51,-11.17,0.2476,0.2429,0.2427,1.335e-10,1.356e-10,1.356e-10,0.003893,0.08081,0.08078,1.309e-10,1.346e-10,1.345e-10,2.0,2.0,0.2538,0.08303,0.07322,0.1474,6.126e-11,0.08301,6.383e-11,5.777e-11,0.2327,6.301e-11,6.393e-11,6.13e-11,0.09758,2.798e-11,0.1754,0.01515,0.08283,0.1513,2.709e-11,0.01214,2.558e-11,2.514e-11,2.715e-11,2.558e-11,1.037e-11,8.699e-12,0.09716,-0.05745,6.668e-12,0.05363,8.663e-12,0.06327,0.09673,1.037e-11,0.05406,1.023e-11
8.246999999999999e-06,0.001073,1.062e-09,905.8,6.443e-13,1026.0,-0.01959,-26.25,-24.18,-6.597,-31.12,-19.36,-9.108,-35.71,-28.15,-13.17,-43.69,-41.63,-18.87,-54.25,-58.09,0.3146,0.4044,0.4037,8.98e-11,1.019e-10,1.019e-10,-0.1413,0.04448,0.04426,5.692e-11,8.231e-11,8.19e-11,1.0,2.0,0.1733,0.001161,-0.1828,0.02359,3.127e-12,0.001078,2.899e-11,-1.134e-11,0.1683,2.718e-11,2.964e-11,1.662e-12,0.0,0.0,0.0,-0.3551,0.0003087,0.002198,0.0,-0.1685,4.066e-13,0.0,7.729e-13,0.0,0.0,0.0,0.0,-0.2855,0.0,0.0007492,3.163e-13,-0.1077,9.271e-05,8.424e-14,0.0,0.0
5.196e-06,0.001981,1.466e-09,1270.0,6.763000000000002e-13,1278.0,-0.01966,-59.34,-56.09,-6.586,-60.32,-46.42,-9.091,-58.2,-46.14,-13.17,-58.26,-50.12,-18.88,-61.68,-58.86,0.1143,0.1765,0.1586,9.842e-11,1.064e-10,1.063e-10,0.0003872,0.0007843,0.0006633,1.126e-10,1.166e-10,1.158e-10,1.0,2.0,0.1072,0.0004747,6.958e-05,0.003132,4.222e-11,0.0003914,3.653e-11,4.154e-11,0.09411,3.847e-11,3.827e-11,4.278e-11,0.0,0.0,0.0,-0.1384,9.567e-07,0.002304,0.0,-0.0004236,6.586e-14,0.0,2.45e-12,0.0,0.0,0.0,0.0,-0.1291,0.0,0.0003085,5.105e-13,-0.0005695,6.903e-06,2.792e-13,0.0,0.0
8.041e-06,0.002472,2.675e-09,289.8,4.832e-13,1367.0,-0.01964,-12.74,-21.78,-6.597,-6.571,2.048,-9.117,-11.46,-4.884,-13.18,-19.74,-17.68,-18.87,-30.33,-33.1,0.01303,0.03828,0.03051,8.297e-11,9.317e-11,9.267e-11,-0.01538,0.01077,0.0102,7.435e-11,2.133e-11,9.454e-11,1.0,2.0,0.0,0.0,-0.07311,-0.01193,5.012e-12,0.006939,7.075e-12,0.0,0.003138,0.0,0.0,0.0,0.0,0.0,0.0,-0.03082,0.0001504,0.0002185,0.0,-0.06915,7.032e-13,0.0,2.335e-13,0.0,0.0,0.0,0.0,-0.02368,0.0,0.0001582,5.008e-13,-0.04371,8.058e-05,1.492e-13,0.0,0.0
5.793e-06,0.0005332,2.863e-10,937.8,6.213e-13,870.9,-0.01967,1.887,4.296,-6.592,2.807,13.7,-9.109,-1.753,7.534,-13.18,-9.511,-3.968,-18.88,-20.21,-20.02,0.3597,0.4538,0.4537,1.088e-10,1.144e-10,1.143e-10,0.3629,0.3502,0.3502,8.058e-11,9.819e-11,9.818e-11,2.0,2.0,0.3192,0.2784,0.233,0.1638,3.032e-11,0.2758,4.441e-11,2.637e-11,0.3073,4.556e-11,4.646e-11,3.038e-11,0.0,0.0,0.0,-0.2092,0.003823,0.0003708,0.0,-0.374,1.377e-13,0.0,8.433e-14,0.0,0.0,4.405e-13,0.0,-0.2565,-9.457e-12,0.0006093,2.681e-13,-0.256,0.001794,4.062e-13,0.004266,0.0
1.868e-06,0.001375,8.084999999999998e-10,898.0,2.711000000000001e-13,1164.0,-0.01973,-24.08,-25.27,-6.58,-27.0,-19.9,-9.071,-29.39,-21.82,-13.13,-33.5,-25.99,-18.83,-39.43,-32.63,0.3072,0.2963,0.2963,1.329e-10,1.352e-10,1.352e-10,0.05679,0.05737,0.05726,1.275e-10,1.319e-10,1.319e-10,1.0,2.0,0.3022,0.05913,0.03877,0.1996,5.543e-11,0.05891,6.352e-11,5.007e-11,0.2698,6.189e-11,6.354e-11,5.546e-11,0.03895,2.563e-11,0.179,-0.007394,0.03781,0.1639,2.383e-11,0.001887,2.047e-11,1.969e-11,2.531e-11,2.092e-11,0.0,0.0,0.0,-0.1582,0.0,0.0003259,2.445e-13,-0.04727,0.001387,8.253e-13,0.0,0.0
9.299e-06,0.001085,1.199e-09,254.5,8.712000000000002e-13,847.1,-0.01967,-6.62,-13.23,-6.601,-1.138,4.492,-9.116,-6.93,-4.509,-13.17,-15.77,-18.16,-18.87,-26.31,-33.62,0.3308,0.467,0.4662,8.216e-11,9.368e-11,9.357e-11,0.0577,0.1127,0.1104,2.526e-11,5.66e-11,5.623e-11,2.0,2.0,0.01928,0.0,-0.2568,-0.276,3.43e-12,0.01327,1.292e-11,0.0,0.01847,6.501e-12,1.347e-11,0.0,0.0,0.0,0.0,-0.3652,0.002297,0.001196,0.0,-0.4077,6.304e-13,0.0,6.35e-13,0.0,0.0,0.0,0.0,-0.3093,0.0,0.00159,3.03e-13,-0.3875,0.00168,5.053e-13,0.0,0.0
2.21e-06,0.001372,7.175e-10,1023.0,9.939e-13,912.8,-0.01972,-29.14,-26.7,-6.58,-33.37,-23.77,-9.072,-35.86,-26.32,-13.13,-39.96,-30.8,-18.83,-45.74,-37.89,0.21,0.3555,0.3041,1.124e-10,1.161e-10,1.151e-10,0.01268,0.03061,0.02845,1.051e-10,1.086e-10,1.081e-10,1.0,2.0,0.2343,0.0228,0.00415,0.07522,3.932e-11,0.01882,4.454e-11,4.138e-11,0.189,4.224e-11,4.491e-11,4.08e-11,0.0,0.0,0.0,-0.1387,0.001864,0.02175,0.0,-0.01588,3.572e-12,0.0,5.717e-12,0.0,0.0,0.0,0.0,-0.2331,0.0,0.0002446,9.73e-14,-0.02877,2.525e-05,3.141e-14,0.0,0.0
6.436e-06,0.002241,2.1600000000000004e-09,874.3,6.691e-13,1396.0,-0.01962,-48.41,-48.23,-6.59,-57.34,-44.32,-9.1,-57.37,-47.14,-13.17,-59.13,-53.64,-18.88,-63.69,-63.76,0.01486,0.07833,0.06104,8.125e-11,9.117e-11,9.076e-11,0.0003556,0.0014,0.00109,5.729e-11,7.02e-11,7.012e-11,1.0,2.0,0.02009,0.0001107,-0.001088,-0.03205,9.364e-12,0.0001078,1.75e-11,9.646e-12,0.01806,2.624e-11,2.008e-11,4.932e-12,0.0,0.0,0.0,-0.08956,1.8e-06,9.134e-05,0.0,-0.001895,1.366e-13,0.0,1.05e-13,0.0,0.0,0.0,0.0,-0.0585,0.0,0.0002387,4.346e-13,-0.001256,1.424e-05,6.943e-13,0.0,0.0
9.395e-06,0.001216,5.383e-10,334.6,9.99e-13,1456.0,-0.01967,-6.547,-13.01,-6.609,0.05734,7.336,-9.118,-6.457,-3.11,-13.17,-15.81,-17.81,-18.87,-27.18,-34.95,0.1918,0.3166,0.3148,6.008e-11,7.144e-11,7.094e-11,-0.3677,0.0,0.002527,0.0,0.0,5.181e-12,2.0,2.0,0.0,0.0,-0.5488,-0.2697,9.163e-13,0.01256,1.793e-12,0.0,0.003816,0.0,0.0,0.0,0.0,0.0,0.0,-0.3356,0.005825,0.0001548,0.0,-0.5457,1.168e-12,0.0,3.22e-14,0.0,0.0,0.0,0.0,-0.2916,0.0,0.001101,1.708e-13,-0.5126,0.01089,9.729e-13,0.0,0.0
1.268e-06,0.0010789999999999,2.565e-09,98.25,5.84e-13,310.6,-0.01975,-15.97,-32.01,-6.579,-18.81,-31.16,-9.068,-18.9,-28.83,-13.13,-18.63,-24.15,-18.81,-17.97,-17.13,0.1396,0.3147,0.2584,1.22e-10,1.28e-10,1.279e-10,0.05293,0.07549,0.0705,1.421e-10,1.422e-10,1.422e-10,2.0,2.0,0.2037,0.07455,0.04218,0.006743,7.081e-11,0.06482,5.227e-11,7.073e-11,0.1606,4.622e-11,5.238e-11,7.084e-11,0.0,0.0,0.0,-0.05896,0.06428,0.07381,0.0,-0.0588,1.666e-11,0.0,1.491e-11,0.0,1.452e-11,0.0,0.07167,-0.108,0.0,0.001081,9.329e-13,-0.0649,0.06509,1.446e-11,0.0,1.355e-11
2.865e-06,0.0005875,1.206e-09,576.3,5.92e-13,1453.0,-0.01974,-4.78,-9.521,-6.579,-0.757,5.096,-9.075,-3.236,2.685,-13.14,-7.75,-2.117,-18.85,-14.81,-10.23,0.1931,0.2954,0.2952,1.071e-10,1.127e-10,1.125e-10,0.2572,0.08731,0.085,8.783e-11,1.02e-10,1.017e-10,2.0,2.0,0.2664,0.1472,0.1413,0.1542,3.011e-11,0.1448,4.387e-11,3.017e-11,0.2261,4.588e-11,4.642e-11,3.063e-11,0.05594,1.52e-11,0.1073,-0.09051,0.0542,0.1052,9.366e-12,-0.05722,5.372e-12,4.674e-12,1.297e-11,6.204e-12,0.0,0.0,0.0,-0.2621,0.0,0.0005195,6.322e-14,-0.3646,0.001221,2.814e-13,0.0,0.0
7.95e-06,0.0006907,2.1030000000000003e-09,293.2,4.964e-13,553.6,-0.01967,-3.913,-7.834,-6.588,-1.699,3.224,-9.109,-5.627,-1.929,-13.18,-13.24,-13.05,-18.88,-22.97,-26.94,0.5807,0.645,0.6448,1.251e-10,1.291e-10,1.29e-10,0.6483,0.3976,0.3973,9.768e-11,1.113e-10,1.113e-10,2.0,2.0,0.4256,0.3127,0.1994,0.1427,3.03e-11,0.3038,5.782e-11,1.295e-11,0.4222,5.42e-11,5.792e-11,3.03e-11,0.0,0.0,0.0,-0.4287,0.004939,0.0007882,0.0,-0.2898,6.776e-13,0.0,3.16e-13,0.0,0.0,0.0,0.0,-0.2936,0.0,0.001285,2.781e-13,-0.2942,0.001161,1.584e-13,0.0,0.0
1.699e-06,0.001464,7.898999999999998e-10,474.8,6.028e-13,882.6,-0.01974,-6.23,-11.2,-6.579,-6.207,-4.06,-9.07,-8.589,-6.314,-13.13,-12.65,-10.37,-18.83,-18.47,-16.29,0.1753,0.3269,0.2822,1.238e-10,1.27e-10,1.269e-10,0.1583,0.1706,0.1702,1.087e-10,1.182e-10,1.182e-10,2.0,2.0,0.2352,0.199,0.1084,0.08707,4.768e-11,0.1822,5.273e-11,4.587e-11,0.1926,5.087e-11,5.285e-11,4.798e-11,0.09425,1.499e-11,0.07525,-0.08157,0.08434,0.0737,1.333e-11,-0.03586,1.238e-11,1.277e-11,1.492e-11,1.415e-11,0.0,0.0,0.0,-0.178,0.0,0.001229,9.502e-14,-0.1898,0.0002446,1.496e-13,0.0,0.0
2.377e-06,0.0006112,1.738e-10,714.0,4.2990000000000014e-14,10.07,-0.01971,6.278,12.87,-6.581,-0.3414,6.213,-9.075,-3.002,3.43,-13.14,-7.645,-1.665,-18.84,-14.91,-10.32,0.06526,0.3934,0.3104,8.833e-11,1.044e-10,1.043e-10,0.2887,0.6718,0.5629,8.777e-11,1.04e-10,1.039e-10,2.0,2.0,0.0,0.0,0.04486,-0.09863,2.144e-11,0.1788,2.27e-11,0.0,0.1005,0.0,0.0,0.0,0.0,0.0,0.0,-0.275,0.002396,0.002961,0.0,-0.3403,1.771e-13,0.0,4.613e-13,0.0,0.0,0.0,0.0,-0.2578,0.0,0.0003659,8.411e-14,-0.3523,0.00142,5.274e-14,0.0,0.0
4.174e-06,0.000759,4.722e-10,441.5,6.755000000000001e-13,587.8,-0.01971,-1.662,-3.281,-6.58,-0.5053,5.634,-9.084,-3.257,2.79,-13.16,-8.818,-3.966,-18.88,-17.64,-15.82,0.4422,0.5736,0.5716,1.26e-10,1.285e-10,1.285e-10,0.6817,0.4434,0.4431,1.058e-10,1.165e-10,1.165e-10,2.0,2.0,0.4654,0.4695,0.3562,0.2124,4.15e-11,0.4672,5.714e-11,3.737e-11,0.4255,5.695e-11,5.806e-11,4.162e-11,0.0283,1.786e-11,0.1232,-0.1746,0.006954,0.1232,1.404e-11,-0.3274,1.835e-12,4.772e-12,1.654e-11,1.601e-12,0.0,0.0,0.0,-0.2953,0.0,0.002701,4.18e-13,-0.4181,0.001554,1.872e-13,0.0,0.0
1.5869999999999998e-06,0.0007811,2.211e-09,1367.0,5.599000000000002e-13,506.8,-0.01974,-18.43,-13.26,-6.58,-23.68,-14.56,-9.07,-26.15,-16.91,-13.13,-30.25,-21.15,-18.82,-36.13,-27.62,0.2302,0.4139,0.3608,1.337e-10,1.359e-10,1.357e-10,0.03684,0.06205,0.05436,1.346e-10,1.363e-10,1.363e-10,1.0,2.0,0.3103,0.0479,0.0122,0.06807,6.165e-11,0.03912,6.062e-11,6.121e-11,0.2552,5.764e-11,6.07e-11,6.179e-11,0.02422,2.145e-11,0.1416,-0.06395,0.02163,0.1275,1.712e-11,-0.009879,2.366e-11,2.181e-11,2.117e-11,2.38e-11,0.0,0.0,0.0,-0.1306,0.0,0.0006995,1.169e-13,-0.02099,0.0002929,1.015e-12,0.0,0.0
4.597e-06,0.002369,7.44e-10,1233.0,1.9480000000000006e-13,1469.0,-0.01973,-47.58,-46.56,-6.587,-47.45,-35.1,-9.088,-49.78,-37.38,-13.16,-53.69,-44.5,-18.88,-59.23,-55.17,0.08325,0.09297,0.09294,1.24e-10,1.288e-10,1.288e-10,-0.0003988,0.0001121,0.0001121,-3.125e-11,6.796e-11,6.772e-11,1.0,2.0,0.0829,0.0,-0.000463,0.03957,1.285e-12,1.309e-07,5.569e-11,0.0,0.07178,5.253e-11,5.573e-11,0.0,0.0,2.046e-11,0.02734,-0.02019,4.775e-07,0.0273,1.954e-11,-0.0003272,1.569e-13,0.0,1.89e-11,0.0,0.0,0.0,0.0,-0.04549,0.0,0.0006688,4.435e-13,-0.0002806,1.53e-06,1.67e-13,0.0,0.0
2.406e-06,0.002342,2.34e-09,592.2,6.431000000000002e-13,922.7,-0.01972,-26.35,-28.71,-6.58,-28.74,-22.37,-9.073,-31.2,-24.6,-13.14,-35.32,-28.48,-18.84,-41.3,-34.07,0.08824,0.1858,0.1559,1.21e-10,1.244e-10,1.241e-10,0.08856,0.1027,0.1025,1.043e-10,1.14e-10,1.139e-10,1.0,2.0,0.1261,0.1204,0.06648,0.03298,4.576e-11,0.1057,5.07e-11,4.372e-11,0.1021,4.929e-11,5.093e-11,4.577e-11,0.05318,1.407e-11,0.03661,-0.05236,0.04809,0.03556,1.276e-11,-0.01705,1.179e-11,1.376e-11,1.403e-11,1.386e-11,0.0,4.719e-13,0.0,-0.108,-8.412e-12,0.0004754,1.594e-13,-0.09658,0.000775,3.698e-13,0.002073,0.0
2.271e-06,0.002227,1.106e-09,635.5,4.3510000000000003e-13,281.2,-0.01972,-24.31,-21.54,-6.58,-29.8,-23.96,-9.072,-32.15,-25.78,-13.14,-36.26,-29.86,-18.83,-42.27,-36.42,0.09073,0.2283,0.1936,1.209e-10,1.271e-10,1.271e-10,0.1832,0.229,0.2175,1.341e-10,1.366e-10,1.366e-10,1.0,2.0,0.1473,0.1949,0.118,0.037,6.378e-11,0.1703,5.081e-11,6.162e-11,0.1197,4.495e-11,5.09e-11,6.385e-11,0.09931,1.198e-11,0.04182,-0.05629,0.09702,0.04039,7.681e-12,-0.009448,2.488e-11,2.318e-11,1.169e-11,2.507e-11,0.0,0.0,0.0,-0.1245,0.0,0.0009113,2.051e-13,-0.1159,0.0006339,2.013e-13,0.0,0.0
4.87e-06,0.002238,1.811e-09,980.6,3.931000000000001e-13,260.1,-0.01966,-45.21,-36.53,-6.585,-53.69,-41.68,-9.088,-55.17,-43.52,-13.16,-56.68,-48.13,-18.88,-60.3,-56.69,0.02268,0.1263,0.1064,1.218e-10,1.277e-10,1.277e-10,-0.0005225,0.001762,0.001424,9.696e-11,1.103e-10,1.102e-10,1.0,2.0,0.07215,0.0004588,-0.001014,-0.02691,2.504e-11,0.0004583,5.016e-11,7.267e-12,0.06315,4.476e-11,5.027e-11,2.504e-11,0.0,0.0,0.0,-0.08969,7.692e-06,0.002219,0.0,-0.001453,3.565e-13,0.0,4.345e-12,0.0,0.0,0.0,0.0,-0.07696,0.0,0.0005379,3.263e-13,-0.001156,5.249e-06,1.176e-12,0.0,0.0
8.214e-06,0.002493,8.562e-10,858.6,8.405e-14,294.1,-0.01958,-48.1,-39.77,-6.598,-41.64,-33.57,-9.109,-42.28,-35.88,-13.17,-47.81,-46.04,-18.87,-57.49,-61.63,-0.02657,0.02341,0.02192,6.947e-11,8.989e-11,8.974e-11,-0.0003714,0.0003464,0.0003273,5.306e-11,7.772e-11,7.772e-11,1.0,2.0,0.0,0.0,-0.0008237,-0.03572,2.351e-13,1.015e-06,9.616e-13,0.0,0.0001514,0.0,0.0,0.0,0.0,0.0,0.0,-0.03028,2.234e-06,8.488e-05,0.0,-0.0005557,8.095e-14,0.0,3.066e-13,0.0,0.0,0.0,0.0,-0.02009,0.0,2.774e-05,1.388e-13,-0.0003689,9.246e-07,5.34e-13,0.0,0.0
5.432e-06,0.001223,1.707e-09,1347.0,7.989000000000002e-13,785.2,-0.01964,-42.98,-36.79,-6.586,-51.09,-37.13,-9.093,-52.9,-40.92,-13.17,-55.72,-47.78,-18.88,-60.4,-57.84,0.3719,0.4536,0.4525,1.148e-10,1.185e-10,1.184e-10,0.004315,0.005565,0.005507,1.127e-10,1.166e-10,1.165e-10,1.0,2.0,0.4019,0.004485,0.002353,0.212,4.572e-11,0.0044,4.778e-11,4.566e-11,0.3855,4.775e-11,4.943e-11,4.755e-11,0.0,0.0,0.0,-0.2041,9.084e-06,0.001039,0.0,-0.003655,6.666e-13,0.0,3.887e-13,0.0,0.0,0.0,0.0,-0.2834,0.0,0.0009574,1.411e-13,-0.003679,3.328e-05,5.334e-13,0.0,0.0
9.504e-06,0.002423,2.013e-09,1121.0,7.778e-13,552.7,-0.01961,-57.67,-50.48,-6.604,-54.4,-43.52,-9.111,-58.39,-52.78,-13.17,-63.97,-64.18,-18.86,-70.41,-76.57,-0.004681,0.0408,0.03718,1.052e-10,1.099e-10,1.094e-10,-0.0002092,0.0,2.863e-07,0.0,0.0,2.33e-12,1.0,2.0,0.005767,0.0,-0.0001411,-0.04052,2.001e-13,1.186e-07,2.125e-11,0.0,0.005697,1.544e-11,2.137e-11,0.0,0.0,0.0,0.0,-0.03309,2.529e-07,0.0001463,0.0,-9.593e-05,7.965e-13,0.0,8.378e-13,0.0,0.0,0.0,0.0,-0.02283,0.0,6.181e-05,3.24e-13,-5.718e-05,5.243e-08,2.35e-13,0.0,0.0
