fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height Vout_2 14G,eye_maxWidth Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width Vout_1 14G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height Vout_2 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width_XY Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_width Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_maxWidth Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_2 56G
8.073e-06,0.0020369999999999,4.505e-11,1464.0,4.1370000000000004e-13,1453.0,-0.01971,-39.63,-36.52,-6.6,-48.92,-36.25,-9.108,-52.9,-45.0,-13.17,-59.4,-57.21,-18.87,-67.1,-70.91,0.04345,0.1232,0.1128,7.663e-11,9.634e-11,9.631e-11,-0.0005121,0.0,3.487e-06,0.0,0.0,1.06e-11,1.0,2.0,1.229e-06,-0.0006342,2.85e-11,0.0,2.507e-11,2.738e-12,-0.04146,0.0,0.0,0.03628,0.03599,2.564e-11,0.0,0.0,0.0,-0.0006574,2.172e-07,0.0001558,3.758e-14,0.0,0.0,-0.09336,0.0,1.171e-13,-0.0004779,1.583e-13,2.842e-06,-0.07464,0.0,8.019e-05,0.0,0.0,0.0,0.0,0.0,7.659e-13
4.795e-06,0.001948,8.133e-10,982.8,1.183e-13,247.2,-0.01966,-41.9,-33.08,-6.585,-46.01,-36.48,-9.088,-46.77,-36.62,-13.16,-50.33,-41.88,-18.88,-56.83,-53.2,0.002051,0.1762,0.1407,9.789e-11,1.11e-10,1.109e-10,-0.001037,0.003937,0.003277,8.21e-11,9.96e-11,9.95e-11,1.0,2.0,0.000211,-0.002617,3.16e-11,0.0,3.151e-11,6.719e-12,-0.03199,0.0,0.0,0.06855,0.06054,2.036e-11,0.0,8.122e-13,0.0,-0.003719,1.31e-05,0.0008156,8.043e-13,0.0,0.002336,-0.1194,-1.071e-11,2.773e-13,-0.00265,7.733e-14,1.041e-07,-0.1224,0.0,0.0002606,0.0,0.0,0.0,0.0,0.0,4.926e-15
5.764999999999999e-06,0.002168,2.057e-09,705.5,1.7890000000000005e-13,561.3,-0.01963,-36.66,-33.52,-6.587,-46.67,-37.6,-9.095,-51.02,-40.61,-13.17,-55.38,-48.46,-18.88,-60.72,-59.2,0.06123,0.1144,0.1041,1.339e-10,1.363e-10,1.363e-10,0.01328,0.01699,0.0168,1.392e-10,1.4e-10,1.4e-10,1.0,2.0,0.01306,0.004359,6.287e-11,6.458e-11,6.274e-11,6.549e-11,0.006106,6.549e-11,0.01329,0.08573,0.07696,6.109e-11,2.202e-11,2.054e-11,0.002378,-0.008078,0.002373,0.02522,2.053e-11,1.889e-11,0.02592,-0.05352,1.63e-11,2.201e-11,-0.008492,9.633e-14,5.105e-05,-0.06216,0.0,0.0002066,0.0,0.0,0.0,0.0,0.0,3.484e-13
8.794e-06,0.002351,5.841e-10,26.17,7.308e-13,1319.0,-0.01971,-28.65,-57.3,-6.582,-15.46,-24.44,-9.1,-17.0,-25.08,-13.17,-21.2,-29.47,-18.87,-27.59,-36.5,-0.002456,0.03614,0.02903,6.632e-11,7.719e-11,7.626e-11,-0.003088,0.0004672,0.0004259,7.53e-11,9.082e-11,9.006e-11,2.0,2.0,0.0007802,-0.007628,1.008e-11,0.0,2.177e-12,8.452e-12,-0.04166,0.0,0.0,0.003418,0.0005489,3.279e-12,0.0,0.0,0.0,-0.009866,2.233e-05,0.0002929,5.042e-13,0.0,0.0,-0.04808,0.0,8.959e-13,-0.008007,1.272e-13,0.0001074,-0.02945,0.0,0.0001346,0.0,0.0,0.0,0.0,0.0,4.088e-13
3.473e-06,0.001289,7.382999999999998e-10,880.4,5.771e-13,321.2,-0.01969,-23.43,-17.21,-6.582,-29.07,-18.54,-9.078,-31.66,-21.08,-13.15,-36.26,-26.83,-18.86,-43.45,-37.07,0.4751,0.6143,0.5735,1.334e-10,1.359e-10,1.359e-10,0.1589,0.1759,0.1759,1.411e-10,1.413e-10,1.412e-10,1.0,2.0,0.1428,0.06188,6.088e-11,6.826e-11,6.086e-11,6.869e-11,0.2565,6.869e-11,0.1541,0.4773,0.4247,5.804e-11,2.684e-11,1.912e-11,0.05136,-0.04547,0.05064,0.1632,1.911e-11,2.321e-11,0.1633,-0.09958,1.559e-11,2.683e-11,-0.07715,2.465e-13,0.0002508,-0.2322,0.0,0.002369,0.0,0.0,0.0,0.0,0.0,1.805e-13
5.036999999999999e-06,0.002438,1.455e-09,1230.0,5.849000000000002e-13,1299.0,-0.01974,-44.71,-42.11,-6.589,-59.94,-46.32,-9.092,-58.66,-46.7,-13.17,-58.76,-50.59,-18.88,-62.0,-59.08,0.02706,0.06907,0.0542,9.734e-11,1.042e-10,1.038e-10,-8.955e-05,0.0001648,0.0001224,1.036e-10,1.085e-10,1.081e-10,1.0,2.0,6.884e-05,9.081e-06,3.456e-11,3.174e-11,3.303e-11,3.713e-11,-0.009443,4.017e-11,8.683e-05,0.03193,0.02775,3.798e-11,0.0,0.0,0.0,-0.0002492,9e-07,0.0005403,2.259e-12,0.0,0.0,-0.05034,0.0,1.004e-13,-0.0001606,1.81e-13,4.144e-07,-0.04607,0.0,0.0001731,0.0,0.0,0.0,0.0,0.0,2.033e-13
8.460999999999999e-06,0.001959,4.144e-10,291.2,9.385e-13,794.4,-0.01965,-5.64,-10.47,-6.604,-1.229,6.487,-9.119,-7.157,-2.708,-13.18,-16.26,-16.9,-18.87,-27.59,-33.93,0.02885,0.1549,0.1323,8.627e-11,9.552e-11,9.524e-11,-0.1899,0.0,0.07089,0.0,0.0,6.137e-11,2.0,2.0,0.00288,-0.2889,1.538e-11,0.0,1.178e-11,1.451e-12,-0.1285,0.0,0.0,0.01067,0.009396,9.744e-12,0.0,0.0,0.0,-0.2804,0.001619,0.0004301,4.798e-14,0.0,0.0,-0.1539,0.0,5.301e-13,-0.1969,1.131e-13,0.0001474,-0.09733,0.0,0.0002257,0.0,0.0,0.0,0.0,0.0,6.571e-14
3.332e-06,0.001432,5.22e-10,877.9,7.695000000000001e-13,1407.0,-0.01969,-29.29,-29.44,-6.581,-32.22,-21.41,-9.077,-34.83,-24.24,-13.15,-39.32,-29.87,-18.86,-46.17,-39.64,0.2312,0.2833,0.2821,1.079e-10,1.115e-10,1.111e-10,-0.00658,0.02503,0.02466,9.542e-11,1.007e-10,1.004e-10,1.0,2.0,0.0343,-0.004328,4.396e-11,3.631e-11,4.242e-11,3.803e-11,0.1499,3.975e-11,0.03789,0.2726,0.2347,4.407e-11,7.335e-12,0.0,0.002653,-0.04736,0.002579,0.01789,5.171e-12,2.168e-12,0.0,-0.08835,0.0,3.861e-12,-0.05783,1.831e-14,0.0001443,-0.2371,0.0,0.0001122,0.0,0.0,0.0,0.0,0.0,1.863e-13
4.099e-06,0.0006011,1.2589999999999999e-09,23.26,8.824000000000002e-13,1203.0,-0.01974,-30.01,-60.03,-6.579,-21.6,-36.69,-9.072,-19.76,-30.53,-13.14,-18.26,-23.51,-18.85,-17.96,-17.34,0.2699,0.3658,0.3337,1.004e-10,1.051e-10,1.045e-10,0.02768,0.00476,0.004635,9.375e-11,1.023e-10,1.022e-10,2.0,2.0,0.009874,-0.01754,3.788e-11,4.163e-11,3.622e-11,4.033e-11,0.1551,2.91e-12,0.01077,0.2487,0.2098,4.063e-11,1.791e-11,0.0,0.03109,-0.06959,0.03027,0.02169,4.426e-12,2.055e-11,0.0,-0.1707,0.0,1.71e-11,-0.00876,1.18e-13,0.03224,-0.2965,0.0,0.0004009,0.0,0.0,0.0,0.0,0.0,6.392e-12
9.489e-06,0.0005562999999999,2.617e-09,1400.0,7.648e-13,1492.0,-0.01957,-17.53,-13.76,-6.6,-22.84,-12.01,-9.109,-28.07,-22.17,-13.17,-36.63,-36.46,-18.86,-47.66,-53.48,0.2571,0.313,0.286,5.513e-11,7.043e-11,6.996e-11,-0.04885,0.0,0.0103,0.0,0.0,2.974e-11,1.0,2.0,0.0002519,-0.08237,0.0,0.0,4.762e-12,5.929e-13,-0.1551,0.0,0.0,0.0,0.004677,0.0,0.0,0.0,0.0,-0.0722,0.0005408,0.001377,2.121e-13,0.0,0.0,-0.3642,0.0,7.194e-13,-0.04299,3.679e-13,6.423e-05,-0.2841,0.0,0.001222,0.0,0.0,0.0,0.0,0.0,2.33e-13
2.601e-06,0.0005478,7.148e-10,108.9,6.006000000000001e-13,563.2,-0.01974,-14.5,-29.03,-6.579,-14.57,-22.65,-9.07,-16.59,-24.19,-13.13,-19.8,-26.58,-18.82,-23.29,-27.94,0.3033,0.4827,0.4331,1.325e-10,1.345e-10,1.344e-10,0.117,0.09275,0.09262,1.241e-10,1.291e-10,1.291e-10,2.0,2.0,0.09763,0.08102,5.994e-11,5.464e-11,5.985e-11,5.575e-11,0.1537,5.598e-11,0.09792,0.3684,0.3137,5.88e-11,2.221e-11,1.977e-11,0.07081,0.02913,0.06582,0.1382,1.976e-11,2.234e-11,0.1431,-0.09733,1.677e-11,2.107e-11,-0.02674,2.856e-13,0.01104,-0.2007,0.0,0.002355,0.0,0.0,0.0,0.0,0.0,4.055e-12
4.612e-06,0.001906,2.6190000000000006e-09,595.0,5.112e-13,914.5,-0.01966,-25.83,-27.01,-6.584,-28.36,-18.17,-9.086,-31.19,-21.1,-13.16,-36.49,-28.2,-18.88,-44.91,-40.29,0.201,0.2448,0.2446,1.212e-10,1.249e-10,1.248e-10,0.149,0.1314,0.1313,1.011e-10,1.133e-10,1.132e-10,1.0,2.0,0.1401,0.06136,5.579e-11,2.957e-11,5.539e-11,3.673e-11,0.09662,3.678e-11,0.1418,0.2096,0.1928,5.437e-11,6.182e-12,1.657e-11,0.01714,-0.125,0.01605,0.0526,1.508e-11,2.695e-12,0.05305,-0.08905,1.219e-11,6.181e-12,-0.1781,1.745e-13,0.001269,-0.1461,0.0,0.0006752,0.0,0.0,0.0,0.0,0.0,5.999e-14
7.003e-06,0.002203,2.505e-10,890.0,1.1990000000000002e-13,1289.0,-0.0196,-48.03,-48.3,-6.592,-40.59,-31.04,-9.103,-43.74,-33.83,-13.17,-50.33,-45.83,-18.88,-59.74,-61.39,0.06299,0.08389,0.08299,1.34e-10,1.364e-10,1.364e-10,-5.817e-05,0.0006285,0.0005487,1.01e-10,1.131e-10,1.131e-10,1.0,2.0,1.143e-06,-0.0007124,6.268e-11,0.0,6.264e-11,3.406e-13,0.01502,0.0,0.0,0.0654,0.05886,5.991e-11,0.0,2.507e-11,0.0,-0.0005882,1.142e-06,0.01597,2.507e-11,0.0,0.01638,-0.02957,2.173e-11,2.396e-13,-0.0004364,1.111e-13,9.292e-07,-0.0374,0.0,2.723e-05,0.0,0.0,0.0,0.0,0.0,4.166e-13
1.316e-06,0.002462,1.386e-09,555.7,4.57e-14,516.6,-0.01974,-12.92,-19.16,-6.58,-19.18,-24.99,-9.069,-21.12,-26.11,-13.13,-24.36,-28.16,-18.82,-29.01,-31.67,-0.008802,0.1005,0.07635,9.107e-11,1.073e-10,1.072e-10,0.002217,0.04077,0.02965,1.039e-10,1.157e-10,1.156e-10,2.0,2.0,0.01645,-0.001764,0.0,3.579e-11,3.022e-11,4.076e-11,-0.02067,4.093e-11,0.01946,0.0,0.03096,0.0,0.0,0.0,0.0,-0.006463,0.004864,0.001868,3.14e-12,0.0,0.0,-0.06216,0.0,1.038e-11,-0.01791,2.793e-13,0.0004091,-0.06831,0.0,0.0001182,0.0,0.0,0.0,0.0,0.0,2.308e-13
1.563e-06,0.001088,2.678e-09,594.8,8.806000000000001e-13,1184.0,-0.01975,-4.963,-8.843,-6.58,-4.637,-1.063,-9.07,-6.966,-3.224,-13.13,-10.57,-6.38,-18.82,-14.95,-9.435,0.1344,0.279,0.2284,1.098e-10,1.133e-10,1.112e-10,0.08797,0.1407,0.1395,1.017e-10,1.002e-10,1.002e-10,2.0,2.0,0.1537,0.1019,4.535e-11,4.709e-11,4.492e-11,3.748e-11,0.04203,4.127e-11,0.19,0.1873,0.1423,4.395e-11,1.805e-11,0.0,0.1383,-0.0263,0.1171,0.0498,1.098e-11,2.091e-11,0.0,-0.0653,0.0,1.48e-11,-0.03766,1.041e-12,0.03933,-0.1312,0.0,0.001534,0.04069,5.813e-12,6.655e-12,0.0,0.0,4.661e-12
4.966999999999999e-06,0.002174,1.486e-09,196.2,5.636e-13,800.4,-0.01972,-9.365,-18.61,-6.577,-3.614,-0.4581,-9.086,-5.588,-1.772,-13.17,-10.26,-6.693,-18.89,-17.92,-15.82,0.09187,0.162,0.1371,1.158e-10,1.202e-10,1.202e-10,0.03441,0.05514,0.05468,1.1e-10,1.192e-10,1.192e-10,2.0,2.0,0.0572,4.946e-05,4.939e-11,2.126e-11,4.866e-11,3.697e-11,-0.0004895,3.698e-11,0.05756,0.09504,0.0843,4.94e-11,2.551e-12,0.0,0.004309,-0.06867,0.003785,0.004795,8.882e-12,-2.039e-12,0.0,-0.08459,0.0,1.658e-12,-0.1101,1.197e-13,0.000385,-0.08404,0.0,0.0002463,0.0,0.0,0.0,0.0,0.0,3.094e-13
8.916e-06,0.001457,2.55e-09,354.8,2.162e-13,1485.0,-0.01967,-8.897,-17.42,-6.586,-0.4951,6.712,-9.124,-5.017,1.157,-13.18,-14.38,-13.73,-18.87,-25.25,-29.89,0.1263,0.2435,0.2433,1.209e-10,1.275e-10,1.275e-10,-0.5306,0.08492,0.08171,6.694e-11,8.819e-11,8.818e-11,2.0,2.0,0.02218,-0.5417,4.947e-11,-6.98e-12,4.943e-11,1.322e-11,0.08323,1.327e-11,0.0263,0.2476,0.2391,3.99e-11,0.0,0.0,0.0,-0.5551,0.0008643,0.000448,1.02e-13,0.0,0.0,-0.2163,0.0,1.66e-13,-0.4204,5.346e-14,0.004511,-0.1747,0.0,0.0001643,0.0,0.0,0.0,0.0,0.0,5.97e-13
3.174e-06,0.002015,2.924e-09,448.0,5.992000000000001e-13,346.2,-0.0197,-9.721,-8.9,-6.581,-13.23,-7.012,-9.078,-15.56,-8.685,-13.15,-19.77,-12.25,-18.86,-26.55,-18.54,0.1969,0.3204,0.2832,1.333e-10,1.361e-10,1.361e-10,0.4396,0.4103,0.4101,1.35e-10,1.367e-10,1.367e-10,1.0,2.0,0.416,0.3529,5.976e-11,6.223e-11,5.962e-11,6.446e-11,0.0826,6.446e-11,0.4162,0.2259,0.1967,5.58e-11,2.869e-11,1.825e-11,0.3109,0.1099,0.3046,0.07981,1.825e-11,2.772e-11,0.07999,-0.04788,1.416e-11,2.866e-11,-0.1747,3.521e-13,0.02738,-0.1349,0.0,0.0001149,0.0275,3.443e-12,6.087e-12,0.0,0.0,5.625e-12
6.777999999999999e-06,0.001862,5.445e-10,850.7,8.935000000000002e-13,1128.0,-0.01961,-41.78,-40.14,-6.591,-47.71,-35.07,-9.102,-50.89,-41.35,-13.17,-56.13,-51.5,-18.88,-62.78,-63.88,0.08809,0.2046,0.1764,9.299e-11,9.841e-11,9.816e-11,0.00232,0.006736,0.00671,6.437e-11,7.669e-11,7.658e-11,1.0,2.0,0.0004327,-0.006408,2.48e-11,9.67e-12,2.404e-11,1.244e-11,-0.04328,1.268e-11,0.000463,0.06932,0.06339,2.59e-11,0.0,0.0,0.0,-0.009112,5.475e-05,0.0001201,9.221e-14,0.0,0.0,-0.2071,0.0,5.037e-13,-0.006902,2.565e-13,7.149e-06,-0.1401,0.0,0.0006322,0.0,0.0,0.0,0.0,0.0,4.762e-13
8.409999999999999e-06,0.002096,1.096e-09,623.2,8.71e-13,462.6,-0.01957,-33.74,-29.68,-6.598,-40.6,-29.55,-9.11,-45.26,-38.38,-13.17,-52.99,-51.59,-18.87,-62.42,-66.84,0.002003,0.1292,0.1128,1.106e-10,1.166e-10,1.16e-10,0.002863,0.04488,0.0438,7.62e-11,8.909e-11,8.909e-11,1.0,2.0,0.0005862,-0.05113,3.089e-11,0.0,3.08e-11,4.202e-12,-0.09285,0.0,0.0,0.03119,0.03113,2.877e-11,0.0,0.0,0.0,-0.04525,6.557e-05,0.0004162,2.173e-13,0.0,0.0,-0.1091,0.0,2.653e-13,-0.02921,2.294e-13,4.718e-05,-0.06856,0.0,6.154e-05,0.0,0.0,0.0,0.0,0.0,3.027e-13
9.63e-06,0.001975,1.008e-09,1379.0,7.046e-13,1246.0,-0.01961,-48.0,-43.58,-6.605,-52.91,-41.96,-9.111,-57.37,-51.82,-13.17,-63.57,-63.88,-18.86,-70.42,-76.75,0.01352,0.1046,0.08466,6.241e-11,7.548e-11,7.492e-11,-0.0005088,0.0,6.521e-06,0.0,0.0,1.412e-12,1.0,2.0,2.074e-06,-0.0005207,0.0,0.0,3.227e-12,3.192e-13,-0.1297,0.0,0.0,0.0,0.00311,0.0,0.0,0.0,0.0,-0.0004608,4.643e-07,0.0002547,4.382e-13,0.0,0.0,-0.1242,0.0,1.279e-13,-0.0003224,1.978e-13,2.025e-06,-0.08339,0.0,0.0002823,0.0,0.0,0.0,0.0,0.0,6.63e-13
3.329e-06,0.0006401,5.187999999999999e-10,374.5,8.517000000000001e-13,1155.0,-0.01973,-6.352,-12.71,-6.58,-2.868,0.795,-9.076,-5.426,-1.789,-13.14,-10.07,-6.896,-18.86,-17.43,-15.75,0.253,0.3657,0.3255,1.044e-10,1.088e-10,1.082e-10,0.3066,0.09788,0.09708,7.709e-11,8.982e-11,8.944e-11,2.0,2.0,0.1608,0.1532,4.037e-11,2.578e-11,3.888e-11,2.598e-11,0.115,2.63e-11,0.1712,0.249,0.2076,4.224e-11,0.0,6.796e-12,0.0,-0.1195,0.02267,0.0253,6.727e-12,0.0,0.02563,-0.1569,3.269e-12,1.125e-12,-0.3362,8.116e-14,0.001576,-0.2806,0.0,0.0005007,0.0,0.0,0.0,0.0,0.0,3.587e-13
9.694e-06,0.0005675,5.864e-10,804.5,3.813000000000001e-13,1119.0,-0.01963,-0.2762,-0.3144,-6.613,1.269,10.57,-9.119,-5.714,-1.091,-13.17,-15.38,-16.54,-18.86,-26.96,-34.24,0.3707,0.3969,0.3967,9.543e-11,1.087e-10,1.087e-10,0.03836,0.2874,0.287,5.714e-11,8.266e-11,8.266e-11,2.0,2.0,0.01039,-0.292,3.277e-11,0.0,3.275e-11,9.447e-13,-0.01401,0.0,0.0,0.1405,0.1386,2.411e-11,0.0,0.0,0.0,-0.2964,0.0008085,0.0006234,3.102e-13,0.0,0.0,-0.3505,0.0,1.874e-13,-0.2795,4.049e-14,0.002259,-0.2576,0.0,0.0008738,0.0,0.0,0.0,0.0,0.0,2.906e-13
7.695e-06,0.001322,3.132e-11,1485.0,8.728e-13,41.5,-0.01959,-48.87,-33.72,-6.596,-54.02,-41.43,-9.107,-55.89,-47.16,-13.17,-60.06,-56.69,-18.87,-65.99,-68.53,0.1803,0.4965,0.4623,7.548e-11,9.426e-11,9.417e-11,0.000235,0.002385,0.002192,6.013e-11,8.235e-11,8.227e-11,1.0,2.0,7.936e-06,-0.002286,0.0,0.0,1.699e-12,3.958e-13,-0.2844,0.0,0.0,0.0,0.009946,0.0,0.0,0.0,0.0,-0.001927,5.446e-06,0.002237,6.778e-13,0.0,0.0,-0.3169,0.0,2.071e-13,-0.001832,4.32e-13,3.271e-06,-0.2799,0.0,0.002858,0.0,0.0,0.0,0.0,0.0,2.874e-13
8.329000000000001e-06,0.002314,2.106e-09,334.5,2.527e-13,477.1,-0.0196,-9.717,-10.78,-6.596,-12.64,-6.023,-9.113,-16.75,-10.27,-13.17,-24.92,-23.48,-18.87,-35.71,-39.52,-0.002216,0.05962,0.05218,1.296e-10,1.333e-10,1.333e-10,0.07482,0.09401,0.08751,1.244e-10,1.298e-10,1.298e-10,1.0,2.0,0.06892,0.002601,5.156e-11,3.53e-11,5.155e-11,4.437e-11,-0.03296,4.438e-11,0.07241,0.02643,0.02633,4.477e-11,0.0,0.0,0.0,-0.0683,0.0004917,8.389e-05,2.026e-13,0.0,0.0,-0.04948,0.0,5.694e-13,-0.04668,3.199e-13,0.000165,-0.03058,0.0,7.008e-05,0.0,0.0,0.0,0.0,0.0,4.445e-13
5.044e-06,0.001235,2.4280000000000003e-10,880.1,3.057e-14,167.0,-0.01965,-24.04,-14.81,-6.585,-30.84,-21.88,-9.089,-33.94,-25.72,-13.16,-39.68,-33.55,-18.88,-48.38,-46.38,0.02474,0.4056,0.3352,8.621e-11,1.022e-10,1.021e-10,-0.03203,0.08185,0.0712,8.445e-11,1.006e-10,1.005e-10,1.0,2.0,0.00368,-0.079,0.0,-1.012e-11,1.723e-11,8.025e-12,-0.1049,8.348e-12,0.004119,0.0,0.07995,0.0,0.0,0.0,0.0,-0.08019,0.0006201,0.0005373,8.32e-14,0.0,0.0,-0.2566,0.0,1.679e-13,-0.0633,2.567e-13,0.0001209,-0.2478,0.0,0.0003693,0.0,0.0,0.0,0.0,0.0,1.079e-13
6.075e-06,0.001016,2.841e-09,134.7,4.265000000000001e-13,213.5,-0.01969,-5.503,-11.04,-6.578,-7.373,-8.257,-9.084,-6.803,-4.651,-13.18,-8.765,-4.2,-18.89,-16.85,-14.43,0.4956,0.6573,0.6174,1.18e-10,1.25e-10,1.249e-10,0.3719,0.4159,0.4114,1.319e-10,1.35e-10,1.349e-10,2.0,2.0,0.4116,0.1491,5.05e-11,6.073e-11,5.037e-11,6.346e-11,0.2853,6.347e-11,0.414,0.4715,0.4324,4.735e-11,2.883e-11,0.0,0.4035,0.3078,0.3786,0.01106,4.545e-12,2.788e-11,0.0,-0.2611,0.0,2.859e-11,-0.3945,2.598e-13,0.002514,-0.2916,0.0,0.001848,0.0,0.0,0.0,0.0,0.0,6.581e-13
1.313e-06,0.002021,2.922e-09,1143.0,6.720000000000002e-13,1117.0,-0.01974,-38.4,-38.16,-6.58,-42.42,-35.78,-9.069,-44.69,-37.97,-13.13,-48.02,-41.21,-18.82,-51.68,-44.65,0.05574,0.1523,0.1183,1.095e-10,1.163e-10,1.15e-10,0.002361,0.006058,0.004871,1.1e-10,1.146e-10,1.133e-10,1.0,2.0,0.003017,0.0009357,4.767e-11,4.237e-11,4.65e-11,4.625e-11,0.005669,4.652e-11,0.004251,0.09977,0.07764,4.208e-11,0.0,0.0,0.0,-0.0008158,0.001531,0.02653,1.128e-11,0.0,0.0,-0.03227,0.0,1.302e-11,-0.002502,9.065e-13,3.518e-05,-0.05714,0.0,0.0006174,0.0,0.0,0.0,0.0,0.0,3.106e-13
7.487e-06,0.001461,4.168e-10,559.3,4.722e-13,1445.0,-0.01962,-16.9,-21.0,-6.594,-17.01,-6.289,-9.107,-21.28,-13.55,-13.17,-29.06,-26.45,-18.87,-39.88,-43.09,0.2599,0.2523,0.2518,9.561e-11,1.085e-10,1.085e-10,0.1486,0.05832,0.04998,5.786e-11,7.933e-12,7.978e-11,1.0,2.0,0.01172,-0.2001,4.164e-11,0.0,4.088e-11,1.623e-12,0.09044,0.0,0.0,0.2129,0.2123,3.654e-11,0.0,0.0,0.0,-0.3588,0.001345,0.0004595,1.657e-13,0.0,0.0,-0.2507,0.0,2.735e-13,-0.3164,3.357e-13,0.00905,-0.2147,0.0,0.001254,0.0,0.0,0.0,0.0,0.0,9.995e-13
8.269999999999999e-06,0.001333,2.859e-09,1040.0,7.489000000000002e-13,1068.0,-0.01958,-40.59,-37.42,-6.598,-48.88,-36.56,-9.109,-52.73,-44.83,-13.17,-58.56,-56.18,-18.87,-65.33,-68.75,0.2775,0.3478,0.3466,9.382e-11,1.007e-10,1.007e-10,0.001175,0.007543,0.007504,6.745e-11,8.518e-11,8.517e-11,1.0,2.0,0.0003626,-0.008011,2.868e-11,7.1e-12,2.441e-11,1.114e-11,0.01583,1.174e-11,0.0004224,0.1556,0.1512,2.512e-11,0.0,0.0,0.0,-0.009584,3.464e-05,0.0004673,1.387e-13,0.0,0.0,-0.2877,0.0,7.028e-13,-0.007525,3.559e-13,5.153e-05,-0.2574,0.0,0.0007757,0.0,0.0,0.0,0.0,0.0,8.24e-13
4.37e-06,0.002398,1.886e-09,1052.0,2.897e-13,314.6,-0.01968,-48.19,-40.06,-6.584,-52.54,-41.01,-9.085,-53.74,-41.87,-13.16,-55.73,-46.27,-18.88,-59.34,-54.47,0.01059,0.09236,0.07801,1.233e-10,1.288e-10,1.288e-10,-0.0005607,0.0007305,0.0005703,7.149e-11,9.242e-11,9.231e-11,1.0,2.0,6.502e-06,-0.0007523,5.242e-11,0.0,5.239e-11,9.26e-13,-0.0142,0.0,0.0,0.05749,0.04936,4.715e-11,0.0,1.074e-11,0.0,-0.0007422,4.397e-06,0.01036,1.044e-11,0.0,0.0106,-0.05198,4.285e-12,4.635e-13,-0.0005693,1.091e-13,3.938e-07,-0.04836,0.0,3.802e-05,0.0,0.0,0.0,0.0,0.0,2.101e-14
6.610999999999999e-06,0.0006232,2.686e-09,1420.0,7.977000000000001e-13,1030.0,-0.01963,-22.04,-16.76,-6.589,-27.11,-13.97,-9.099,-30.77,-20.55,-13.17,-37.6,-32.14,-18.88,-47.6,-47.81,0.3544,0.4191,0.419,9.279e-11,1.012e-10,1.01e-10,-0.005351,0.02312,0.02303,7.662e-11,8.664e-11,8.634e-11,1.0,2.0,0.005077,-0.02936,3.407e-11,1.854e-11,3.1e-11,1.388e-11,0.1489,2e-11,0.005229,0.2569,0.238,3.561e-11,0.0,0.0,0.0,-0.04756,8.859e-05,0.0009357,5.667e-14,0.0,0.0,-0.3239,0.0,2.169e-13,-0.03426,3.379e-13,4.781e-05,-0.3016,0.0,0.002038,0.0,0.0,0.0,0.0,0.0,3.684e-13
4.1100000000000005e-06,0.0008845,4.674e-10,136.0,2.900000000000001e-13,109.6,-0.01971,-4.8,-9.643,-6.58,-10.7,-14.89,-9.074,-12.32,-15.65,-13.14,-15.86,-18.64,-18.86,-22.2,-25.59,0.1013,0.484,0.3866,9.826e-11,1.118e-10,1.117e-10,0.133,0.2879,0.2366,1.078e-10,1.179e-10,1.179e-10,2.0,2.0,0.1457,0.1145,3.274e-11,3.389e-11,3.269e-11,4.138e-11,-0.01072,4.14e-11,0.1701,0.2024,0.1731,2.167e-11,0.0,0.0,0.0,-0.008718,0.009014,0.005069,1.55e-12,0.0,0.0,-0.3023,0.0,4.963e-12,-0.1725,2.933e-13,0.0004294,-0.3116,0.0,0.003041,0.0,0.0,0.0,0.0,0.0,1.86e-13
