fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height Vout_2 14G,eye_height_XY Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width Vout_1 14G,eye_maxWidth Vout_2 14G,eye_width_XY Vout_1 14G,eye_maxHeight Vout_1 14G,eye_height Vout_1 14G,eye_width_XY Vout_2 14G,eye_width Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_1 28G,eye_height_XY Vout_2 28G,eye_height Vout_2 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width Vout_2 28G,eye_width Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 56G,eye_height_XY Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_1 56G,eye_height Vout_1 56G
5.248999999999999e-06,0.001261,1.306e-09,943.3,3.75e-13,940.1,-0.0197,-30.92,-28.78,-6.585,-36.05,-23.76,-9.091,-39.06,-27.73,-13.17,-44.62,-36.81,-18.88,-53.02,-50.36,0.434,0.391,0.391,1.28e-10,1.32e-10,1.32e-10,0.0162,0.0306,0.0305,1.2e-10,1.27e-10,1.27e-10,1.0,2.0,0.03108,0.007102,0.406,0.0316,5.417e-11,4.822e-11,5.823e-11,0.4067,0.3063,4.817e-11,4.237e-11,5.823e-11,0.1251,0.0008284,-0.03541,5.915e-12,1.759e-11,0.001356,1.674e-11,-0.0889,3.188e-12,1.474e-11,5.979e-12,0.1189,0.0,0.0002883,0.0,0.0,0.0,0.0,-0.03271,0.0001183,3.641e-13,0.0,6.738e-14,-0.2495
9.505e-06,0.002262,2.8540000000000003e-09,484.2,5.473e-13,1134.0,-0.0196,-30.28,-33.68,-6.603,-33.6,-23.2,-9.111,-38.93,-33.41,-13.17,-47.5,-47.63,-18.86,-58.18,-63.75,-0.000802,0.0492,0.0406,7.37e-11,8.49e-11,8.47e-11,-0.114,0.0329,0.0307,9.92e-12,1.65e-11,4.8e-11,1.0,2.0,0.0003407,-0.1347,0.00138,0.0,8.829e-12,0.0,3.042e-12,0.004912,-0.04636,3.748e-13,0.0,8.434e-12,0.0,0.0005114,-0.1053,5.341e-13,0.0,0.0,7.31e-14,-0.05067,0.0,0.0,0.0,8.453e-05,0.0,0.0003219,0.0,0.0,0.0,0.0,-0.07164,7.752e-05,5.313e-13,0.0,1.412e-13,-0.03196
7.212999999999999e-06,0.001292,6.467000000000001e-10,582.3,1.822e-13,816.3,-0.0196,-10.31,-10.83,-6.591,-12.89,-4.654,-9.106,-16.52,-8.252,-13.17,-24.05,-20.69,-18.88,-34.82,-37.38,0.331,0.409,0.405,1.37e-10,1.38e-10,1.38e-10,0.0822,0.318,0.314,1.29e-10,1.34e-10,1.34e-10,1.0,2.0,0.2953,0.007796,0.4045,0.304,5.948e-11,4.713e-11,6.169e-11,0.4049,0.3064,4.712e-11,3.654e-11,6.169e-11,0.08976,0.002057,-0.2506,4.114e-13,1.859e-11,0.0,1.837e-11,-0.1705,0.0,1.508e-11,0.0,0.08433,-8.002e-12,0.002061,0.0,8.086e-13,0.0,0.0,-0.2718,0.00199,4.457e-13,0.004161,3.884e-13,-0.1876
5.092e-06,0.001368,2.8190000000000003e-09,1003.0,8.877000000000001e-13,463.2,-0.0197,-34.16,-27.61,-6.585,-40.35,-27.47,-9.09,-43.25,-31.63,-13.17,-48.4,-40.02,-18.88,-55.82,-52.29,0.483,0.557,0.557,1.3e-10,1.32e-10,1.32e-10,0.0215,0.0293,0.0293,1.25e-10,1.28e-10,1.28e-10,1.0,2.0,0.02341,0.007302,0.4379,0.02352,5.513e-11,5.495e-11,5.684e-11,0.4718,0.2449,5.481e-11,5.321e-11,5.696e-11,0.04346,0.0004272,-0.01622,6.723e-13,9.28e-12,0.0,8.303e-12,-0.2064,0.0,2.619e-12,0.0,0.04346,0.0,6.381e-05,0.0,0.0,0.0,0.0,-0.01671,0.0006478,9.026e-14,0.0,3.809e-13,-0.2482
9.420999999999998e-06,0.002481,4.874e-10,344.5,8.553e-13,460.3,-0.0196,-14.82,-15.04,-6.604,-18.61,-10.06,-9.112,-24.11,-19.9,-13.17,-32.94,-34.33,-18.87,-44.2,-51.44,-0.00768,0.0364,0.0332,1.08e-10,1.14e-10,1.12e-10,-0.00295,0.0753,0.0746,4.78e-11,7.37e-11,7.35e-11,1.0,2.0,0.000473,-0.06209,0.004254,0.0,0.0,0.0,2.288e-11,0.0,-0.03826,8.173e-13,0.0,0.0,0.0,0.0002512,-0.06332,5.661e-13,0.0,0.0,4.106e-13,-0.03075,0.0,0.0,0.0,8.225e-05,0.0,6.229e-05,0.0,0.0,0.0,0.0,-0.04282,0.0001108,2.714e-13,0.0,4.728e-13,-0.02074
2.899e-06,0.001689,5.139e-10,1107.0,5.876000000000002e-14,1065.0,-0.0197,-40.6,-38.92,-6.581,-44.84,-39.67,-9.075,-46.14,-37.87,-13.14,-49.33,-39.49,-18.85,-53.69,-45.71,0.123,0.169,0.159,1.29e-10,1.33e-10,1.33e-10,0.00119,0.00356,0.00277,1.14e-10,1.22e-10,1.22e-10,1.0,2.0,0.00176,0.0007972,0.1663,0.002253,5.996e-11,4.633e-11,6.143e-11,0.1703,0.1531,4.628e-11,3.966e-11,6.145e-11,0.1641,0.0007593,0.0003114,1.139e-11,2.818e-11,0.0008997,2.768e-11,0.1215,9.401e-12,2.73e-11,1.193e-11,0.1463,8.041e-12,1.766e-05,0.0,1.067e-11,0.0,0.0,-0.002335,0.05534,2.592e-13,0.05621,1.066e-11,-0.04086
4.988e-06,0.002082,6.194e-10,1146.0,8.312000000000001e-13,248.8,-0.0197,-48.41,-38.6,-6.585,-57.51,-44.21,-9.09,-57.08,-45.2,-13.16,-57.59,-49.27,-18.88,-60.98,-57.84,0.0633,0.221,0.189,1.28e-10,1.33e-10,1.33e-10,-0.00014,0.00158,0.00126,1.04e-10,1.15e-10,1.15e-10,1.0,2.0,0.0004614,-0.0005946,0.1075,0.00048,4.578e-11,2.926e-11,5.249e-11,0.1142,-0.0428,2.91e-11,1.467e-11,5.265e-11,0.0,1.961e-06,-0.001378,4.211e-13,0.0,0.0,5.287e-13,-0.1265,0.0,0.0,0.0,0.001312,0.0,1.516e-06,0.0,0.0,0.0,0.0,-0.0009305,0.0001151,4.151e-13,0.0,1.694e-13,-0.1065
7.492e-06,0.001774,2.8420000000000003e-09,1116.0,5.416e-14,503.6,-0.0196,-47.93,-40.73,-6.595,-38.11,-30.32,-9.105,-38.52,-30.97,-13.17,-43.69,-40.01,-18.87,-53.21,-55.38,0.0401,0.158,0.133,9.27e-11,1.07e-10,1.07e-10,0.000691,0.00101,0.000741,4.46e-11,7.17e-11,7.15e-11,1.0,2.0,1.11e-05,-0.003475,0.04803,0.0,1.467e-11,0.0,2.633e-11,0.05041,-0.01421,4.014e-13,0.0,2.636e-11,0.0,3.347e-06,-0.00314,3.179e-14,0.0,0.0,7.477e-13,-0.1194,0.0,0.0,0.0,0.001139,0.0,1.258e-05,0.0,0.0,0.0,0.0,-0.00265,0.0001766,2.003e-13,0.0,5.875e-14,-0.1019
3.124e-06,0.001138,6.996e-10,1343.0,4.8170000000000005e-14,1499.0,-0.0197,-37.86,-36.75,-6.581,-43.06,-37.59,-9.076,-44.89,-35.94,-13.14,-48.46,-37.94,-18.85,-53.15,-45.05,0.135,0.202,0.165,1.35e-10,1.37e-10,1.37e-10,0.000694,0.00304,0.00237,1.16e-10,1.23e-10,1.23e-10,1.0,2.0,0.001453,0.0002652,0.1654,0.001928,6.549e-11,4.759e-11,6.642e-11,0.1732,0.1522,4.756e-11,4.28e-11,6.643e-11,0.1793,0.0006374,-0.0004388,1.207e-11,2.965e-11,0.0007897,2.962e-11,0.1615,1.195e-11,2.83e-11,1.267e-11,0.1781,1.187e-11,1.196e-05,0.0,1.278e-11,0.0,0.0,-0.002803,0.0896,1.119e-13,0.08963,1.265e-11,0.004126
9.445e-06,0.000668,2.329e-09,935.5,7.766e-13,580.1,-0.0196,-0.00929,5.218,-6.608,-4.478,5.641,-9.115,-10.59,-5.111,-13.17,-19.72,-19.86,-18.87,-31.02,-37.03,0.461,0.632,0.579,9.88e-11,1.09e-10,1.09e-10,0.195,0.384,0.373,5.93e-11,8.26e-11,8.25e-11,1.0,2.0,0.0008506,-0.3434,0.1478,0.0,2.404e-11,0.0,2.398e-11,0.1494,-0.1371,5.587e-13,0.0,2.766e-11,0.0,0.000587,-0.3146,2.603e-13,0.0,0.0,7.185e-13,-0.3879,0.0,0.0,0.0,0.002594,0.0,0.002482,0.0,0.0,0.0,0.0,-0.2639,0.002881,7.428e-13,0.0,4.895e-13,-0.3052
2.653e-06,0.001518,4.078e-10,573.0,6.35e-13,1207.0,-0.0197,-12.02,-15.62,-6.58,-12.09,-5.225,-9.075,-14.63,-7.692,-13.14,-19.06,-12.49,-18.85,-25.96,-20.71,0.202,0.294,0.293,1.14e-10,1.19e-10,1.19e-10,0.277,0.125,0.124,9.45e-11,1.09e-10,1.08e-10,1.0,2.0,0.1729,0.1292,0.2397,0.1752,4.93e-11,3.691e-11,4.888e-11,0.273,0.1451,3.656e-11,3.472e-11,5.017e-11,0.08073,0.04642,-0.07413,8.207e-12,1.41e-11,0.0467,1.262e-11,-0.08842,6.555e-12,8.546e-12,8.835e-12,0.0797,0.0,0.0006251,0.0,0.0,0.0,0.0,-0.3256,0.001088,2.88e-13,0.0,9.644e-14,-0.2378
2.604e-06,0.001285,1.485e-09,478.4,3.719e-13,952.7,-0.0197,-5.317,-9.616,-6.578,-3.257,1.718,-9.073,-5.343,0.175,-13.14,-9.466,-3.815,-18.85,-15.85,-10.32,0.37,0.366,0.366,1.3e-10,1.34e-10,1.34e-10,0.207,0.204,0.204,1.26e-10,1.31e-10,1.31e-10,2.0,2.0,0.2078,0.08995,0.3412,0.2081,6.136e-11,5.363e-11,6.301e-11,0.3781,0.2577,5.363e-11,4.683e-11,6.303e-11,0.2275,0.1907,0.05325,1.728e-11,2.5e-11,0.2182,2.467e-11,-0.008925,1.494e-11,2.328e-11,1.747e-11,0.2075,0.0,0.003778,0.0,0.0,0.0,0.0,-0.2801,0.0009804,6.122e-13,0.0,5.529e-13,-0.2201
7.277e-06,0.0009667999999999,2.124e-09,1258.0,2.458e-13,1357.0,-0.0196,-36.93,-34.84,-6.593,-49.18,-36.03,-9.104,-52.34,-42.53,-13.17,-56.85,-52.5,-18.87,-62.78,-64.34,0.235,0.333,0.333,1.26e-10,1.3e-10,1.3e-10,0.00225,0.00708,0.00706,1.25e-10,1.29e-10,1.29e-10,1.0,2.0,0.006656,0.0005217,0.3413,0.006693,4.292e-11,4.926e-11,4.981e-11,0.3431,0.1568,4.923e-11,4.226e-11,4.981e-11,0.0,1.939e-05,-0.00779,5.3e-13,0.0,0.0,2.715e-12,-0.2699,0.0,0.0,0.0,0.007185,0.0,1.059e-05,0.0,0.0,0.0,0.0,-0.005144,0.001312,8.292e-14,0.0,2.19e-13,-0.2792
3.893e-06,0.001623,9.2e-10,100.4,7.372000000000001e-13,1219.0,-0.0197,-17.4,-34.82,-6.578,-10.21,-13.93,-9.074,-12.06,-15.14,-13.14,-15.0,-16.95,-18.86,-18.78,-18.75,0.204,0.276,0.275,1.12e-10,1.15e-10,1.15e-10,0.0136,0.00921,0.00818,9.95e-11,1.1e-10,1.09e-10,2.0,2.0,0.01904,-0.004938,0.2358,0.02006,4.641e-11,3.96e-11,4.584e-11,0.2625,0.1463,3.935e-11,3.474e-11,4.681e-11,0.0,0.03913,-0.01044,1.135e-11,0.0,0.04033,5.382e-12,-0.1012,9.303e-12,0.0,1.247e-11,0.01629,0.0,0.001691,0.0,0.0,0.0,0.0,-0.142,0.001163,4.311e-13,0.0,2.224e-13,-0.2126
5.63e-06,0.002474,2.324e-09,1498.0,3.4860000000000005e-13,458.9,-0.0203,-32.34,-24.3,-6.614,-47.09,-35.0,-9.106,-52.75,-42.52,-13.17,-57.94,-52.04,-18.88,-63.47,-63.07,0.0254,0.0727,0.0648,1.36e-10,1.38e-10,1.38e-10,0.000251,0.000291,0.000291,1.14e-10,1.22e-10,1.22e-10,1.0,2.0,0.0002216,0.0001222,0.04377,0.0002698,5.806e-11,4.61e-11,6.134e-11,0.04668,-0.01239,4.588e-11,4.003e-11,6.136e-11,0.005266,2.635e-05,-7.589e-05,7.066e-12,1.238e-11,3.911e-05,1.237e-11,-0.04475,1.204e-11,1.907e-12,1.104e-11,0.005034,0.0,4.792e-08,0.0,0.0,0.0,0.0,-0.0001789,0.0001101,6.8e-14,0.0,2.728e-14,-0.03391
7.438e-06,0.001169,2.441e-09,841.0,9.044000000000001e-13,1453.0,-0.0196,-25.9,-25.35,-6.593,-29.55,-17.5,-9.105,-33.71,-25.07,-13.17,-41.22,-37.61,-18.87,-51.61,-53.59,0.24,0.317,0.315,7.95e-11,8.8e-11,8.77e-11,-0.15,0.0277,0.0275,4.47e-11,5.85e-11,5.84e-11,1.0,2.0,0.005137,-0.2016,0.12,0.0,2.019e-11,0.0,1.279e-11,0.1208,0.0208,7.791e-12,0.0,1.961e-11,0.0,0.0008924,-0.2266,8.908e-13,0.0,0.0,1.646e-13,-0.3921,0.0,0.0,0.0,0.001329,0.0,0.000126,0.0,0.0,0.0,0.0,-0.1677,0.001095,5.843e-13,0.0,1.55e-13,-0.3136
2.872e-06,0.0007,9.303999999999999e-10,1087.0,6.432000000000001e-13,570.2,-0.0197,-5.934,-1.287,-6.581,-9.879,0.467,-9.076,-12.49,-2.199,-13.14,-17.13,-7.615,-18.85,-24.38,-17.13,0.387,0.529,0.478,1.31e-10,1.33e-10,1.33e-10,0.21,0.251,0.251,1.2e-10,1.26e-10,1.26e-10,1.0,2.0,0.2057,0.1214,0.3489,0.2341,5.789e-11,5.687e-11,5.911e-11,0.4077,0.1907,5.601e-11,5.519e-11,5.913e-11,0.1574,0.08202,-0.07583,1.816e-11,1.976e-11,0.08367,1.945e-11,-0.1154,1.499e-11,1.737e-11,1.83e-11,0.1545,0.0,0.0006519,0.0,0.0,0.0,0.0,-0.1734,0.00119,3.006e-13,0.0,1.374e-13,-0.2498
4.844999999999999e-06,0.002106,8.234e-10,1400.0,8.66e-13,681.5,-0.0197,-54.38,-47.44,-6.588,-62.65,-48.76,-9.09,-59.19,-46.9,-13.16,-58.58,-49.91,-18.88,-61.51,-58.02,0.0788,0.183,0.155,1.14e-10,1.18e-10,1.18e-10,-9.59e-05,0.000468,0.000354,1.11e-10,1.16e-10,1.16e-10,1.0,2.0,0.0001774,4.006e-05,0.08468,0.0002256,4.203e-11,3.865e-11,4.353e-11,0.0977,-0.02887,3.837e-11,2.718e-11,4.367e-11,0.0,1.217e-06,-0.0004328,1.629e-13,0.0,0.0,4.895e-12,-0.1328,0.0,0.0,0.0,0.002779,0.0,9.209e-07,0.0,0.0,0.0,0.0,-0.0004037,0.0003348,1.931e-13,0.0,2.052e-13,-0.1043
7.807999999999999e-06,0.0013939999999999,5.262e-10,1120.0,7.755000000000002e-13,498.9,-0.0196,-42.44,-34.95,-6.596,-53.67,-41.04,-9.108,-56.11,-47.61,-13.17,-59.99,-56.94,-18.87,-65.59,-68.47,0.442,0.523,0.522,1.25e-10,1.28e-10,1.28e-10,0.00571,0.00863,0.00834,1.25e-10,1.28e-10,1.28e-10,1.0,2.0,0.002105,-0.003099,0.2969,0.002105,4.417e-11,3.973e-11,4.776e-11,0.3011,0.06383,3.946e-11,3.492e-11,4.79e-11,0.0,1.394e-05,-0.004007,4.78e-13,0.0,0.0,5.624e-13,-0.2626,0.0,0.0,0.0,0.001086,0.0,9.341e-06,0.0,0.0,0.0,0.0,-0.003629,0.002409,2.1e-13,0.0,7.796e-13,-0.2348
4.857e-06,0.0005187,5.394999999999998e-10,82.94,3.078e-13,707.4,-0.0197,-17.04,-34.09,-6.578,-15.15,-23.81,-9.075,-16.44,-23.9,-13.15,-20.11,-27.17,-18.86,-25.71,-32.65,0.506,0.503,0.503,1.37e-10,1.38e-10,1.38e-10,0.0622,0.0695,0.0694,1.28e-10,1.33e-10,1.33e-10,2.0,2.0,0.06999,0.06569,0.4636,0.07001,6.364e-11,5.317e-11,6.568e-11,0.4992,0.3468,5.315e-11,4.653e-11,6.568e-11,0.2115,0.04479,0.03578,1.511e-11,2.669e-11,0.0465,2.669e-11,-0.04162,9.123e-12,2.486e-11,1.513e-11,0.2113,0.0,0.0001736,-7.103e-12,0.0,0.001603,3.723e-13,-0.06286,0.006146,9.612e-14,0.0,1.187e-12,-0.2382
4.953e-06,0.0008487,9.634e-10,1427.0,7.783e-13,1194.0,-0.0197,-33.6,-29.06,-6.585,-38.78,-25.06,-9.088,-41.66,-29.43,-13.16,-46.77,-38.02,-18.88,-54.26,-50.64,0.304,0.37,0.369,1e-10,1.06e-10,1.05e-10,0.00256,0.00863,0.00859,9.08e-11,9.8e-11,9.78e-11,1.0,2.0,0.006991,0.000312,0.2925,0.007117,3.968e-11,3.519e-11,3.833e-11,0.3137,0.1548,3.359e-11,3.189e-11,4.098e-11,0.02166,0.0001458,-0.01282,2.085e-12,5.19e-12,0.0,5.129e-12,-0.2537,0.0,-2.04e-12,0.0,0.02127,0.0,9.563e-05,-7.992e-12,0.0,0.0001885,6.301e-13,-0.01105,0.002564,8.867e-13,0.0,2.65e-13,-0.3223
1.339e-06,0.001089,1.452e-09,1310.0,1.18e-13,946.6,-0.0197,-27.49,-25.73,-6.58,-32.83,-26.67,-9.069,-35.05,-27.65,-13.13,-38.97,-31.25,-18.82,-44.39,-37.11,0.199,0.232,0.228,1.35e-10,1.38e-10,1.38e-10,0.0166,0.0184,0.0181,1.39e-10,1.4e-10,1.4e-10,1.0,2.0,0.01768,0.01586,0.1994,0.01789,6.557e-11,6.816e-11,6.616e-11,0.2236,0.1466,6.814e-11,6.709e-11,6.619e-11,0.1681,0.01261,0.004538,3.274e-11,3.036e-11,0.01469,3.03e-11,0.02663,3.269e-11,2.946e-11,3.284e-11,0.1436,7.103e-12,0.005239,1.026e-11,9.198e-12,0.00581,1.203e-11,-0.005336,0.04479,1.19e-11,0.0461,8.748e-12,-0.06753
4.39e-06,0.001739,4.434e-10,861.7,5.815e-13,812.7,-0.0197,-35.86,-33.51,-6.583,-40.99,-29.14,-9.084,-43.65,-32.41,-13.16,-48.23,-39.45,-18.88,-54.86,-50.53,0.286,0.315,0.315,1.24e-10,1.27e-10,1.27e-10,0.0177,0.0196,0.0196,1.11e-10,1.19e-10,1.19e-10,1.0,2.0,0.01842,0.00917,0.2632,0.0195,5.552e-11,5.112e-11,5.616e-11,0.2806,0.1547,5.06e-11,4.901e-11,5.67e-11,0.05267,0.0005937,-0.01643,4.722e-12,1.444e-11,0.0,1.324e-11,-0.1303,0.0,1.103e-11,0.0,0.0525,0.0,8.254e-05,0.0,0.0,0.0,0.0,-0.01537,0.002616,2.962e-13,0.0,3.195e-13,-0.1739
5.147e-06,0.0007986,1.292e-09,876.0,9.577e-13,118.0,-0.0196,-0.975,8.551,-6.586,-7.106,3.954,-9.094,-10.4,-0.245,-13.17,-16.69,-9.486,-18.88,-26.35,-23.96,0.306,0.66,0.571,1.12e-10,1.21e-10,1.21e-10,0.479,0.645,0.61,1.16e-10,1.24e-10,1.24e-10,1.0,2.0,0.3505,0.2443,0.301,0.3513,3.089e-11,4.444e-11,4.105e-11,0.3353,0.04309,4.442e-11,3.639e-11,4.106e-11,0.0,0.001066,-0.2672,6.653e-13,0.0,0.0,5.558e-13,-0.316,0.0,0.0,0.0,0.003036,0.0,0.004664,0.0,0.0,0.0,0.0,-0.2826,0.002375,1.049e-12,0.0,4.221e-13,-0.3128
4.852e-06,0.002169,1.672e-09,1230.0,5.035e-13,1001.0,-0.0197,-62.35,-58.52,-6.586,-58.18,-44.57,-9.089,-57.43,-45.15,-13.16,-57.8,-49.05,-18.88,-61.03,-57.39,0.103,0.156,0.133,1.12e-10,1.17e-10,1.17e-10,-2.25e-05,0.000512,0.000393,1.14e-10,1.17e-10,1.17e-10,1.0,2.0,0.0002043,-0.0001106,0.08489,0.0002553,4.825e-11,4.125e-11,4.714e-11,0.09676,0.01386,4.027e-11,3.445e-11,4.896e-11,0.0,1.36e-06,-0.000467,1.754e-13,0.0,0.0,4.781e-12,-0.08463,0.0,0.0,0.0,0.009258,0.0,7.149e-07,0.0,0.0,0.0,0.0,-0.0003842,0.0002493,4.945e-14,0.0,7.884e-14,-0.08498
8.086e-06,0.0009507999999999,1.823e-09,1453.0,8.048000000000002e-13,868.2,-0.0196,-41.9,-35.33,-6.597,-52.03,-39.27,-9.108,-54.97,-46.61,-13.17,-59.46,-56.64,-18.87,-65.37,-68.48,0.382,0.474,0.474,8.82e-11,1e-10,1e-10,0.00225,0.00541,0.00518,9.12e-11,9.87e-11,9.86e-11,1.0,2.0,0.0002885,-0.003729,0.163,0.0002983,2.607e-11,1.894e-11,2.399e-11,0.166,-0.02341,1.586e-11,1.656e-11,2.755e-11,0.0,2.479e-05,-0.004163,5.582e-13,0.0,0.0,1.493e-13,-0.4575,0.0,0.0,0.0,0.001291,0.0,4.93e-06,0.0,0.0,0.0,0.0,-0.00327,0.0009312,9.085e-14,0.0,1.867e-13,-0.3241
7.212999999999999e-06,0.001798,5.857000000000001e-10,162.0,3.344e-13,946.2,-0.0197,-11.85,-23.67,-6.576,-4.733,-2.901,-9.1,-6.738,-4.222,-13.18,-14.23,-15.06,-18.88,-24.58,-30.08,0.241,0.245,0.245,1.2e-10,1.26e-10,1.26e-10,-0.126,0.0537,0.0521,1.16e-10,1.26e-10,1.26e-10,2.0,2.0,0.05077,-0.1454,0.1922,0.05111,5.259e-11,3.456e-11,5.542e-11,0.195,0.05298,3.45e-11,-1.733e-11,5.564e-11,0.0,0.0005413,-0.1924,1.343e-13,0.0,0.0,3.209e-12,-0.1652,0.0,0.0,0.0,0.0008073,0.0,0.0003609,0.0,0.0,0.0,0.0,-0.1474,0.0001799,2.793e-13,0.0,2.869e-13,-0.1242
8.396e-06,0.0006439,2.284e-09,607.1,9.897000000000001e-14,1230.0,-0.0197,-3.292,-6.504,-6.58,-1.767,3.308,-9.114,-3.913,2.453,-13.18,-12.69,-11.42,-18.87,-23.97,-28.53,0.176,0.323,0.306,1.37e-10,1.39e-10,1.39e-10,-0.232,0.231,0.141,1.38e-10,1.39e-10,1.39e-10,2.0,2.0,0.09203,-0.2408,0.2916,0.1345,5.594e-11,1.606e-11,5.976e-11,0.2943,0.2155,4.261e-11,2.738e-11,5.976e-11,0.08589,0.02697,-0.3014,2.194e-12,2.101e-11,0.0,2.1e-11,-0.0501,0.0,1.517e-11,0.0,0.08586,0.0,0.001398,0.0,0.0,0.0,0.0,-0.3061,0.0002756,2.211e-13,0.0,1.144e-13,-0.2053
4.631e-06,0.00165,1.8519999999999998e-09,345.0,8.058000000000002e-14,976.8,-0.0197,-7.022,-13.38,-6.576,-8.373,-9.482,-9.07,-6.556,-3.131,-13.16,-8.983,-2.545,-18.9,-17.69,-13.43,0.2,0.235,0.223,1.3e-10,1.34e-10,1.34e-10,-0.0578,0.125,0.106,1.38e-10,1.4e-10,1.4e-10,2.0,2.0,0.05422,-0.1889,0.2011,0.08992,6.114e-11,6.894e-11,6.274e-11,0.2038,0.1668,6.889e-11,6.842e-11,6.287e-11,0.1967,0.04534,-0.144,2.105e-11,2.602e-11,0.06882,2.589e-11,0.1012,1.52e-11,2.579e-11,7.347e-12,0.1815,0.0,0.007448,0.0,0.0,0.0,0.0,-0.2238,0.003283,2.222e-13,0.0,3.343e-12,-0.1386
3.419e-06,0.001147,2.707e-09,434.8,8.209000000000002e-14,289.1,-0.0197,0.805,2.063,-6.579,-5.012,-3.016,-9.071,-5.997,-2.485,-13.14,-7.771,-1.685,-18.88,-13.64,-6.239,0.0294,0.348,0.252,1.13e-10,1.22e-10,1.22e-10,0.0387,0.427,0.302,1.26e-10,1.31e-10,1.31e-10,2.0,2.0,0.2653,0.2347,0.1347,0.3289,4.09e-11,5.759e-11,4.637e-11,0.1761,0.03024,5.758e-11,5.385e-11,4.643e-11,0.1052,0.2923,0.2756,2.473e-11,1.456e-11,0.2949,1.409e-11,0.04024,2.512e-11,1.313e-11,2.555e-11,0.09057,-1.463e-12,0.2355,9.951e-12,1.715e-12,0.2481,1.119e-11,0.1628,0.005521,1.106e-11,0.01127,4.212e-13,-0.1402
8.597e-06,0.001135,1.392e-09,639.3,6.737e-13,801.8,-0.0196,-8.939,-8.096,-6.6,-11.62,-1.137,-9.112,-16.74,-10.31,-13.17,-25.27,-24.27,-18.87,-36.38,-41.17,0.398,0.467,0.466,9.58e-11,1.08e-10,1.08e-10,0.101,0.326,0.325,5.5e-11,8.16e-11,8.15e-11,1.0,2.0,0.007266,-0.1905,0.1847,0.01723,2.871e-11,1.629e-12,3.194e-11,0.1909,-0.009919,2.854e-12,-4.009e-12,3.269e-11,0.0,0.003537,-0.3384,6.381e-13,0.0,0.0,1.516e-13,-0.3195,0.0,0.0,0.0,0.001291,0.0,0.002272,0.0,0.0,0.0,0.0,-0.2905,0.0003619,4.613e-13,0.0,7.132e-14,-0.2725
7.543999999999999e-06,0.001659,2.108e-09,1218.0,6.016e-14,544.2,-0.0196,-49.1,-41.74,-6.595,-37.78,-29.52,-9.106,-38.65,-30.73,-13.17,-44.27,-40.68,-18.87,-54.06,-56.42,0.0831,0.193,0.168,9.76e-11,1.11e-10,1.11e-10,-0.00235,0.0,0.000561,0.0,0.0,5.72e-11,1.0,2.0,1.09e-05,-0.002961,0.08032,0.0,2.173e-11,0.0,3.205e-11,0.08768,0.0367,7.611e-13,0.0,3.206e-11,0.0,3.519e-05,-0.003889,3.947e-13,0.0,0.0,4.442e-13,-0.1014,0.0,0.0,0.0,0.001242,0.0,2.053e-05,0.0,0.0,0.0,0.0,-0.003342,0.0002912,1.45e-13,0.0,8.905e-14,-0.1085
2.864e-06,0.0013,7.483e-10,534.8,2.548000000000001e-13,369.0,-0.0197,-1.8,-0.355,-6.579,-5.423,-0.342,-9.075,-7.129,-0.813,-13.14,-11.47,-5.071,-18.86,-18.82,-13.69,0.293,0.417,0.388,1.26e-10,1.31e-10,1.31e-10,0.503,0.573,0.562,1.35e-10,1.37e-10,1.37e-10,1.0,2.0,0.5599,0.4899,0.3057,0.5613,5.549e-11,6.509e-11,5.759e-11,0.3499,0.2354,6.509e-11,6.328e-11,5.76e-11,0.1842,0.4697,0.2974,2.984e-11,2.15e-11,0.4724,2.123e-11,0.005326,2.88e-11,1.951e-11,3.003e-11,0.1791,0.0,0.003758,0.0,0.0,0.0,0.0,-0.3141,0.0006597,8.198e-13,0.0,8.905e-14,-0.2026
