fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 28G,eye_height Vout_2 28G,eye_height Vout_1 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_width Vout_1 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 56G,eye_height Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G
8.775999999999999e-06,0.0009707,1.0340000000000002e-09,1330.0,6.901000000000001e-14,1106.0,-0.01956,-40.0,-36.2,-6.599,-36.41,-28.0,-9.108,-39.69,-32.36,-13.17,-47.05,-45.51,-18.87,-57.5,-62.16,0.2526,0.3082,0.3066,1.263e-10,1.31e-10,1.31e-10,-0.00612,0.001777,0.001197,7.741e-11,9.321e-11,9.305e-11,1.0,2.0,0.0002486,0.2496,0.0,-0.006008,5.631e-11,0.0,5.979e-11,0.0,0.2624,5.975e-11,1.693e-11,0.2201,2.21e-11,-0.005604,-0.008348,0.09781,0.0,1.983e-11,0.0,4.994e-13,0.0,4.791e-05,0.09781,2.19e-11,0.0,-0.005402,-0.1637,4.523e-05,1.986e-13,0.0,0.0009829,0.0,0.0,4.847e-13,0.0,0.0
7.593e-06,0.00103,2.3820000000000003e-09,520.3,5.513e-13,829.9,-0.01966,-1.971,-3.261,-6.599,1.133,10.91,-9.119,-4.191,3.042,-13.18,-12.82,-10.23,-18.88,-23.61,-26.24,0.4245,0.4736,0.4733,1.086e-10,1.172e-10,1.171e-10,0.2163,0.3388,0.338,7.447e-11,9.572e-11,9.571e-11,2.0,2.0,0.01889,0.3425,0.0,-0.01259,4.176e-11,0.0,4.628e-11,0.0,0.345,4.625e-11,6.31e-12,0.147,0.0,-0.4553,-0.3954,0.001178,0.0,0.0,0.0,5.093e-13,0.0,0.009423,0.0,1.726e-13,0.0,-0.4327,-0.2911,0.00683,2.76e-13,0.0,0.0008988,0.0,0.0,3.264e-13,0.0,0.0
3.257e-06,0.0008864999999999,5.178999999999998e-10,1342.0,4.746e-13,495.0,-0.0197,-27.94,-20.89,-6.581,-33.86,-21.73,-9.077,-36.43,-24.37,-13.14,-40.81,-30.05,-18.86,-47.32,-39.81,0.4848,0.5986,0.591,1.397e-10,1.398e-10,1.398e-10,0.03183,0.03332,0.03331,1.361e-10,1.373e-10,1.373e-10,1.0,2.0,0.02749,0.4821,6.609e-11,0.01434,6.719e-11,0.02999,6.776e-11,6.664e-11,0.5267,6.765e-11,6.66e-11,0.3023,2.727e-11,-0.006105,-0.07633,0.2477,2.449e-11,2.412e-11,2.616e-11,2.606e-11,0.01284,0.01278,0.2497,2.706e-11,0.0,-0.01669,-0.248,0.0001889,1.741e-13,0.0,0.001661,0.0,0.0,1.641e-13,0.0,0.0
7.397999999999999e-06,0.001638,4.838e-10,214.3,8.949000000000002e-13,1398.0,-0.0197,-10.54,-21.04,-6.59,-1.405,3.958,-9.11,-5.9,-2.329,-13.18,-14.01,-14.42,-18.88,-24.76,-30.28,0.1566,0.2393,0.2391,8.474e-11,9.23e-11,9.193e-11,-0.3886,0.0,0.0003433,0.0,0.0,7.414e-13,2.0,2.0,0.008174,0.06686,0.0,-0.3977,2.025e-11,0.0,1.925e-11,0.0,0.07883,1.574e-11,2.451e-12,-0.0555,0.0,-0.4199,-0.2408,8.551e-05,0.0,0.0,0.0,5.642e-13,0.0,0.00362,0.0,1.507e-14,0.0,-0.337,-0.2027,0.004303,1.157e-13,0.0,0.0009619,0.0,0.0,1.086e-12,0.0,0.0
8.259999999999999e-06,0.001183,1.008e-09,609.0,6.259e-13,1282.0,-0.01961,-10.21,-12.49,-6.599,-10.49,0.08707,-9.112,-15.49,-8.711,-13.17,-23.91,-22.49,-18.87,-35.01,-39.4,0.2754,0.3281,0.3273,8.115e-11,9.766e-11,9.763e-11,-0.06588,0.131,0.1286,3.365e-11,6.617e-11,6.575e-11,1.0,2.0,0.004745,0.129,-1.776e-11,-0.2145,2.363e-11,0.01439,2.575e-11,1.061e-12,0.134,2.496e-11,1.885e-12,0.006636,0.0,-0.3668,-0.324,0.001146,0.0,0.0,0.0,1.619e-13,0.0,0.000491,0.0,1.863e-13,0.0,-0.3166,-0.2739,0.0001731,7.187e-13,0.0,0.0006913,0.0,0.0,4.412e-13,0.0,0.0
9.922e-06,0.0009838,2.045e-09,688.3,2.588e-14,537.5,-0.01957,-4.472,-1.01,-6.6,-12.76,-9.914,-9.108,-18.08,-16.75,-13.17,-26.37,-28.59,-18.86,-37.0,-44.42,-0.02065,0.25,0.2097,8.08e-11,9.87e-11,9.859e-11,0.03064,0.2002,0.1971,6.19e-11,8.459e-11,8.45e-11,1.0,2.0,0.0006697,0.01969,0.0,-0.149,-1.061e-11,0.0,9.166e-12,0.0,0.02365,9.162e-12,2.563e-13,-0.1383,0.0,-0.1545,-0.2077,0.0004459,0.0,0.0,0.0,3.225e-13,0.0,0.001111,0.0,4.459e-13,0.0,-0.1416,-0.1713,0.0003602,7.132e-14,0.0,0.0008597,0.0,0.0,2.105e-13,0.0,0.0
9.746e-06,0.002463,2.822e-09,52.57,2.176e-13,524.9,-0.01969,-16.91,-33.83,-6.575,-11.76,-17.0,-9.104,-4.687,-0.4845,-13.18,-11.31,-9.454,-18.87,-23.02,-27.49,-0.01218,0.0281,0.02484,1.143e-10,1.224e-10,1.224e-10,-0.001344,0.01033,0.009208,7.472e-11,9.14e-11,9.135e-11,2.0,2.0,0.002271,0.006315,0.0,-0.006761,1.934e-11,0.0,3.265e-11,0.0,0.006316,3.264e-11,8.632e-12,-0.02763,0.0,-0.01237,-0.02504,6.667e-05,0.0,0.0,0.0,2.017e-12,0.0,0.001279,0.0,5.586e-13,0.0,-0.01205,-0.01705,1.175e-05,8.528e-13,0.0,4.733e-05,0.0,0.0,5.635e-14,0.0,0.0
4.231e-06,0.001901,2.34e-09,944.5,3.0910000000000004e-14,910.6,-0.01967,-41.31,-39.33,-6.583,-39.06,-35.91,-9.084,-37.86,-32.45,-13.16,-40.61,-32.37,-18.87,-47.39,-41.47,0.01034,0.1159,0.08425,1.146e-10,1.238e-10,1.237e-10,-0.0003913,0.003169,0.002252,9.461e-11,1.082e-10,1.08e-10,1.0,2.0,0.0008978,0.05225,0.0,0.0003347,4.447e-11,0.0,4.92e-11,0.0,0.06401,4.915e-11,2.922e-11,0.02352,1.734e-11,-0.00101,0.02431,0.03742,0.0,1.695e-11,0.0,3.262e-13,0.0,2.982e-05,0.04293,1.69e-11,3.32e-12,-0.002446,-0.04585,3.078e-05,3.26e-12,0.004357,0.003714,6.985e-13,0.0,3.57e-13,0.0,0.0
4.418e-06,0.001563,8.672000000000001e-10,933.3,2.894e-14,701.3,-0.01967,-35.28,-31.82,-6.584,-39.0,-34.95,-9.085,-38.84,-33.52,-13.16,-41.53,-34.6,-18.87,-48.2,-43.69,0.02783,0.187,0.1411,1.028e-10,1.15e-10,1.149e-10,-0.0002722,0.009617,0.007393,9.217e-11,1.066e-10,1.065e-10,1.0,2.0,0.00256,0.06971,1.02e-11,-0.001338,3.087e-11,0.002857,3.882e-11,2.375e-11,0.08756,3.87e-11,2.373e-11,0.01377,0.0,-0.005379,-0.01471,0.007671,0.0,0.0,0.0,7.711e-13,0.0,4.507e-05,0.0,5.702e-12,0.0,-0.005902,-0.09094,2.946e-05,2.941e-13,0.0,0.0005747,0.0,0.0,1.246e-13,0.0,0.0
1.447e-06,0.002075,2.608e-09,494.4,8.711000000000001e-13,1236.0,-0.01974,-10.74,-17.74,-6.58,-11.87,-12.51,-9.07,-14.18,-14.62,-13.13,-17.69,-17.48,-18.82,-21.74,-19.54,0.06224,0.1712,0.1376,1.058e-10,1.099e-10,1.068e-10,0.02876,0.08174,0.07673,9.696e-11,1.045e-10,1.033e-10,2.0,2.0,0.05414,0.08901,4.559e-11,0.02693,3.724e-11,0.07378,4.472e-11,4.156e-11,0.114,4.306e-11,3.983e-11,0.004352,0.0,-0.01116,-0.05326,0.02108,0.0,0.0,0.0,1.2e-11,0.0,0.03962,0.0,7.18e-12,0.0,0.0007662,-0.1059,0.01302,2.382e-13,0.0,0.0004817,0.0,0.01411,6.354e-12,7.27e-12,6.46e-12
4.815999999999999e-06,0.001837,1.302e-09,128.8,6.038e-13,1068.0,-0.01973,-14.58,-29.15,-6.577,-6.84,-7.164,-9.079,-8.466,-7.91,-13.16,-11.79,-10.4,-18.89,-17.5,-15.76,0.1817,0.2372,0.2368,1.136e-10,1.178e-10,1.177e-10,-0.002818,0.02164,0.02048,1.079e-10,6.122e-12,1.176e-10,2.0,2.0,0.0297,0.1903,2.563e-11,-0.03453,4.823e-11,0.02991,4.977e-11,3.97e-11,0.2023,4.821e-11,3.963e-11,0.09973,1.807e-12,-0.06262,-0.1458,0.007563,1.808e-12,4.45e-12,6.709e-12,6.662e-12,0.01816,0.01731,0.01009,8.146e-12,0.0,-0.1401,-0.1574,0.002002,4.556e-14,0.0,0.0002451,0.0,0.0,6.951e-13,0.0,0.0
2.751e-06,0.001868,1.2430000000000002e-09,1408.0,3.035e-13,1272.0,-0.01972,-52.37,-49.85,-6.581,-59.54,-47.58,-9.075,-57.41,-45.23,-13.14,-56.14,-44.81,-18.85,-56.89,-48.12,0.2271,0.2271,0.2269,1.279e-10,1.324e-10,1.324e-10,0.001516,0.001555,0.001548,1.353e-10,1.364e-10,1.364e-10,1.0,2.0,0.001391,0.2228,6.474e-11,0.0008572,5.984e-11,0.00159,6.137e-11,6.548e-11,0.2384,6.136e-11,6.529e-11,0.1712,2.417e-11,0.0003225,0.001312,0.1368,2.394e-11,2.196e-11,2.636e-11,2.592e-11,0.001041,0.0009005,0.1419,2.362e-11,0.0,-0.001367,-0.1501,1.33e-06,1.283e-13,0.0,0.0009034,0.0,0.0,2.718e-14,0.0,0.0
9.090999999999998e-06,0.001187,2.525e-09,653.4,1.681e-14,1288.0,-0.01959,-15.45,-18.1,-6.597,-23.36,-25.42,-9.105,-28.54,-29.52,-13.17,-37.26,-38.37,-18.86,-48.12,-53.75,0.007469,0.146,0.1098,1.021e-10,1.139e-10,1.138e-10,0.01269,0.08241,0.06749,9.939e-11,1.122e-10,1.122e-10,1.0,2.0,0.03856,0.06123,2.324e-11,0.01781,2.668e-11,0.04212,3.6e-11,3.366e-11,0.06964,3.595e-11,3.363e-11,0.005384,0.0,-0.01974,-0.02338,0.002312,0.0,0.0,0.0,1.554e-13,0.0,0.0002019,0.0,1.026e-12,0.0,-0.05436,-0.09643,0.000112,3.723e-13,0.0,0.0003593,0.0,0.0,1.758e-13,0.0,0.0
5.259e-06,0.0005805,8.926999999999998e-11,143.9,8.921000000000001e-13,531.0,-0.01971,-10.2,-20.41,-6.581,-8.784,-11.07,-9.083,-11.51,-14.0,-13.16,-16.95,-20.77,-18.87,-25.81,-32.84,0.4212,0.5989,0.5336,1.209e-10,1.238e-10,1.235e-10,0.2738,0.175,0.1749,9.231e-11,1.037e-10,1.037e-10,2.0,2.0,0.1652,0.3424,3.446e-11,0.1888,4.88e-11,0.1747,4.951e-11,3.749e-11,0.3798,4.941e-11,3.594e-11,0.1246,0.0,-0.05923,-0.3171,0.003913,-2.373e-12,0.0,1.466e-12,1.679e-12,0.00593,0.001286,0.0,1.832e-12,0.0,-0.1132,-0.2768,0.001126,2.716e-13,0.0,0.0005358,0.0,0.0,4.474e-13,0.0,0.0
5.146e-06,0.0008141,1.765e-09,508.6,9.878e-13,969.0,-0.0197,-2.202,-4.281,-6.585,1.373,9.692,-9.097,-2.079,5.623,-13.17,-8.573,-2.92,-18.89,-18.07,-16.21,0.3056,0.442,0.4313,9.97e-11,1.059e-10,1.052e-10,0.5883,0.2146,0.2141,6.804e-11,8.042e-11,8.04e-11,2.0,2.0,0.2415,0.2628,1.728e-11,0.3215,3.885e-11,0.2511,3.735e-11,1.934e-11,0.2989,3.529e-11,1.785e-11,0.1207,0.0,-0.371,-0.3204,0.00209,0.0,0.0,0.0,5.668e-13,0.0,0.002185,0.0,2.651e-12,0.0,-0.4071,-0.3293,0.007345,1.137e-13,0.0,0.001026,0.0,0.0,6.128e-13,0.0,0.0
8.378999999999999e-06,0.00209,2.804e-09,625.4,4.749e-13,691.1,-0.01957,-34.86,-33.32,-6.598,-42.3,-30.84,-9.109,-46.84,-39.42,-13.17,-54.29,-52.4,-18.87,-63.15,-66.85,0.04987,0.1435,0.1212,1.094e-10,1.16e-10,1.159e-10,0.02256,0.05201,0.04789,6.824e-11,9.258e-11,9.249e-11,1.0,2.0,0.0009587,0.04817,7.429e-12,-0.03854,4.058e-11,0.0009867,4.269e-11,1.125e-11,0.04838,4.1e-11,9.633e-12,-0.05259,0.0,-0.03922,-0.087,0.0004906,0.0,0.0,0.0,4.257e-13,0.0,5.066e-05,0.0,4.233e-13,0.0,-0.0249,-0.06445,0.0001035,1.176e-13,0.0,9.302e-05,0.0,0.0,3.942e-13,0.0,0.0
9.767e-06,0.002376,6.387999999999998e-10,75.71,8.486e-14,1180.0,-0.01969,-19.87,-39.75,-6.579,-19.2,-31.85,-9.083,-16.03,-23.05,-13.17,-18.73,-24.37,-18.87,-28.05,-37.33,-0.01242,0.0202,0.01695,1.201e-10,1.262e-10,1.262e-10,0.002578,0.004646,0.003515,1.313e-10,1.343e-10,1.343e-10,2.0,2.0,0.00274,0.007036,5.294e-11,0.001922,2.993e-11,0.003385,4.048e-11,5.737e-11,0.007036,4.027e-11,5.737e-11,-0.02154,0.0,-0.001779,-0.01814,7.707e-05,1.106e-11,0.0,1.561e-11,1.532e-11,0.002216,0.001943,0.0,3.433e-13,0.0,-0.0032,-0.01289,1.057e-05,2.338e-13,0.0,1.296e-05,0.0,0.0,4.112e-13,0.0,0.0
1.419e-06,0.002269,8.852999999999998e-10,396.7,2.493e-13,630.2,-0.01974,-10.39,-19.07,-6.579,-14.06,-19.3,-9.069,-16.19,-21.0,-13.13,-20.05,-24.63,-18.82,-25.29,-29.49,0.06777,0.16,0.136,1.26e-10,1.308e-10,1.308e-10,0.08402,0.08714,0.08714,1.421e-10,1.421e-10,1.42e-10,2.0,2.0,0.07378,0.0882,7.045e-11,0.04684,4.914e-11,0.08336,5.412e-11,7.055e-11,0.1072,5.409e-11,7.055e-11,0.02016,1.495e-11,-0.0006725,-0.02866,0.0348,2.803e-11,1.04e-11,3.044e-11,3.044e-11,0.05293,0.04836,0.03697,1.478e-11,0.0,-0.03088,-0.08233,0.008784,8.731e-14,0.0,0.0001684,0.0,0.0,6.474e-12,0.0,0.0
2.95e-06,0.001852,3.5819999999999996e-10,97.22,9.821e-13,513.7,-0.01974,-13.6,-27.23,-6.579,-12.49,-18.48,-9.072,-14.77,-20.56,-13.14,-18.68,-24.33,-18.84,-24.04,-29.35,0.2241,0.3491,0.3124,1.239e-10,1.269e-10,1.267e-10,0.06959,0.07539,0.07523,1.109e-10,1.2e-10,1.2e-10,2.0,2.0,0.08302,0.2162,4.762e-11,0.05408,4.927e-11,0.08641,5.339e-11,5.044e-11,0.2454,5.339e-11,5.039e-11,0.06498,0.0,-0.01875,-0.1207,0.02652,1.347e-11,0.0,1.563e-11,1.457e-11,0.04348,0.04056,0.0,7.513e-12,0.0,-0.09487,-0.1805,0.0003095,5.063e-14,0.0,0.0006952,0.0,0.0,3.886e-14,0.0,0.0
7.355999999999999e-06,0.001397,5.012e-10,1102.0,7.3e-13,870.6,-0.0196,-42.62,-38.11,-6.594,-52.19,-39.22,-9.106,-54.74,-45.56,-13.17,-58.81,-54.93,-18.87,-64.51,-66.52,0.3306,0.3816,0.3809,1.059e-10,1.113e-10,1.111e-10,0.003897,0.006431,0.006427,9.667e-11,1.04e-10,1.038e-10,1.0,2.0,0.001612,0.2374,2.695e-11,-0.001341,3.744e-11,0.001683,4.046e-11,2.99e-11,0.2389,3.808e-11,2.452e-11,0.1059,0.0,-0.005592,-0.2686,0.0004424,0.0,0.0,0.0,2.212e-13,0.0,2.063e-05,0.0,1.854e-13,0.0,-0.004499,-0.2454,1.439e-05,2.985e-13,0.0,0.001764,0.0,0.0,2.103e-13,0.0,0.0
6.948e-06,0.0008772,2.795e-09,1273.0,7.31e-13,1056.0,-0.01961,-32.58,-28.14,-6.591,-38.42,-25.2,-9.102,-42.18,-32.26,-13.17,-48.93,-44.01,-18.88,-57.92,-58.71,0.4059,0.4127,0.4121,9.207e-11,1.039e-10,1.036e-10,-0.005347,0.01221,0.0122,7.83e-11,9.2e-11,9.191e-11,1.0,2.0,0.003005,0.2877,1.686e-11,-0.01606,3.542e-11,0.003057,3.693e-11,2.087e-11,0.2907,3.604e-11,2.07e-11,0.1341,0.0,-0.02292,-0.4259,0.001639,0.0,0.0,0.0,8.042e-13,0.0,5.904e-05,0.0,4.572e-13,0.0,-0.01673,-0.3209,2.317e-05,1.99e-13,0.0,0.00125,0.0,0.0,1.922e-13,0.0,0.0
1.5589999999999998e-06,0.002049,1.073e-09,1067.0,4.837e-13,1298.0,-0.01974,-38.98,-39.63,-6.58,-42.66,-35.29,-9.07,-44.93,-37.46,-13.13,-48.28,-40.95,-18.82,-52.06,-45.3,0.1175,0.2112,0.1807,1.202e-10,1.24e-10,1.237e-10,0.004565,0.007051,0.007043,1.095e-10,1.153e-10,1.152e-10,1.0,2.0,0.005494,0.12,4.578e-11,0.002783,4.8e-11,0.006669,5.062e-11,4.841e-11,0.1491,5.038e-11,4.64e-11,0.04157,1.365e-11,-0.001945,-0.0563,0.04393,1.167e-11,1.203e-11,1.625e-11,1.421e-11,0.003203,0.002986,0.04609,1.349e-11,0.0,-0.005497,-0.1291,1.274e-05,5.147e-14,0.0,0.0002203,0.0,0.0,4.662e-14,0.0,0.0
9.697e-06,0.0006736,2.001e-09,148.4,3.888e-13,1402.0,-0.01969,-15.44,-30.89,-6.586,-6.058,-5.601,-9.11,-9.619,-10.17,-13.17,-16.64,-20.11,-18.87,-25.47,-32.14,0.3429,0.3343,0.3341,8.997e-11,1.037e-10,1.037e-10,-0.1754,0.0,0.000259,0.0,0.0,1.778e-12,2.0,2.0,0.0003485,0.1006,0.0,-0.07017,1.228e-11,0.0,2.497e-11,0.0,0.1034,2.495e-11,2.038e-12,-0.07434,0.0,-0.1279,-0.3461,0.0008949,0.0,0.0,0.0,6.6e-13,0.0,0.002947,0.0,3.079e-13,0.0,-0.1577,-0.2782,0.0044,1.948e-13,0.0,0.0006442,0.0,0.0,6.816e-13,0.0,0.0
9.408e-06,0.002129,2.6290000000000003e-09,1021.0,5.661000000000001e-13,356.7,-0.01955,-51.23,-42.52,-6.603,-52.22,-41.07,-9.111,-56.41,-50.38,-13.17,-62.49,-62.29,-18.86,-69.29,-74.99,-0.0198,0.1055,0.09332,1.302e-10,1.328e-10,1.322e-10,-0.001036,0.0,9.576e-07,0.0,0.0,5.377e-13,1.0,2.0,3.665e-07,0.02767,0.0,-0.0006275,3.516e-11,0.0,4.414e-11,0.0,0.02795,4.414e-11,3.034e-13,-0.08354,0.0,-0.0004451,-0.0804,1.354e-05,0.0,0.0,0.0,3.162e-13,0.0,1.503e-06,0.0,1.728e-14,0.0,-0.0002465,-0.05261,1.33e-06,2.013e-13,0.0,0.0002002,0.0,0.0,7.022e-13,0.0,0.0
3.936e-06,0.0008414,3.541e-11,494.7,1.6830000000000005e-13,423.8,-0.0197,0.5325,1.225,-6.578,-2.727,1.271,-9.077,-3.582,2.233,-13.16,-8.331,-2.75,-18.88,-17.16,-14.57,0.2913,0.4001,0.3798,1.261e-10,1.307e-10,1.307e-10,0.466,0.5669,0.5537,1.331e-10,1.358e-10,1.358e-10,2.0,2.0,0.5147,0.3268,6.025e-11,0.3543,5.553e-11,0.5219,5.848e-11,6.299e-11,0.3638,5.847e-11,6.296e-11,0.2624,2.351e-11,0.1872,0.02082,0.2069,2.226e-11,2.22e-11,2.487e-11,2.483e-11,0.4331,0.4233,0.208,2.339e-11,0.0,-0.3486,-0.2293,0.0004773,4.756e-13,0.0,0.000692,0.0,0.0,4.558e-13,0.0,0.0
4.098e-06,0.001082,2.574e-09,687.3,9.376000000000002e-13,914.4,-0.01969,-6.945,-6.594,-6.583,-8.143,1.865,-9.085,-11.01,-1.257,-13.16,-16.31,-7.758,-18.88,-24.72,-19.07,0.2828,0.4326,0.4326,1.128e-10,1.16e-10,1.157e-10,0.339,0.2676,0.2656,9.403e-11,9.999e-11,9.982e-11,1.0,2.0,0.3841,0.313,3.624e-11,0.3179,4.71e-11,0.3888,4.662e-11,3.808e-11,0.3718,4.54e-11,3.599e-11,0.192,0.0,-0.006799,-0.1413,0.07196,2.445e-12,0.0,1.411e-12,4.306e-12,0.01939,0.009705,0.0,9.31e-12,0.0,-0.3096,-0.294,0.002879,2.558e-14,0.0,0.0005523,0.0,0.0,3.859e-13,0.0,0.0
8.499e-06,0.0013109999999999,2.3620000000000003e-09,915.2,4.1490000000000003e-13,268.0,-0.01957,-32.55,-23.59,-6.599,-42.46,-31.14,-9.109,-47.5,-40.07,-13.17,-54.93,-53.07,-18.87,-63.42,-67.4,0.4926,0.6138,0.5847,1.143e-10,1.227e-10,1.226e-10,0.02401,0.04343,0.04225,1.136e-10,1.222e-10,1.221e-10,1.0,2.0,0.003589,0.2458,2.117e-11,-0.01661,3.208e-11,0.004008,4.014e-11,2.794e-11,0.2515,4.014e-11,2.71e-11,0.1035,0.0,-0.02303,-0.2844,0.001005,0.0,0.0,0.0,8.612e-13,0.0,0.0001179,0.0,1.337e-13,0.0,-0.01921,-0.2302,6.787e-05,2.222e-13,0.0,0.0005903,0.0,0.0,6.785e-13,0.0,0.0
4.248e-06,0.001031,1.882e-09,1321.0,3.1080000000000005e-13,866.9,-0.01967,-35.41,-30.69,-6.583,-42.86,-29.99,-9.083,-45.43,-32.82,-13.16,-49.5,-39.37,-18.87,-55.14,-49.51,0.4563,0.4401,0.4398,1.352e-10,1.368e-10,1.368e-10,0.01045,0.01139,0.01138,1.337e-10,1.359e-10,1.358e-10,1.0,2.0,0.01169,0.4495,5.712e-11,0.008482,5.959e-11,0.01174,6.284e-11,6.111e-11,0.4499,6.284e-11,6.111e-11,0.3849,2.56e-11,-0.0008007,0.02533,0.2585,2.201e-11,2.429e-11,2.36e-11,2.359e-11,0.005505,0.005259,0.2603,2.56e-11,0.0,-0.008069,-0.2832,6.595e-06,4.621e-13,0.0,0.0005869,0.0,0.0,3.572e-14,0.0,0.0
2.315e-06,0.002249,2.548e-10,273.8,3.7760000000000013e-13,1112.0,-0.01974,-10.75,-21.02,-6.578,-7.731,-8.155,-9.071,-9.852,-9.86,-13.14,-14.0,-14.04,-18.84,-20.38,-20.94,0.1472,0.1958,0.1958,1.27e-10,1.292e-10,1.292e-10,0.005236,0.05418,0.05404,1.193e-10,1.259e-10,1.258e-10,2.0,2.0,0.05605,0.1494,4.151e-11,0.0234,5.821e-11,0.0565,5.926e-11,4.748e-11,0.1698,5.858e-11,4.746e-11,0.08679,2.175e-11,-0.01411,-0.04208,0.07599,1.097e-11,1.873e-11,1.398e-11,1.388e-11,0.03721,0.035,0.07678,2.082e-11,4.27e-13,-0.08946,-0.105,0.0002094,3.074e-13,0.002023,0.000493,-7.806e-12,0.0,8.895e-14,0.0,0.0
5.753e-06,0.001368,2.177e-09,440.9,6.223e-13,62.83,-0.01961,4.862,12.26,-6.589,-1.543,6.344,-9.104,-4.768,2.916,-13.18,-11.51,-6.08,-18.89,-21.38,-20.08,0.2027,0.5112,0.4431,9.075e-11,1.055e-10,1.055e-10,0.8059,1.066,1.006,9.238e-11,1.065e-10,1.065e-10,2.0,2.0,0.2285,0.131,6.446e-12,0.1808,6.647e-12,0.2378,2.04e-11,1.944e-11,0.1351,2.039e-11,1.944e-11,-0.008483,0.0,-0.3807,-0.2965,6.99e-05,0.0,0.0,0.0,2.906e-14,0.0,0.0008699,0.0,2.283e-13,0.0,-0.3856,-0.2583,0.00152,2.894e-13,0.0,5.418e-05,0.0,0.0,1.456e-13,0.0,0.0
5.139999999999999e-06,0.001026,2.8690000000000003e-09,220.0,8.919000000000002e-13,398.5,-0.0197,-4.585,-9.178,-6.58,-3.275,-0.03747,-9.085,-4.925,-0.7999,-13.17,-8.181,-2.932,-18.9,-15.52,-11.41,0.5983,0.7014,0.6903,1.324e-10,1.343e-10,1.342e-10,0.6928,0.3982,0.3981,1.167e-10,1.24e-10,1.239e-10,2.0,2.0,0.4132,0.5271,4.902e-11,0.4219,5.776e-11,0.4156,5.93e-11,5.215e-11,0.5816,5.925e-11,5.214e-11,0.2847,1.482e-11,0.2779,-0.2401,0.1045,1.75e-11,1.163e-11,1.793e-11,1.706e-11,0.2634,0.2631,0.1054,1.481e-11,0.0,-0.4077,-0.3022,0.000208,3.015e-14,0.0,0.0003458,0.0,0.0,3.109e-13,0.0,0.0
4.735999999999999e-06,0.001353,1.847e-09,1369.0,9.202000000000001e-14,1230.0,-0.01966,-45.78,-42.82,-6.584,-41.73,-31.87,-9.087,-43.75,-31.59,-13.16,-48.35,-38.65,-18.88,-55.53,-51.07,0.214,0.272,0.267,1.35e-10,1.371e-10,1.371e-10,-0.0001256,0.001423,0.001076,1.033e-10,1.145e-10,1.144e-10,1.0,2.0,0.00035,0.2572,0.0,-0.002316,6.316e-11,0.0,6.496e-11,0.0,0.2583,6.496e-11,1.927e-11,0.1347,2.63e-11,-0.004022,0.1385,0.256,0.0,2.248e-11,0.0,2.875e-13,0.0,3.292e-06,0.2582,2.625e-11,2.42e-12,-0.003583,-0.1498,1.687e-05,9.155e-13,0.006986,0.002583,-3.168e-13,0.0,4.629e-13,0.0,0.0
5.916e-06,0.001415,2.1e-09,1397.0,9.362000000000002e-13,917.2,-0.01963,-49.43,-43.34,-6.588,-58.43,-44.33,-9.097,-57.44,-45.94,-13.17,-58.41,-51.44,-18.88,-62.54,-61.13,0.2824,0.378,0.3771,1.075e-10,1.117e-10,1.116e-10,0.001838,0.002494,0.002418,1.112e-10,1.151e-10,1.147e-10,1.0,2.0,0.001491,0.2752,3.888e-11,0.001072,3.982e-11,0.001644,4.01e-11,3.985e-11,0.2931,3.954e-11,3.968e-11,0.1496,0.0,-0.001869,-0.2531,0.003109,0.0,0.0,0.0,1.439e-13,0.0,5.325e-06,0.0,4.766e-13,0.0,-0.001517,-0.2519,2.325e-06,4.573e-13,0.0,0.001167,0.0,0.0,1.457e-13,0.0,0.0
