fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 28G,eye_width Vout_1 28G,eye_height_XY Vout_1 28G,eye_maxWidth Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_height Vout_1 56G
4e-06,0.002294,8.602999999999998e-10,1264.0,1.862e-13,1174.0,-0.01973,-53.82,-51.33,-6.585,-48.75,-36.95,-9.083,-50.69,-38.25,-13.15,-53.87,-43.67,-18.87,-58.28,-52.61,0.1264,0.1334,0.1333,1.328e-10,1.353e-10,1.353e-10,-0.0001899,0.0002132,0.0001751,5.07e-11,7.754e-11,7.728e-11,1.0,2.0,0.0,0.06966,6.243e-11,5.966e-11,5.794e-13,6.243e-11,1.655e-06,0.1248,-0.0003971,0.0,0.0,0.1107,0.0,0.0,0.05558,-0.01596,0.0,1.078e-06,2.642e-11,2.645e-11,1.295e-13,-0.0004723,2.442e-11,0.05529,0.0,1.742e-06,3.599e-14,8.917e-13,0.0,0.0,-0.0003526,0.0,0.0,0.0003814,0.0,-0.06893
7.418e-06,0.00233,1.59e-09,887.4,7.336000000000001e-13,861.3,-0.0196,-49.39,-46.33,-6.594,-59.78,-47.12,-9.106,-59.16,-50.33,-13.17,-61.15,-57.65,-18.87,-66.04,-68.33,0.00368,0.06527,0.05339,9.55e-11,1.022e-10,1.02e-10,6.817e-05,0.0008601,0.0007648,8.475e-11,9.201e-11,9.173e-11,1.0,2.0,1.025e-11,-0.03858,2.277e-11,2.643e-11,3.916e-12,2.273e-11,1.788e-05,0.01555,-0.0008973,7.797e-12,6.086e-05,0.01382,0.0,0.0,0.0,-0.05088,0.0,8.838e-07,1.542e-13,0.0,2.714e-13,-0.0008523,0.0,9.028e-05,0.0,1.551e-06,8.215e-15,3.184e-13,0.0,0.0,-0.0005782,0.0,0.0,0.0003201,0.0,-0.0393
9.875999999999998e-06,0.001278,7.524999999999998e-10,1119.0,2.789e-13,1358.0,-0.01954,-43.93,-42.46,-6.604,-49.24,-37.92,-9.111,-54.01,-48.3,-13.17,-60.81,-61.17,-18.86,-68.17,-74.62,0.2617,0.2945,0.2942,1.108e-10,1.2e-10,1.2e-10,0.001429,0.002871,0.00278,1.278e-10,1.292e-10,1.292e-10,1.0,2.0,0.0,0.04986,4.321e-11,3.182e-11,1.185e-11,4.321e-11,5.712e-05,0.2107,-0.00229,0.0,0.0,0.2106,-1.982e-11,2.288e-05,0.0,-0.2985,9.941e-13,7.679e-06,1.43e-14,0.0,4.63e-13,-0.001574,0.0,0.0001283,0.0,8.423e-06,4.313e-13,4.136e-13,5.084e-13,0.0,-0.001341,0.0,0.003311,0.002689,-9.858e-12,-0.2107
2.388e-06,0.001415,2.444e-09,748.0,2.23e-13,1246.0,-0.01972,-20.23,-22.79,-6.58,-22.07,-15.06,-9.073,-24.37,-16.37,-13.14,-28.52,-20.22,-18.84,-34.74,-26.54,0.2657,0.2909,0.2908,1.377e-10,1.387e-10,1.387e-10,0.04338,0.1118,0.1118,1.328e-10,1.358e-10,1.358e-10,1.0,2.0,5.605e-11,0.2435,6.607e-11,6.454e-11,6.011e-11,6.604e-11,0.1117,0.2984,0.06623,6.012e-11,0.112,0.2982,2.013e-11,0.1215,0.2377,0.08303,2.233e-11,0.1192,2.972e-11,2.986e-11,2.223e-11,0.05007,2.903e-11,0.2193,4.835e-12,0.0221,3.419e-12,9.501e-12,9.524e-12,4.313e-12,-0.06628,0.02346,0.08316,0.08306,7.368e-12,-0.07228
1.874e-06,0.001042,1.69e-09,92.65,6.478e-13,911.8,-0.01975,-18.4,-36.84,-6.579,-16.13,-25.79,-9.068,-17.13,-25.28,-13.13,-17.88,-22.72,-18.81,-17.86,-17.16,0.2141,0.3658,0.3169,1.2e-10,1.244e-10,1.242e-10,0.03838,0.03813,0.03791,1.28e-10,1.317e-10,1.315e-10,2.0,2.0,6.431e-11,0.08262,5.214e-11,5.02e-11,6.422e-11,5.203e-11,0.04607,0.2742,0.03616,6.423e-11,0.04815,0.2195,3.16e-11,0.07863,0.1115,-0.07162,3.186e-11,0.03989,1.637e-11,1.694e-11,3.155e-11,0.036,1.555e-11,0.1065,1.493e-11,0.09504,1.489e-11,3.757e-13,0.0,1.416e-11,0.04713,0.09528,0.0,0.0005049,0.0,-0.1803
9.502e-06,0.0009882,2.333e-09,713.6,4.347e-13,333.2,-0.01956,-5.311,0.9278,-6.603,-11.58,-1.812,-9.112,-17.03,-11.56,-13.17,-25.86,-26.06,-18.86,-37.04,-43.0,0.6356,0.7827,0.7567,1.309e-10,1.341e-10,1.341e-10,0.5234,0.6445,0.6395,1.322e-10,1.349e-10,1.349e-10,1.0,2.0,4.664e-11,0.0479,5.369e-11,5.183e-11,5.272e-11,5.367e-11,0.2683,0.3587,-0.009481,5.273e-11,0.2694,0.3521,0.0,0.0,0.0,-0.3604,0.0,0.002504,7.006e-12,0.0,6.847e-13,-0.2427,0.0,0.05062,0.0,0.000864,5.157e-13,2.46e-13,0.0,0.0,-0.2664,0.0,0.0,0.001148,0.0,-0.2821
9.492e-06,0.0005943999999999,2.882e-09,549.4,8.319e-13,292.4,-0.01959,4.205,8.448,-6.609,0.6466,8.433,-9.118,-5.623,-1.567,-13.17,-14.67,-15.71,-18.87,-25.43,-31.7,0.4602,0.753,0.7057,1.313e-10,1.34e-10,1.339e-10,0.8587,0.9383,0.9287,1.142e-10,1.198e-10,1.198e-10,2.0,2.0,0.0,-0.1302,4.842e-11,3.994e-11,4.856e-12,4.837e-11,0.01067,0.281,-0.09936,0.0,0.0,0.2745,0.0,0.0,0.0,-0.324,0.0,0.002962,4.699e-13,0.0,2.729e-13,-0.299,0.0,0.003149,0.0,0.002135,3.818e-13,9.16e-14,0.0,0.0,-0.3629,0.0,0.0,0.002103,0.0,-0.2933
7.989e-06,0.002356,1.379e-09,564.1,5.719e-13,107.2,-0.01958,-31.18,-21.75,-6.597,-39.53,-29.56,-9.108,-44.39,-37.21,-13.17,-52.1,-50.06,-18.87,-61.53,-65.18,-0.04199,0.04668,0.04143,8.455e-11,1.005e-10,1.004e-10,-0.04818,0.0461,0.04566,8.456e-11,1.005e-10,1.004e-10,1.0,2.0,0.0,-0.06753,0.0,0.0,6.226e-13,1.184e-12,0.0001653,0.0,-0.06198,0.0,0.0,0.0003057,0.0,0.0,0.0,-0.05146,0.0,0.0001975,2.291e-13,0.0,3.405e-13,-0.05411,0.0,2.826e-05,0.0,0.0001021,3.287e-13,3.113e-13,0.0,0.0,-0.03642,0.0,0.0,7.31e-05,0.0,-0.03766
7.861e-06,0.001965,1.66e-09,301.0,6.964e-13,1146.0,-0.01967,-8.107,-15.27,-6.598,-1.165,7.052,-9.119,-6.44,-0.6562,-13.18,-15.01,-13.71,-18.88,-25.59,-29.15,0.06678,0.1557,0.1258,7.802e-11,9.191e-11,9.163e-11,-0.09857,0.01282,0.008711,4.68e-11,8.808e-12,6.731e-11,2.0,2.0,0.0,-0.05576,0.0,0.0,1.801e-12,6.759e-12,0.007687,0.0,-0.24,0.0,0.0,0.01147,0.0,0.0,0.0,-0.144,0.0,0.001464,1.298e-14,0.0,5.894e-13,-0.285,0.0,2.95e-05,0.0,0.0006063,1.584e-12,2.795e-13,0.0,0.0,-0.2077,0.0,0.0,0.0005361,0.0,-0.1016
8.938e-06,0.001956,6.112999999999998e-10,392.4,8.006e-13,1027.0,-0.0196,-12.7,-16.73,-6.603,-12.76,-3.578,-9.113,-18.18,-13.11,-13.17,-26.94,-27.35,-18.87,-38.17,-44.4,0.01598,0.1328,0.1095,7.495e-11,8.553e-11,8.517e-11,-0.3194,0.0,0.02495,0.0,0.0,4.073e-11,1.0,2.0,0.0,-0.1293,0.0,0.0,3.076e-13,2.93e-12,0.0006961,0.0,-0.3737,0.0,0.0,0.002564,0.0,0.0,0.0,-0.1408,0.0,0.0005084,5.457e-13,0.0,4.136e-13,-0.3089,0.0,0.0002652,0.0,0.001355,4.385e-13,2.472e-13,0.0,0.0,-0.2161,0.0,0.0,0.0001926,0.0,-0.09825
5.69e-06,0.002461,1.432e-09,600.7,4.802e-13,1407.0,-0.01964,-37.75,-41.25,-6.587,-40.65,-29.39,-9.095,-43.76,-33.72,-13.17,-49.44,-43.15,-18.88,-57.48,-56.31,0.02021,0.0598,0.04802,9.728e-11,1.031e-10,1.029e-10,0.001605,0.014,0.01383,5.701e-11,8.402e-11,8.392e-11,1.0,2.0,6.954e-12,-0.006304,3.581e-11,3.811e-11,1.26e-11,3.304e-11,0.003382,0.02696,-0.00616,1.356e-11,0.003609,0.02475,0.0,0.0,0.0,-0.045,0.0,3.547e-05,6.739e-13,0.0,1.194e-12,-0.02453,0.0,0.0001184,0.0,0.0002063,1.503e-13,7.426e-14,0.0,0.0,-0.01885,0.0,0.0,3.271e-05,0.0,-0.0366
8.483e-06,0.0009901,2.725e-09,147.0,8.246e-13,463.9,-0.01968,-7.993,-16.0,-6.588,-4.248,-1.982,-9.109,-6.935,-4.762,-13.18,-12.81,-12.32,-18.87,-22.08,-25.29,0.5839,0.6839,0.6835,1.192e-10,1.227e-10,1.227e-10,0.3029,0.256,0.2559,8.472e-11,1.001e-10,1e-10,2.0,2.0,1.575e-11,0.01015,4.437e-11,3.72e-11,2.67e-11,4.291e-11,0.1923,0.3216,0.1252,2.67e-11,0.1937,0.3158,0.0,0.0,0.0,-0.3704,0.0,0.0003541,2.473e-13,0.0,3.69e-14,-0.1678,0.0,0.002371,0.0,0.001161,1.464e-13,1.894e-13,0.0,0.0,-0.2338,0.0,0.0,0.0006894,0.0,-0.3311
2.531e-06,0.00161,2.843e-09,569.4,3.911000000000001e-13,517.7,-0.01971,-10.88,-10.73,-6.58,-14.07,-7.997,-9.074,-16.32,-9.518,-13.14,-20.37,-13.0,-18.85,-26.54,-18.33,0.3698,0.4479,0.4391,1.386e-10,1.397e-10,1.397e-10,0.4162,0.39,0.3898,1.378e-10,1.391e-10,1.391e-10,1.0,2.0,6.395e-11,0.232,6.638e-11,6.505e-11,6.59e-11,6.637e-11,0.3933,0.4048,0.3519,6.592e-11,0.3937,0.3591,2.917e-11,0.3842,0.2436,0.04125,3.036e-11,0.3685,2.759e-11,2.76e-11,3.035e-11,0.2766,2.546e-11,0.2279,1.029e-11,0.1655,1.028e-11,4.687e-12,0.0,8.416e-12,-0.01103,0.1657,0.0,0.01567,0.0,-0.1067
6.685e-06,0.001895,2.666e-09,527.1,8.995000000000002e-13,445.8,-0.01962,-21.05,-18.36,-6.591,-25.46,-14.64,-9.102,-29.22,-20.45,-13.17,-36.25,-31.6,-18.88,-46.43,-46.76,0.1443,0.2854,0.2574,1.22e-10,1.256e-10,1.254e-10,0.2615,0.3576,0.3574,8.17e-11,9.98e-11,9.98e-11,1.0,2.0,2.636e-11,-0.04012,4.672e-11,4.354e-11,2.964e-11,4.662e-11,0.1184,0.1365,0.02978,3.03e-11,0.12,0.1339,0.0,0.0,0.0,-0.1785,0.0,0.001361,7.342e-13,0.0,3.842e-13,-0.3228,0.0,0.0004651,0.0,0.0007464,2.695e-13,1.487e-13,0.0,0.0,-0.2279,0.0,0.0,0.0004695,0.0,-0.1357
5.681e-06,0.002138,3.553e-10,104.6,3.933000000000001e-13,305.9,-0.0197,-8.676,-17.36,-6.578,-9.31,-12.09,-9.083,-10.35,-11.66,-13.16,-15.57,-17.94,-18.88,-24.43,-29.94,0.04746,0.1487,0.129,1.275e-10,1.316e-10,1.315e-10,0.08627,0.09351,0.09113,1.355e-10,1.37e-10,1.37e-10,2.0,2.0,5.33e-11,-0.03291,5.365e-11,4.917e-11,5.865e-11,5.355e-11,0.09049,0.08325,0.06392,5.868e-11,0.09051,0.07761,1.831e-11,0.02051,0.0,-0.09074,2.212e-11,0.02045,1.276e-12,0.0,2.2e-11,-0.02178,0.0,0.0006332,0.0,0.0002208,7.115e-13,1.559e-13,0.0,0.0,-0.05167,0.0,0.0,0.0009161,0.0,-0.0813
4.965e-06,0.002356,5.03e-10,1203.0,4.7350000000000014e-14,1361.0,-0.0197,-51.28,-49.97,-6.587,-36.36,-30.97,-9.09,-37.23,-28.2,-13.16,-41.84,-33.36,-18.88,-50.04,-46.92,0.01323,0.04056,0.03447,1.319e-10,1.349e-10,1.349e-10,-0.0009102,0.0,4.846e-06,0.0,0.0,6.315e-12,1.0,2.0,0.0,0.009554,6.19e-11,5.933e-11,2.693e-12,6.181e-11,2.869e-06,0.03268,-0.001427,0.0,0.0,0.0302,0.0,0.0,0.02069,-0.01037,0.0,1.254e-06,2.503e-11,2.511e-11,7.273e-13,-0.001013,2.292e-11,0.02019,0.0,3.085e-06,1.483e-13,3.356e-13,0.0,0.0,-0.0008924,0.0,0.0,1.682e-05,0.0,-0.02885
9.578e-06,0.002451,4.673e-10,456.0,1.416e-13,439.3,-0.01955,-27.63,-25.62,-6.603,-37.18,-31.66,-9.111,-43.62,-38.9,-13.17,-52.53,-53.39,-18.86,-62.63,-69.63,-0.02272,0.01981,0.01845,7.592e-11,9.488e-11,9.489e-11,0.003901,0.04509,0.04374,1.26e-10,1.303e-10,1.303e-10,1.0,2.0,4.496e-11,-0.03677,0.0,0.0,4.93e-11,4.036e-13,0.01325,0.0,-0.02239,4.94e-11,0.01343,3.414e-05,0.0,0.0,0.0,-0.02437,0.0,0.0002655,6.298e-14,0.0,7.265e-13,-0.03345,0.0,4.225e-05,0.0,3.198e-06,2.455e-13,1.587e-13,0.0,0.0,-0.0231,0.0,0.0,9.443e-06,0.0,-0.01726
6.371999999999999e-06,0.0005482,8.53e-10,1269.0,5.298e-13,221.7,-0.01962,-3.636,6.528,-6.59,-10.02,1.998,-9.1,-13.76,-3.897,-13.17,-20.77,-15.4,-18.88,-31.12,-31.44,0.3928,0.5991,0.5447,1.197e-10,1.262e-10,1.261e-10,0.1799,0.2725,0.2514,1.259e-10,1.307e-10,1.306e-10,1.0,2.0,4.839e-11,0.1028,4.861e-11,4.18e-11,5.302e-11,4.86e-11,0.08814,0.3519,-0.0672,5.301e-11,0.0883,0.3363,0.0,0.0,0.0,-0.3433,0.0,0.0001728,3.557e-13,0.0,1.596e-13,-0.1964,0.0,0.000143,0.0,0.0004787,3.968e-13,4.594e-14,0.0,0.0,-0.1449,0.0,0.0,0.000758,0.0,-0.2644
4.345e-06,0.002085,2.274e-09,1006.0,2.842e-13,363.1,-0.01967,-43.86,-36.59,-6.583,-52.61,-41.24,-9.084,-54.37,-42.53,-13.16,-55.78,-46.16,-18.88,-58.91,-53.72,0.09409,0.1895,0.168,1.272e-10,1.315e-10,1.315e-10,0.0002323,0.003085,0.002505,1.119e-10,1.203e-10,1.203e-10,1.0,2.0,3.008e-11,0.03712,5.712e-11,5.426e-11,4.092e-11,5.7e-11,0.001272,0.1346,-0.000468,4.091e-11,0.001481,0.115,0.0,0.0,0.04165,-0.06096,0.0,2.415e-06,1.683e-11,1.712e-11,1.599e-13,-0.002138,1.326e-11,0.04147,0.0,3.043e-06,9.456e-14,5.007e-13,5.29e-13,0.0,-0.001796,0.0,0.001604,0.001025,-9.25e-12,-0.09596
3.5899999999999995e-06,0.0005056,2.773e-09,480.4,5.12e-13,62.89,-0.01969,4.157,8.293,-6.581,-2.033,2.473,-9.077,-4.052,0.9593,-13.15,-7.749,-2.167,-18.87,-14.13,-8.556,0.04846,0.4345,0.3374,9.586e-11,1.099e-10,1.098e-10,0.2705,0.6606,0.5346,1.017e-10,1.143e-10,1.143e-10,2.0,2.0,3.097e-11,0.01132,0.0,0.0,3.79e-11,3.235e-11,0.2767,0.0,0.2353,3.791e-11,0.3432,0.1462,0.0,0.0,0.0,-0.1386,0.0,0.03963,2.13e-12,0.0,1.938e-13,0.1073,0.0,0.01276,0.0,0.004005,4.864e-13,2.57e-13,0.0,0.0,-0.219,0.0,0.0,0.0005788,0.0,-0.2514
4.672e-06,0.0006092999999999,1.777e-09,1265.0,6.972000000000001e-13,1093.0,-0.01967,-11.27,-7.642,-6.584,-14.77,-2.244,-9.086,-17.79,-6.269,-13.16,-23.34,-14.64,-18.88,-32.17,-28.17,0.3144,0.3857,0.3853,1.044e-10,1.108e-10,1.106e-10,0.02232,0.06287,0.06271,8.761e-11,9.976e-11,9.96e-11,1.0,2.0,3.125e-11,0.1953,4.497e-11,4.455e-11,3.509e-11,4.243e-11,0.05161,0.3266,-0.02581,3.517e-11,0.05953,0.2915,0.0,0.0,0.065,-0.1998,0.0,0.0008036,7.939e-12,1.066e-11,2.417e-12,-0.1185,4.94e-12,0.06359,0.0,0.0005219,3.908e-13,6.914e-14,0.0,0.0,-0.1278,0.0,0.0,0.001233,0.0,-0.2927
3.446e-06,0.001233,3.839e-10,1245.0,8.906000000000002e-13,908.1,-0.01969,-36.79,-32.22,-6.582,-41.96,-29.33,-9.078,-44.4,-32.2,-13.15,-48.27,-37.65,-18.86,-53.48,-46.38,0.3261,0.4072,0.4031,1.139e-10,1.172e-10,1.17e-10,0.005067,0.01024,0.01021,1.055e-10,1.114e-10,1.112e-10,1.0,2.0,4.37e-11,0.1671,4.625e-11,4.658e-11,4.235e-11,4.564e-11,0.008673,0.3309,0.003516,4.415e-11,0.009648,0.2814,3.352e-12,0.0006297,0.0,-0.1336,7.889e-12,0.0006191,5.607e-12,0.0,7.317e-12,-0.007667,0.0,0.01862,0.0,4.055e-05,1.958e-13,1.841e-13,0.0,0.0,-0.009478,0.0,0.0,0.00248,0.0,-0.2819
9.394e-06,0.001818,1.62e-09,1489.0,4.086e-14,997.1,-0.01961,-49.02,-43.73,-6.603,-33.0,-26.64,-9.109,-35.2,-30.24,-13.17,-41.89,-42.13,-18.86,-52.35,-58.67,0.003828,0.09029,0.07462,9.221e-11,1.075e-10,1.074e-10,-0.002997,2.781e-05,2.77e-05,5.565e-11,3.982e-11,3.98e-11,1.0,2.0,0.0,-0.0314,2.495e-11,1.691e-11,2.006e-11,2.491e-11,3.48e-05,0.02048,-0.0023,0.0,0.0,0.01994,-1.503e-11,4.362e-05,0.0,-0.06072,5.186e-13,1.408e-05,1.985e-14,0.0,2.077e-13,-0.002741,0.0,2.547e-05,0.0,4.748e-06,5.183e-13,2.906e-13,0.0,0.0,-0.002405,0.0,0.0,0.0003731,0.0,-0.06306
6.652e-06,0.002318,1.778e-10,18.99,9.724e-13,1443.0,-0.01972,-31.18,-62.37,-6.581,-20.12,-33.75,-9.088,-22.51,-36.09,-13.16,-27.28,-41.62,-18.87,-33.91,-49.21,0.002815,0.04881,0.03944,7.351e-11,7.919e-11,7.708e-11,-0.01015,0.0001223,9.482e-05,5.09e-11,4.694e-13,4.295e-11,2.0,2.0,0.0,-0.04094,1.59e-11,1.531e-11,6.288e-12,3.928e-12,0.001179,0.007113,-0.003684,0.0,0.0,0.004548,0.0,0.0,0.0,-0.06042,0.0,0.0001219,3.385e-13,0.0,1.044e-12,-0.009469,0.0,0.0002526,0.0,9.838e-05,6.272e-13,1.183e-13,0.0,0.0,-0.008159,0.0,0.0,9.6e-05,0.0,-0.04826
3.823999999999999e-06,0.001382,3.556e-10,910.9,5.458e-13,166.9,-0.01968,-27.37,-18.59,-6.582,-33.99,-23.16,-9.08,-36.68,-25.76,-13.15,-41.37,-32.02,-18.87,-48.58,-42.95,0.3058,0.5006,0.4402,1.128e-10,1.215e-10,1.214e-10,0.04015,0.07708,0.06817,1.164e-10,1.238e-10,1.238e-10,1.0,2.0,4.118e-11,0.1383,4.421e-11,3.678e-11,4.729e-11,4.417e-11,0.04029,0.3045,0.01368,4.732e-11,0.04543,0.2671,0.0,0.0,0.0,-0.2445,0.0,0.001528,1.62e-12,0.0,3.69e-12,-0.03329,0.0,0.01272,0.0,0.0001711,1.511e-13,3.317e-13,0.0,0.0,-0.03996,0.0,0.0,0.003493,0.0,-0.2318
2.947e-06,0.002065,1.325e-09,349.3,7.23e-13,255.8,-0.01971,-2.739,-2.997,-6.58,-5.784,-1.911,-9.076,-8.017,-3.732,-13.15,-12.19,-7.756,-18.86,-18.65,-14.21,0.1212,0.2905,0.2487,1.257e-10,1.306e-10,1.305e-10,0.3924,0.4018,0.4016,1.385e-10,1.394e-10,1.394e-10,2.0,2.0,6.789e-11,0.03346,5.294e-11,4.686e-11,6.824e-11,5.292e-11,0.3556,0.1806,0.2617,6.843e-11,0.3906,0.1544,2.762e-11,0.2227,0.03576,-0.09593,2.912e-11,0.2185,1.047e-11,1.053e-11,2.911e-11,-0.02857,5.572e-12,0.03563,0.0,0.0007062,5.55e-13,1.575e-13,0.0,0.0,-0.2018,0.0,0.0,0.0009152,0.0,-0.1426
1.388e-06,0.001137,2.348e-09,898.4,9.762e-13,710.9,-0.01974,-12.94,-12.27,-6.58,-16.86,-11.23,-9.07,-19.33,-13.62,-13.13,-23.36,-17.55,-18.82,-29.02,-22.89,0.1062,0.2984,0.2434,1.138e-10,1.188e-10,1.175e-10,0.08632,0.1713,0.1414,1.103e-10,1.156e-10,1.156e-10,1.0,2.0,4.324e-11,0.007004,4.959e-11,4.335e-11,4.577e-11,4.899e-11,0.092,0.2003,0.03445,4.58e-11,0.1195,0.1571,0.0,0.0,0.0,-0.0779,0.0,0.04,1.078e-11,0.0,1.272e-11,-0.03044,0.0,0.0494,9.793e-13,0.0003184,1.19e-13,1.966e-14,0.0,-3.038e-12,-0.09944,0.002209,0.0,8.484e-05,0.0,-0.1663
4.339e-06,0.00167,7.757999999999998e-10,1109.0,9.373e-13,889.9,-0.01967,-43.13,-38.86,-6.583,-49.17,-36.11,-9.084,-51.12,-38.99,-13.16,-53.88,-44.42,-18.88,-58.02,-53.13,0.2335,0.3262,0.3141,1.134e-10,1.166e-10,1.161e-10,0.003288,0.005451,0.00544,1.068e-10,1.105e-10,1.103e-10,1.0,2.0,4.144e-11,0.1077,4.481e-11,4.338e-11,4.086e-11,4.476e-11,0.004069,0.2419,0.001702,4.136e-11,0.004413,0.213,0.0,0.0,0.0,-0.1671,0.0,4.034e-05,6.23e-12,0.0,7.147e-13,-0.003715,0.0,0.01683,0.0,1.349e-05,7.508e-14,1.388e-13,0.0,0.0,-0.004245,0.0,0.0,0.0005643,0.0,-0.1944
3.929e-06,0.0006817999999999,1.869e-09,287.2,2.279e-14,1028.0,-0.01973,-8.861,-17.73,-6.579,-14.49,-22.45,-9.067,-14.88,-20.78,-13.12,-14.22,-15.59,-18.85,-14.77,-10.53,-0.01251,0.1748,0.1165,1.267e-10,1.315e-10,1.315e-10,0.0225,0.08502,0.05567,7.522e-11,3.066e-11,9.653e-11,2.0,2.0,-1.442e-11,0.008298,5.84e-11,5.492e-11,2.979e-11,5.839e-11,0.05362,0.09059,-0.04273,2.98e-11,0.05831,0.05293,2.596e-11,0.06163,0.08972,0.06923,2.494e-11,0.05053,2.432e-11,2.447e-11,2.467e-11,-0.07265,2.324e-11,0.08966,9.618e-12,0.03087,9.167e-12,1.041e-11,1.044e-11,6.978e-12,-0.05275,0.03622,0.07959,0.07947,9.364e-12,0.04267
1.924e-06,0.001048,1.241e-10,320.3,9.363e-13,896.7,-0.01975,-7.348,-14.65,-6.58,-6.344,-6.078,-9.07,-8.796,-8.501,-13.13,-12.97,-12.81,-18.83,-19.11,-19.49,0.1902,0.3509,0.2978,1.132e-10,1.166e-10,1.155e-10,0.1087,0.1311,0.1308,9.59e-11,1.021e-10,1.019e-10,2.0,2.0,3.742e-11,0.05511,4.49e-11,4.261e-11,3.78e-11,4.453e-11,0.1421,0.2238,0.07426,3.99e-11,0.1682,0.1807,5.916e-12,0.04365,0.0,-0.1467,7.979e-12,0.01507,5.704e-12,0.0,2.97e-12,-0.166,0.0,0.01937,0.0,0.0008099,1.903e-13,1.042e-13,0.0,0.0,-0.2153,0.0,0.0,0.0004058,0.0,-0.2289
5.474e-06,0.001143,5.791e-10,477.0,3.979e-13,433.4,-0.01967,0.4273,1.684,-6.583,-0.1249,7.763,-9.101,-3.209,4.656,-13.18,-10.3,-5.191,-18.89,-20.68,-20.36,0.6311,0.6458,0.6455,1.377e-10,1.389e-10,1.389e-10,0.7348,0.6778,0.6775,1.316e-10,1.355e-10,1.355e-10,2.0,2.0,4.97e-11,0.3584,6.78e-11,6.759e-11,5.593e-11,6.779e-11,0.6704,0.6026,0.4496,5.598e-11,0.6806,0.5823,0.0,0.0,0.168,-0.1758,0.0,0.007093,2.455e-11,2.462e-11,2.062e-12,-0.2565,2.029e-11,0.1668,0.0,0.001157,2.637e-13,2.269e-14,0.0,0.0,-0.3885,0.0,0.0,0.000294,0.0,-0.2614
3.436e-06,0.001305,9.194e-11,985.3,2.33e-13,796.4,-0.01969,-30.01,-27.23,-6.582,-35.59,-25.44,-9.078,-38.11,-27.15,-13.15,-42.5,-32.63,-18.86,-49.04,-42.47,0.3967,0.4192,0.419,1.407e-10,1.413e-10,1.413e-10,0.03473,0.03446,0.03443,1.388e-10,1.398e-10,1.398e-10,1.0,2.0,6.105e-11,0.3594,6.779e-11,6.644e-11,6.417e-11,6.777e-11,0.03473,0.4214,0.02624,6.417e-11,0.03476,0.4212,2.436e-11,0.01966,0.267,0.05123,2.713e-11,0.01965,3.046e-11,3.047e-11,2.707e-11,0.002426,2.931e-11,0.2649,0.0,0.0001518,4.867e-13,1.171e-12,0.0,0.0,-0.02425,0.0,0.0,0.0008364,0.0,-0.2528
3.182e-06,0.002315,2.164e-10,977.6,7.941000000000001e-13,331.3,-0.0197,-42.61,-35.88,-6.581,-49.72,-38.53,-9.077,-51.47,-40.42,-13.14,-53.57,-43.68,-18.86,-56.35,-49.46,0.06041,0.1924,0.1619,1.309e-10,1.33e-10,1.33e-10,0.001967,0.005239,0.004441,1.323e-10,1.345e-10,1.345e-10,1.0,2.0,5.488e-11,-0.01271,5.593e-11,5.116e-11,5.808e-11,5.588e-11,0.002933,0.1154,-0.0003124,5.813e-11,0.003341,0.1012,7.222e-12,0.0006256,0.01832,-0.08565,1.313e-11,0.0006219,1.096e-11,1.108e-11,1.308e-11,-0.002279,1.5e-12,0.01795,0.0,6.594e-06,1.328e-13,1.641e-13,0.0,0.0,-0.002563,0.0,0.0,0.0001021,0.0,-0.07987
