fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_maxHeight Vout_1 14G,eye_maxWidth Vout_2 14G,eye_height Vout_2 14G,eye_height_XY Vout_2 14G,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 28G,eye_width Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width_XY Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_1 56G,eye_height_XY Vout_1 56G
3.881e-06,0.001085,2.1869999999999998e-10,265.8,6.845000000000002e-13,543.0,-0.01972,-5.182,-10.35,-6.579,-3.668,-0.7713,-9.079,-6.096,-3.073,-13.15,-11.04,-8.748,-18.87,-19.13,-19.1,0.4908,0.571,0.5709,1.303e-10,1.322e-10,1.322e-10,0.4407,0.3004,0.3003,1.151e-10,1.23e-10,1.23e-10,2.0,2.0,0.4934,4.661e-11,0.2135,0.3087,4.661e-11,5.911e-11,0.4549,5.973e-11,6.018e-11,0.2412,3.963e-11,0.3101,1.916e-11,9.205e-12,7.867e-12,0.04011,-0.1534,5.013e-12,1.845e-11,0.04143,0.1429,-0.183,0.1433,1.599e-11,-0.2941,3.231e-13,-9.631e-12,0.0008445,4.272e-13,1.235e-13,-0.3408,0.0,0.0,0.00685,0.0,0.002391
3.711e-06,0.0005922,9.065e-10,355.7,1.939e-13,567.0,-0.01972,-3.87,-7.751,-6.577,-5.261,-4.028,-9.073,-6.083,-3.166,-13.14,-10.09,-6.958,-18.86,-17.35,-15.54,0.3829,0.4282,0.4273,1.35e-10,1.371e-10,1.37e-10,0.1729,0.3183,0.308,1.409e-10,1.414e-10,1.414e-10,2.0,2.0,0.4212,6.444e-11,0.1916,0.3066,6.443e-11,6.474e-11,0.3953,6.589e-11,6.59e-11,0.3468,6.159e-11,0.3131,2.978e-11,2.099e-11,2.461e-11,0.3053,0.05017,2.461e-11,2.971e-11,0.3082,0.2705,0.1225,0.2749,2.813e-11,-0.2467,9.909e-13,-1.733e-12,0.002956,1.028e-12,2.274e-12,-0.2418,0.0,0.0,0.004667,0.0,0.0005836
5.075e-06,0.002129,2.249e-10,1022.0,7.041000000000001e-13,793.1,-0.01965,-47.9,-43.83,-6.585,-57.05,-43.91,-9.09,-56.67,-45.05,-13.17,-57.36,-49.37,-18.88,-60.89,-58.1,0.08087,0.1656,0.1383,1.126e-10,1.169e-10,1.167e-10,0.001236,0.002193,0.00181,1.058e-10,1.129e-10,1.128e-10,1.0,2.0,0.0881,3.981e-11,-0.0003165,0.0009753,3.95e-11,4.408e-11,0.07753,4.358e-11,4.369e-11,-0.02035,4.139e-11,0.001034,0.0,0.0,0.0,1.069e-05,-0.1051,1.478e-12,4.678e-12,0.0,0.002856,-0.001469,0.0,0.0,-0.09575,6.894e-13,0.0,5.805e-06,0.0,2.856e-13,-0.001221,0.0,0.0,0.0,0.0,0.001343
4.433e-06,0.0007642,2.5750000000000003e-09,795.9,9.141000000000001e-13,1358.0,-0.0197,-2.018,-2.19,-6.585,-0.1178,10.35,-9.093,-3.417,6.543,-13.17,-9.559,-1.368,-18.89,-18.79,-14.22,0.2074,0.3437,0.3404,9.857e-11,1.031e-10,1.024e-10,0.2494,0.1594,0.1579,7.564e-11,8.167e-11,8.16e-11,1.0,2.0,0.2748,2.595e-11,0.2642,0.253,2.241e-11,3.985e-11,0.2307,3.516e-11,3.791e-11,0.1575,2.527e-11,0.2616,7.318e-12,-3.084e-12,1.42e-12,0.01097,-0.1738,1.473e-12,7.166e-12,0.01249,0.02808,-0.125,0.02858,3.642e-12,-0.3343,6.55e-14,0.0,0.009805,0.0,5.495e-13,-0.3111,0.0,0.0,0.0,0.0,0.0004401
2.759e-06,0.002339,2.279e-09,183.0,3.7070000000000003e-13,1349.0,-0.01974,-14.47,-28.84,-6.577,-8.524,-10.33,-9.069,-9.638,-10.08,-13.13,-11.23,-9.281,-18.85,-12.69,-6.463,0.1046,0.1442,0.1442,1.202e-10,1.243e-10,1.243e-10,-0.00728,0.02058,0.02015,1.241e-10,3.549e-12,1.293e-10,2.0,2.0,0.1263,5.683e-11,0.02923,0.0229,5.67e-11,5.453e-11,0.1077,5.504e-11,5.622e-11,0.06314,5.146e-11,0.02298,2.003e-11,2.224e-11,2.284e-11,0.03755,-0.03275,2.281e-11,1.996e-11,0.03854,0.05521,0.02485,0.06064,1.603e-11,-0.08474,7.522e-13,9.583e-12,0.05548,1.054e-11,1.046e-11,0.03788,0.0,0.0,0.05555,0.0,0.0003822
2.231e-06,0.002031,1.214e-09,1143.0,6.905e-13,1037.0,-0.01972,-43.37,-41.11,-6.581,-48.14,-37.81,-9.072,-50.02,-39.7,-13.13,-52.34,-42.43,-18.83,-54.79,-46.27,0.1358,0.242,0.2118,1.186e-10,1.221e-10,1.215e-10,0.003277,0.004272,0.004259,1.124e-10,1.161e-10,1.159e-10,1.0,2.0,0.1742,4.674e-11,0.001337,0.003029,4.582e-11,4.722e-11,0.143,4.886e-11,4.905e-11,0.06453,4.629e-11,0.003922,0.0,9.827e-12,1.33e-11,0.001519,-0.07139,1.221e-11,1.163e-11,0.0016,0.04134,-0.001245,0.0,0.0,-0.1465,1.962e-14,0.0,1.794e-05,0.0,1.014e-13,-0.00294,0.0,0.0,0.0,0.0,0.0006282
6.439e-06,0.001094,2.557e-09,1438.0,1.94e-13,394.9,-0.01962,-42.39,-32.77,-6.59,-46.78,-34.36,-9.1,-49.34,-38.39,-13.17,-54.47,-48.34,-18.88,-61.43,-61.08,0.4336,0.5127,0.5114,1.211e-10,1.272e-10,1.271e-10,0.001397,0.003653,0.002882,8.178e-11,9.883e-11,9.868e-11,1.0,2.0,0.4722,0.0,-0.002317,4.805e-05,1.095e-12,5.419e-11,0.4306,5.631e-11,5.631e-11,0.3814,0.0,0.0,1.94e-11,-1.626e-11,6.618e-13,7.87e-06,-0.06538,2.735e-13,1.921e-11,3.655e-05,0.1434,-0.003435,0.1495,1.639e-11,-0.2374,3.013e-13,0.0,1.372e-05,0.0,2.293e-13,-0.003155,0.0,0.0,0.0,0.0,0.003111
8.368999999999999e-06,0.0005735,1.0860000000000002e-09,664.5,3.133000000000001e-13,1323.0,-0.01967,-2.875,-5.681,-6.599,1.801,10.96,-9.118,-4.024,1.942,-13.18,-13.22,-12.58,-18.87,-24.58,-29.83,0.3664,0.3448,0.3445,1.077e-10,1.165e-10,1.165e-10,0.3565,0.1867,0.1785,7.309e-11,9.589e-11,9.589e-11,2.0,2.0,0.271,0.0,-0.4151,0.06704,3.392e-12,2.984e-11,0.2646,4.01e-11,4.017e-11,0.09048,0.0,0.0,0.0,0.0,0.0,0.006509,-0.3092,4.291e-13,6.612e-13,0.0,0.0008039,-0.3765,0.0,0.0,-0.2527,1.391e-13,0.0,0.00114,0.0,4.067e-13,-0.3435,0.0,0.0,0.0,0.0,0.00177
5.576e-06,0.0009524,2.607e-09,702.0,2.749e-13,378.9,-0.01965,-0.9435,3.726,-6.586,-4.864,4.432,-9.099,-7.882,1.786,-13.18,-14.53,-7.748,-18.89,-24.48,-22.48,0.5282,0.5987,0.5986,1.29e-10,1.328e-10,1.328e-10,0.6174,0.6296,0.6208,1.348e-10,1.368e-10,1.368e-10,1.0,2.0,0.5624,6.258e-11,0.4976,0.6229,6.245e-11,6.102e-11,0.5128,6.205e-11,6.211e-11,0.4146,5.964e-11,0.6236,2.517e-11,2.038e-11,2.315e-11,0.2148,-0.04244,2.306e-11,2.508e-11,0.2172,0.2462,0.0834,0.2475,2.349e-11,-0.2752,2.003e-12,0.0,0.006071,0.0,3.684e-13,-0.2402,0.0,0.0,0.0,0.0,0.01899
9.439e-06,0.0007407,2.698e-09,570.8,7.128000000000001e-14,505.4,-0.01961,1.907,3.984,-6.592,-3.648,-0.1728,-9.112,-6.564,-2.862,-13.18,-14.55,-15.0,-18.87,-25.61,-31.68,0.1193,0.3247,0.2871,1.08e-10,1.176e-10,1.175e-10,0.3869,0.4598,0.4595,1.07e-10,1.171e-10,1.17e-10,2.0,2.0,0.1991,4.504e-11,0.2759,0.297,4.504e-11,3.291e-11,0.1807,4.139e-11,4.139e-11,0.04986,3.933e-11,0.2973,0.0,0.0,0.0,0.0001402,-0.2091,9.075e-14,8.289e-13,0.0,0.001761,-0.2539,0.0,0.0,-0.1966,6.72e-14,0.0,0.001683,0.0,3.247e-13,-0.2282,0.0,0.0,0.0,0.0,0.0003386
5.636e-06,0.0006337,2.252e-09,638.7,7.894e-13,602.1,-0.01968,1.403,2.937,-6.588,2.211,11.45,-9.104,-1.691,6.6,-13.18,-8.806,-3.303,-18.89,-18.78,-17.72,0.4376,0.585,0.5598,1.172e-10,1.221e-10,1.221e-10,0.6831,0.5608,0.5603,8.972e-11,1.043e-10,1.043e-10,2.0,2.0,0.422,3.723e-11,0.4688,0.5486,3.722e-11,5.114e-11,0.3793,5.002e-11,5.083e-11,0.1757,3.377e-11,0.5533,0.0,-8.832e-12,6.98e-13,0.004464,-0.2114,9.831e-13,2.548e-12,0.01348,0.01215,-0.2822,0.0,0.0,-0.2975,2.894e-13,0.0,0.001428,0.0,2.096e-13,-0.3329,0.0,0.0,0.0,0.0,0.002452
9.074e-06,0.001972,1.71e-09,875.4,7.265000000000001e-13,922.5,-0.01955,-46.49,-43.76,-6.602,-59.37,-47.91,-9.111,-60.14,-53.69,-13.17,-63.21,-62.5,-18.87,-68.56,-73.76,0.03397,0.14,0.1153,8.129e-11,9.112e-11,9.09e-11,-0.0002398,0.001927,0.001916,6.172e-11,7.538e-11,7.528e-11,1.0,2.0,0.009812,0.0,-0.002699,1.471e-05,4.844e-13,1.119e-11,0.009659,1.165e-11,1.274e-11,-0.09967,0.0,0.0,0.0,0.0,0.0,1.134e-06,-0.1197,2.353e-13,3.911e-13,0.0,0.0004159,-0.00244,0.0,0.0,-0.08746,6.789e-14,0.0,1.617e-06,0.0,1.223e-13,-0.001718,0.0,0.0,0.0,0.0,1.576e-05
1.75e-06,0.002343,2.627e-09,836.1,4.863000000000002e-13,506.3,-0.01973,-33.5,-31.88,-6.58,-38.59,-32.42,-9.071,-40.94,-34.46,-13.13,-44.66,-37.96,-18.82,-49.33,-42.19,0.1194,0.2527,0.2172,1.327e-10,1.353e-10,1.353e-10,0.02518,0.03568,0.03292,1.381e-10,1.392e-10,1.391e-10,1.0,2.0,0.1809,6.518e-11,0.01129,0.02465,6.504e-11,5.508e-11,0.1487,5.924e-11,5.932e-11,0.04234,6.417e-11,0.02964,2.006e-11,2.45e-11,2.628e-11,0.01432,-0.03504,2.625e-11,1.996e-11,0.01611,0.07084,-0.003843,0.07823,1.571e-11,-0.0856,7.633e-13,0.0,0.0006745,0.0,3.781e-12,-0.008763,0.002045,2.796e-13,0.0,-4.257e-12,0.00153
2.566e-06,0.001366,9.498e-10,1250.0,9.474e-13,303.2,-0.01971,-35.95,-28.01,-6.581,-42.25,-30.84,-9.074,-44.59,-33.25,-13.14,-48.14,-37.47,-18.84,-52.51,-43.87,0.2898,0.544,0.4782,1.31e-10,1.332e-10,1.332e-10,0.01147,0.01784,0.01596,1.324e-10,1.345e-10,1.345e-10,1.0,2.0,0.3766,5.903e-11,0.003066,0.0111,5.895e-11,5.267e-11,0.325,5.679e-11,5.687e-11,0.1167,5.567e-11,0.0131,1.436e-11,1.066e-11,1.598e-11,0.003923,-0.1102,1.597e-11,1.43e-11,0.004004,0.09848,-0.003389,0.09999,9.346e-12,-0.232,1.396e-13,0.0,6.103e-05,0.0,1.945e-13,-0.007257,0.0,0.0,0.0,0.0,0.001156
9.021e-06,0.0006439999999999,4.796e-10,1183.0,8.251000000000001e-13,43.06,-0.01957,-11.3,2.207,-6.599,-19.36,-8.97,-9.109,-24.43,-18.23,-13.17,-32.86,-32.18,-18.87,-43.93,-49.28,0.1111,0.4779,0.4496,7.002e-11,9.067e-11,9.062e-11,-0.1744,0.05786,0.05774,5.569e-11,8.008e-11,7.996e-11,1.0,2.0,0.0,0.0,-0.266,0.0006747,1.002e-12,0.0,0.0008626,1.587e-13,0.0,-0.3819,0.0,0.0,0.0,0.0,0.0,9.865e-05,-0.3824,8.46e-14,3.002e-13,0.0,0.001631,-0.2293,0.0,0.0,-0.3492,3.814e-13,0.0,0.0001572,0.0,1.308e-13,-0.1463,0.0,0.0,0.0,0.0,0.001328
3.601e-06,0.001722,2.836e-09,550.4,5.1670000000000015e-14,778.0,-0.01969,-16.25,-17.74,-6.581,-21.79,-21.19,-9.078,-23.04,-19.24,-13.15,-26.61,-18.83,-18.87,-33.79,-25.72,0.07278,0.1769,0.1389,1.247e-10,1.299e-10,1.298e-10,0.04692,0.184,0.0973,1.35e-10,1.371e-10,1.371e-10,1.0,2.0,0.1374,6.436e-11,0.05352,0.1412,6.431e-11,5.28e-11,0.1373,5.65e-11,5.661e-11,0.1273,6.262e-11,0.1543,2.421e-11,2.585e-11,2.765e-11,0.1351,0.1213,2.741e-11,2.362e-11,0.1351,0.1243,-0.04813,0.142,2.363e-11,-0.03319,8.977e-12,4.741e-12,0.08763,7.073e-12,7.007e-12,-0.06956,0.04375,8.978e-12,0.08783,7.736e-12,0.0434
6.381e-06,0.00168,1.448e-09,924.3,5.868e-13,1055.0,-0.01962,-41.14,-39.27,-6.59,-48.63,-35.62,-9.1,-51.42,-41.06,-13.17,-55.96,-50.3,-18.88,-62.02,-61.99,0.2198,0.2668,0.2662,1.09e-10,1.144e-10,1.144e-10,0.004328,0.007559,0.007546,9.241e-11,1.037e-10,1.036e-10,1.0,2.0,0.2193,3.741e-11,0.0005303,0.004426,3.672e-11,4.512e-11,0.2192,4.616e-11,4.665e-11,0.1068,3.336e-11,0.004571,0.0,0.0,0.0,2.4e-05,-0.2176,1.712e-13,1.336e-12,0.0,0.001941,-0.009039,0.0,0.0,-0.1794,1.831e-13,0.0,4.555e-05,0.0,5.218e-13,-0.006884,0.0,0.0,0.0,0.0,0.0007644
9.856e-06,0.0006116,2.783e-10,608.6,2.525000000000001e-13,896.6,-0.01964,-1.017,-1.967,-6.604,0.4979,8.392,-9.118,-5.903,-2.001,-13.17,-15.64,-17.58,-18.86,-27.28,-35.38,0.4607,0.4732,0.473,1.236e-10,1.288e-10,1.288e-10,0.05635,0.3856,0.3852,8.896e-11,1.087e-10,1.086e-10,2.0,2.0,0.2998,0.0,-0.2074,0.07852,1.578e-11,4.662e-11,0.2992,5.295e-11,5.295e-11,0.09005,0.0,0.0,0.0,0.0,0.0,0.005532,-0.3016,5.73e-13,8.109e-13,0.0,0.002882,-0.372,0.0,0.0,-0.2183,4.465e-14,0.0,0.001999,0.0,1.762e-13,-0.3326,0.0,0.0,0.0,0.0,0.0005381
1.401e-06,0.001541,2.989e-09,1399.0,6.946000000000001e-13,172.1,-0.01974,-37.15,-29.94,-6.58,-43.72,-35.2,-9.07,-45.96,-37.26,-13.13,-49.12,-40.41,-18.82,-52.47,-43.97,0.05588,0.2685,0.2106,1.092e-10,1.193e-10,1.193e-10,0.001414,0.007492,0.005762,1.098e-10,1.195e-10,1.195e-10,1.0,2.0,0.1508,4.539e-11,-0.0001479,0.003112,4.535e-11,3.711e-11,0.114,4.441e-11,4.441e-11,-0.008961,3.914e-11,0.004399,0.0,0.0,0.0,0.001262,-0.05683,1.098e-11,9.591e-12,0.0,0.04126,-0.0008557,0.0,0.0,-0.09479,4.701e-13,0.0,5.168e-05,0.0,4.675e-13,-0.002169,0.003106,4.135e-13,0.0,-1.917e-12,0.0006196
2.013e-06,0.001469,4.749e-10,1083.0,3.561000000000001e-13,1330.0,-0.01973,-33.73,-33.87,-6.58,-37.37,-28.28,-9.071,-39.77,-30.48,-13.13,-43.67,-34.65,-18.83,-48.83,-40.99,0.2569,0.2683,0.268,1.235e-10,1.28e-10,1.28e-10,0.01173,0.01257,0.01256,1.163e-10,1.241e-10,1.24e-10,1.0,2.0,0.2767,5.142e-11,0.008893,0.01378,5.123e-11,5.682e-11,0.2415,5.813e-11,5.859e-11,0.1657,4.829e-11,0.01398,2.093e-11,1.658e-11,1.741e-11,0.007256,-0.04211,1.554e-11,2.066e-11,0.007433,0.1287,-0.001615,0.1439,1.757e-11,-0.1671,2.633e-13,0.0,1.661e-05,0.0,1.568e-13,-0.0132,0.0,0.0,0.0,0.0,0.001687
2.995e-06,0.0015149999999999,1.764e-09,455.7,5.265e-14,1090.0,-0.01972,-7.511,-12.95,-6.578,-10.86,-12.93,-9.067,-10.01,-8.374,-13.14,-11.47,-6.253,-18.86,-17.53,-10.93,0.1265,0.1918,0.1586,1.314e-10,1.346e-10,1.346e-10,0.03621,0.1285,0.07179,1.381e-10,1.394e-10,1.394e-10,1.0,2.0,0.1779,6.738e-11,-0.01978,0.09636,6.737e-11,6.09e-11,0.1727,6.293e-11,6.298e-11,0.1592,6.629e-11,0.1073,2.915e-11,2.839e-11,2.977e-11,0.0901,0.1638,2.959e-11,2.89e-11,0.09211,0.1793,-0.2099,0.18,2.85e-11,0.02073,1.308e-11,6.031e-12,0.08011,8.722e-12,8.63e-12,-0.08672,0.1045,1.31e-11,0.09118,1.234e-11,0.1044
9.635e-06,0.0009988999999999,1.595e-09,1276.0,9.86e-13,753.7,-0.01954,-39.57,-32.84,-6.603,-49.24,-38.24,-9.111,-53.88,-48.01,-13.17,-60.28,-60.19,-18.86,-67.28,-73.19,0.3793,0.5155,0.4903,7.971e-11,9.071e-11,9.045e-11,4.26e-06,0.005803,0.005743,6.394e-11,7.944e-11,7.935e-11,1.0,2.0,0.0,0.0,-0.009447,1.07e-05,3.492e-13,0.0,0.006467,3.406e-12,0.0,-0.2921,0.0,0.0,0.0,0.0,0.0,2.118e-05,-0.3763,2.199e-13,5.916e-13,0.0,0.0006002,-0.007576,0.0,0.0,-0.3246,2.81e-13,0.0,6.503e-06,0.0,9.258e-14,-0.005438,0.0,0.0,0.0,0.0,0.002112
6.996e-06,0.001296,1.503e-09,302.6,3.370000000000001e-13,1014.0,-0.0197,-7.274,-14.47,-6.58,-0.6288,5.514,-9.108,-3.757,2.22,-13.18,-11.58,-9.214,-18.88,-21.87,-24.16,0.3335,0.3647,0.3645,1.237e-10,1.288e-10,1.288e-10,-0.3633,0.1007,0.09027,1.049e-10,1.176e-10,1.175e-10,2.0,2.0,0.3734,0.0,-0.5494,0.07978,2.875e-11,4.975e-11,0.3695,5.386e-11,5.387e-11,0.2113,0.0,0.0,1.093e-12,0.0,0.0,0.01161,-0.2996,1.504e-12,5.846e-12,0.0,0.008902,-0.5743,0.009577,-5.543e-13,-0.2293,2.74e-13,0.0,0.001163,0.0,7.056e-13,-0.4539,0.0,0.0,0.0,0.0,0.000686
6.522e-06,0.001188,2.603e-09,647.0,3.204e-13,738.5,-0.01963,-10.58,-9.712,-6.589,-13.2,-2.703,-9.102,-16.82,-7.402,-13.17,-23.87,-18.69,-18.88,-34.14,-34.21,0.4807,0.4763,0.4761,1.362e-10,1.378e-10,1.377e-10,0.3885,0.3489,0.3488,1.21e-10,1.279e-10,1.279e-10,1.0,2.0,0.4823,4.53e-11,0.1091,0.3356,4.527e-11,5.999e-11,0.4803,6.297e-11,6.301e-11,0.3472,3.502e-11,0.35,1.819e-11,0.0,0.0,0.006788,-0.183,2.185e-12,1.816e-11,0.0,0.1167,-0.3059,0.1183,1.093e-11,-0.2429,2.21e-13,0.0,0.0006782,0.0,5.134e-14,-0.2672,0.0,0.0,0.0,0.0,0.001419
4.61e-06,0.002394,1.433e-09,111.7,9.452e-13,1029.0,-0.01973,-14.86,-29.71,-6.579,-7.529,-8.519,-9.079,-9.156,-9.276,-13.16,-11.7,-10.24,-18.89,-16.54,-13.74,0.0313,0.07893,0.06281,9.801e-11,1.022e-10,1.002e-10,-0.0002023,0.01036,0.009979,8.623e-11,1.018e-10,1.015e-10,2.0,2.0,0.03511,2.857e-11,0.004196,0.01996,2.812e-11,3.383e-11,0.03,3.236e-11,3.266e-11,-0.02491,2.867e-11,0.01999,0.0,6.399e-12,8.052e-12,0.007435,-0.06142,7.069e-12,4.462e-13,0.007477,0.0005056,-0.01299,0.0,0.0,-0.06043,3.729e-13,0.0,0.0002822,0.0,2.119e-13,-0.04388,0.0,0.0,0.0,0.0,0.0003217
8.320999999999999e-06,0.0006117,3.438e-10,1042.0,8.438e-13,659.4,-0.01959,-0.8906,4.37,-6.602,-4.895,6.121,-9.114,-10.27,-3.28,-13.17,-18.94,-17.36,-18.87,-30.18,-34.61,0.4121,0.5681,0.5053,9.649e-11,1.054e-10,1.053e-10,0.1763,0.29,0.2866,6.483e-11,8.003e-11,8.002e-11,1.0,2.0,0.1594,2.183e-12,-0.2226,0.005548,2.671e-12,2.717e-11,0.1477,2.368e-11,2.639e-11,-0.09637,-1.481e-12,0.005796,0.0,0.0,0.0,0.001031,-0.3643,5.39e-13,8.747e-14,0.0,0.0006081,-0.3117,0.0,0.0,-0.2956,3.306e-13,0.0,0.0003109,0.0,1.206e-13,-0.2463,0.0,0.0,0.0,0.0,0.001151
5.442999999999999e-06,0.0010149999999999,3.471e-10,734.7,1.9330000000000002e-13,984.0,-0.01966,-9.396,-9.641,-6.585,-11.19,-2.05,-9.094,-14.12,-4.282,-13.17,-20.36,-13.73,-18.88,-30.16,-28.82,0.3358,0.4139,0.4137,1.392e-10,1.403e-10,1.403e-10,0.09952,0.2466,0.2466,1.328e-10,1.362e-10,1.362e-10,1.0,2.0,0.4162,5.285e-11,-0.0203,0.2473,5.276e-11,5.883e-11,0.4157,6.305e-11,6.31e-11,0.3174,4.337e-11,0.2482,2.468e-11,0.0,0.0,0.0008219,-0.004606,1.482e-13,2.46e-11,0.0,0.1659,-0.1318,0.1693,2.121e-11,-0.2615,3.467e-14,0.0,0.000456,0.0,3.77e-14,-0.2593,0.0,0.0,0.0,0.0,0.0002716
1.51e-06,0.0008027,2.0910000000000003e-09,360.6,4.622e-13,928.3,-0.01975,-7.918,-15.82,-6.579,-7.361,-8.166,-9.068,-9.445,-9.858,-13.13,-12.69,-12.34,-18.81,-15.95,-13.5,0.2145,0.3404,0.3019,1.281e-10,1.303e-10,1.302e-10,0.1219,0.13,0.1299,1.235e-10,1.302e-10,1.302e-10,2.0,2.0,0.2697,5.299e-11,0.08174,0.1413,5.142e-11,5.577e-11,0.2176,5.71e-11,5.722e-11,0.0983,5.991e-11,0.1417,2.156e-11,2.805e-11,2.856e-11,0.1131,-0.04333,1.975e-11,2.105e-11,0.1242,0.1239,0.03452,0.138,1.902e-11,-0.1149,5.964e-13,1.011e-11,0.07291,1.162e-11,1.154e-11,0.04476,0.0,0.0,0.08244,0.0,0.00118
5.158999999999999e-06,0.002185,1.617e-09,558.7,4.3460000000000004e-13,558.7,-0.01965,-27.52,-26.2,-6.585,-31.95,-22.0,-9.09,-34.91,-25.13,-13.17,-40.58,-33.54,-18.88,-49.45,-46.95,0.08964,0.1752,0.1548,1.337e-10,1.35e-10,1.35e-10,0.1522,0.1703,0.1703,1.131e-10,1.212e-10,1.212e-10,1.0,2.0,0.115,4.351e-11,0.05771,0.1451,4.347e-11,6.124e-11,0.1047,6.192e-11,6.194e-11,-0.001106,3.535e-11,0.1545,1.652e-11,0.0,0.0,0.001147,-0.07352,5.794e-13,1.616e-11,0.0,0.01903,-0.09249,0.01948,1.246e-11,-0.07504,3.203e-13,0.0,0.0005203,0.0,3.788e-13,-0.1006,0.0,0.0,0.0,0.0,0.0005803
2.264e-06,0.0007886,1.938e-09,1003.0,9.218e-13,1092.0,-0.01972,-7.544,-6.066,-6.58,-10.07,-0.9086,-9.073,-12.62,-3.47,-13.14,-16.95,-8.05,-18.84,-23.51,-15.52,0.2035,0.3469,0.2912,1.072e-10,1.128e-10,1.12e-10,0.08452,0.1445,0.1439,9.691e-11,9.968e-11,9.941e-11,1.0,2.0,0.2331,3.791e-11,0.07291,0.1167,3.439e-11,4.255e-11,0.1824,4.327e-11,4.348e-11,0.08259,3.855e-11,0.1424,0.0,7.141e-12,1.09e-11,0.04211,-0.09598,7.909e-12,9.898e-12,0.04381,0.05302,-0.05973,0.0,0.0,-0.1923,5.564e-14,0.0,0.0003841,0.0,1.041e-13,-0.1574,0.0,0.0,0.0,0.0,0.002431
1.974e-06,0.001047,4.567e-10,801.7,8.939000000000002e-14,590.8,-0.01973,-7.594,-6.262,-6.58,-12.77,-9.262,-9.071,-14.26,-8.837,-13.13,-17.96,-11.47,-18.83,-24.16,-18.09,0.08697,0.2408,0.2029,1.244e-10,1.297e-10,1.296e-10,0.1707,0.2241,0.1959,1.323e-10,1.353e-10,1.353e-10,1.0,2.0,0.1876,6.445e-11,0.181,0.1935,6.443e-11,5.375e-11,0.1662,5.646e-11,5.646e-11,0.1158,6.316e-11,0.1998,2.27e-11,2.843e-11,2.86e-11,0.201,0.04015,2.849e-11,2.246e-11,0.2076,0.1197,0.1467,0.138,2.095e-11,-0.0927,2.149e-12,9.417e-12,0.0716,1.086e-11,1.08e-11,-0.03839,0.009441,4.684e-12,0.07245,1.408e-12,0.00915
9.481e-06,0.001867,1.166e-09,202.9,8.999e-13,453.4,-0.01965,-4.558,-9.043,-6.603,-1.409,4.139,-9.118,-7.313,-5.018,-13.17,-16.22,-18.76,-18.87,-26.62,-33.9,0.07808,0.2335,0.2145,1.102e-10,1.159e-10,1.156e-10,-0.01265,0.1782,0.1781,5.934e-11,8.458e-11,8.458e-11,2.0,2.0,0.03136,0.0,-0.2468,0.0008381,1.114e-12,1.818e-11,0.03106,2.372e-11,2.398e-11,-0.1748,0.0,0.0,0.0,0.0,0.0,0.0007455,-0.1601,2.3e-13,1.178e-12,0.0,0.0002005,-0.2354,0.0,0.0,-0.1161,4.197e-13,0.0,0.0003448,0.0,3.885e-13,-0.1737,0.0,0.0,0.0,0.0,0.000396
