fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_height Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height Vout_1 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_1 56G
3.224e-06,0.001476,2.008e-09,332.8,5.088e-13,600.7,-0.01972,-4.471,-8.64,-6.578,-3.063,0.8908,-9.075,-4.955,-0.3384,-13.15,-8.597,-3.381,-18.87,-14.34,-8.367,0.4236,0.453,0.4528,1.375e-10,1.382e-10,1.382e-10,0.3225,0.2741,0.2738,1.293e-10,1.333e-10,1.333e-10,2.0,2.0,5.851e-11,6.438e-11,0.3975,6.551e-11,0.2768,0.1725,0.4313,5.207e-11,6.55e-11,0.2796,0.276,5.854e-11,-0.001912,0.2898,2.402e-11,2.559e-11,2.321e-11,0.2743,0.2357,2.221e-11,0.09849,0.24,2.401e-11,2.569e-11,2.669e-12,0.0,0.0,0.0,-0.2053,0.001091,0.01166,-0.2051,2.252e-13,0.0,0.0,0.0
9.224e-06,0.0008805,3.407e-12,789.5,4.3050000000000003e-13,1462.0,-0.0196,-9.535,-11.05,-6.602,-10.62,-0.1053,-9.112,-16.1,-10.33,-13.17,-24.92,-24.94,-18.87,-36.23,-42.33,0.3052,0.3204,0.3202,8.379e-11,1.007e-10,1.007e-10,-0.199,0.1103,0.1091,4.788e-11,7.511e-11,7.509e-11,1.0,2.0,7.919e-13,1.084e-11,0.07773,2.107e-11,0.0,-0.351,0.07812,0.0,2.104e-11,-0.1107,0.007029,0.0,-0.3669,0.0,0.0,3.169e-14,0.0,0.00103,0.0002599,0.0,-0.3646,0.0,1.897e-13,0.0,5.308e-13,0.0,0.0,0.0,-0.2736,0.0001734,0.001612,-0.2953,3.288e-13,0.0,0.0,0.0
5.948999999999999e-06,0.0005953999999999,1.464e-09,591.5,2.547e-13,670.3,-0.01968,0.009172,0.0738,-6.581,0.7332,8.22,-9.101,-2.189,5.415,-13.18,-9.478,-4.93,-18.88,-19.85,-20.21,0.5129,0.5375,0.5371,1.396e-10,1.404e-10,1.404e-10,0.3919,0.504,0.5037,1.286e-10,1.332e-10,1.332e-10,2.0,2.0,5.122e-11,6.374e-11,0.5135,6.581e-11,0.507,0.2561,0.5357,4.224e-11,6.578e-11,0.3532,0.5046,5.135e-11,-0.07418,0.0,0.0,2.546e-11,2.152e-11,0.0007211,0.1917,0.0,-0.221,0.1966,1.343e-12,2.548e-11,2.082e-13,0.0,0.0,0.0,-0.3434,0.0008716,0.000829,-0.2483,1.467e-13,0.0,0.0,0.0
7.653e-06,0.001893,1.324e-09,911.6,7.127000000000001e-13,44.22,-0.01959,-41.64,-28.27,-6.595,-49.25,-37.67,-9.107,-53.24,-44.99,-13.17,-58.84,-55.73,-18.87,-65.3,-67.98,-0.04354,0.1805,0.1625,7.629e-11,9.512e-11,9.504e-11,-0.004138,0.003736,0.003734,6.348e-11,8.552e-11,8.54e-11,1.0,2.0,8.355e-13,0.0,0.000656,0.0,0.0,-0.006821,0.0,0.0,6.236e-13,-0.1903,1.832e-05,0.0,-0.1718,0.0,0.0,2.658e-13,0.0,1.856e-05,0.000339,0.0,-0.005309,0.0,4.144e-13,0.0,1.714e-13,0.0,0.0,0.0,-0.003762,0.0001439,4.472e-06,-0.142,3.066e-13,0.0,0.0,0.0
3.948e-06,0.0008072,1.75e-09,1163.0,6.434000000000002e-13,1285.0,-0.01968,-20.66,-18.56,-6.582,-24.11,-11.89,-9.081,-26.86,-15.13,-13.15,-31.78,-21.92,-18.87,-39.61,-33.6,0.2967,0.3389,0.338,1.082e-10,1.137e-10,1.135e-10,-0.02441,0.03236,0.0319,9.645e-11,1.06e-10,1.059e-10,1.0,2.0,3.717e-11,4.592e-11,0.2993,4.795e-11,0.04119,-0.02586,0.3443,3.634e-11,4.621e-11,0.1975,0.03612,3.773e-11,-0.1452,0.0,0.0,1.163e-11,9.753e-12,0.0003408,0.1066,0.0,-0.0715,0.1183,1.758e-12,1.286e-11,1.06e-13,0.0,0.0,0.0,-0.07105,0.0006641,5.474e-05,-0.3029,6.747e-14,0.0,0.0,0.0
1.657e-06,0.0011639999999999,2.654e-09,915.0,6.324e-13,283.8,-0.01973,-14.99,-10.84,-6.58,-20.43,-13.59,-9.07,-22.85,-15.76,-13.13,-26.9,-19.64,-18.82,-32.67,-25.1,0.1671,0.4033,0.3383,1.269e-10,1.314e-10,1.314e-10,0.1189,0.2316,0.2038,1.372e-10,1.388e-10,1.388e-10,1.0,2.0,6.485e-11,5.002e-11,0.22,5.536e-11,0.1767,0.04673,0.2732,6.269e-11,5.528e-11,0.04452,0.1457,6.49e-11,-0.05797,0.09331,2.623e-11,1.769e-11,1.417e-11,0.07839,0.09925,2.404e-11,-0.03197,0.1162,2.622e-11,1.785e-11,5.724e-12,2.996e-12,0.0,5.727e-12,-0.053,0.001679,0.01352,-0.1345,6.093e-13,0.01354,0.0,0.0
6.089999999999999e-06,0.00208,2.755e-09,272.3,2.741000000000001e-13,1114.0,-0.0197,-9.377,-18.16,-6.574,-2.387,2.82,-9.102,-3.72,3.635,-13.19,-10.26,-4.54,-18.89,-20.12,-18.46,0.1481,0.156,0.156,1.177e-10,1.239e-10,1.239e-10,-0.2292,0.05442,0.05429,1.265e-10,1.313e-10,1.311e-10,2.0,2.0,4.486e-11,4.936e-11,0.1115,5.29e-11,0.05462,-0.1131,0.1249,3.14e-11,5.284e-11,0.02751,0.05459,1.292e-11,-0.07857,0.008955,1.561e-12,5.243e-12,8.626e-12,0.008543,0.0116,-1.115e-11,-0.1435,0.01161,1.944e-12,1.035e-11,2.857e-13,0.0,0.0,0.0,-0.1406,0.0003618,0.001016,-0.0785,2.369e-13,0.0,0.0,0.0
3.732e-06,0.0005497999999999,2.81e-09,410.7,7.384000000000002e-13,1143.0,-0.01973,-5.788,-11.58,-6.579,-1.99,2.531,-9.077,-4.206,0.6261,-13.15,-7.926,-2.566,-18.88,-14.08,-8.469,0.2556,0.3644,0.3465,1.1e-10,1.142e-10,1.138e-10,0.367,0.117,0.1165,9.143e-11,1.02e-10,1.015e-10,2.0,2.0,3.624e-11,4.781e-11,0.2438,4.612e-11,0.1876,0.2756,0.2969,3.726e-11,4.464e-11,0.209,0.1863,3.627e-11,-0.04662,0.0,0.0,1.367e-11,1.203e-11,0.12,0.1164,0.0,0.1845,0.1181,5.75e-12,1.508e-11,3.31e-13,0.0,0.0,0.0,-0.2151,0.00161,0.0009599,-0.2321,2.137e-13,0.0,0.0,0.0
8.932999999999999e-06,0.001971,2.735e-10,1154.0,6.031e-13,1243.0,-0.01957,-54.26,-51.37,-6.601,-53.04,-41.18,-9.111,-56.85,-50.13,-13.17,-62.35,-61.43,-18.87,-68.78,-73.88,0.05295,0.1326,0.1067,7.383e-11,8.507e-11,8.489e-11,-0.0004927,0.0,1.013e-06,0.0,0.0,2.106e-12,1.0,2.0,3.378e-13,1.14e-11,0.009989,1.31e-11,0.0,-0.0004155,0.01013,0.0,1.127e-11,-0.09421,3.675e-07,0.0,-0.115,0.0,0.0,1.798e-13,0.0,3.396e-07,0.0001906,0.0,-0.0003009,0.0,1.123e-13,0.0,3.64e-13,-9.303e-12,0.0,4.955e-13,-0.0002033,0.0001238,3.454e-07,-0.0824,2.226e-13,2.521e-06,0.0,0.0
2.63e-06,0.001185,9.74e-10,1228.0,9.626000000000002e-13,909.1,-0.01971,-32.84,-28.72,-6.581,-37.58,-26.13,-9.074,-40.05,-28.75,-13.14,-44.06,-33.47,-18.84,-49.55,-41.04,0.2432,0.3959,0.3472,1.113e-10,1.163e-10,1.161e-10,0.007855,0.01557,0.01531,1.054e-10,1.098e-10,1.093e-10,1.0,2.0,4.061e-11,4.452e-11,0.2256,4.512e-11,0.01256,0.003347,0.2759,4.279e-11,4.509e-11,0.1152,0.01046,4.229e-11,-0.1451,0.001991,8.261e-12,8.142e-12,0.0,0.001886,0.04018,4.703e-12,-0.007491,0.0,6.508e-12,0.0,4.569e-14,0.0,0.0,0.0,-0.01346,0.0009903,9.328e-06,-0.2622,1.122e-13,0.0,0.0,0.0
1.159e-06,0.0008862999999999,5.083e-10,973.0,3.2000000000000005e-13,1365.0,-0.01975,-8.629,-11.17,-6.58,-10.01,-5.302,-9.069,-12.41,-7.539,-13.13,-16.52,-11.75,-18.82,-22.47,-18.23,0.1728,0.2463,0.2316,1.257e-10,1.284e-10,1.284e-10,0.1093,0.1067,0.1066,1.144e-10,1.218e-10,1.217e-10,1.0,2.0,4.915e-11,5.645e-11,0.1721,5.763e-11,0.117,0.06788,0.2041,4.712e-11,5.669e-11,0.08118,0.1108,4.947e-11,-0.0437,0.05761,1.591e-11,1.968e-11,1.793e-11,0.05409,0.09043,1.515e-11,-0.007505,0.09476,1.388e-11,2.08e-11,1.925e-13,0.0,0.0,0.0,-0.09703,0.0002349,0.0004877,-0.1312,3.601e-14,0.0,0.0,0.0
9.8e-06,0.0008688999999999,1.783e-09,240.7,1.9750000000000002e-13,108.6,-0.01959,2.365,4.706,-6.596,-4.713,-2.776,-9.11,-8.73,-8.211,-13.17,-16.3,-19.31,-18.87,-26.15,-33.45,0.02484,0.4448,0.4198,6.744e-11,8.835e-11,8.816e-11,0.2561,0.4827,0.4801,6.417e-11,8.562e-11,8.552e-11,2.0,2.0,8.272e-13,0.0,0.002007,0.0,0.0,-0.2682,0.0,0.0,3.994e-13,-0.4271,0.0007734,0.0,-0.3721,0.0,0.0,1.439e-13,0.0,0.003081,0.0007272,0.0,-0.2865,0.0,6.172e-13,0.0,5.136e-13,0.0,0.0,0.0,-0.3422,0.0006718,0.002545,-0.3334,8.036e-14,0.0,0.0,0.0
5.708999999999999e-06,0.00195,2.166e-09,545.0,7.157000000000002e-13,610.5,-0.01964,-23.36,-22.43,-6.587,-26.91,-16.28,-9.095,-30.18,-20.65,-13.17,-36.4,-30.14,-18.88,-45.94,-44.35,0.129,0.2566,0.2255,1.211e-10,1.249e-10,1.249e-10,0.237,0.2336,0.2332,8.71e-11,1.032e-10,1.032e-10,1.0,2.0,3.076e-11,4.731e-11,0.1388,4.943e-11,0.1671,0.0578,0.1508,2.427e-11,4.936e-11,-0.006244,0.163,3.091e-11,-0.1546,0.0,0.0,3.681e-12,0.0,0.00125,0.001555,0.0,-0.2322,0.0,4.11e-13,0.0,3.806e-13,0.0,0.0,0.0,-0.2079,0.0002634,0.0004247,-0.1265,2.928e-13,0.0,0.0,0.0
6.432999999999999e-06,0.0018939999999999,2.557e-09,581.0,8.631000000000001e-13,338.9,-0.01962,-24.59,-19.92,-6.59,-29.98,-18.85,-9.1,-33.58,-24.34,-13.17,-40.36,-35.17,-18.88,-50.27,-50.11,0.1374,0.3122,0.2793,1.283e-10,1.321e-10,1.321e-10,0.3013,0.3511,0.351,1.105e-10,1.193e-10,1.193e-10,1.0,2.0,4.771e-11,4.791e-11,0.1528,5.302e-11,0.1829,0.07988,0.155,4.533e-11,5.298e-11,-0.0206,0.1766,4.805e-11,-0.1732,0.0,0.0,1.274e-12,0.0,0.0007845,6.514e-05,0.0,-0.2055,0.0,7.143e-13,0.0,2.026e-13,0.0,0.0,0.0,-0.1656,0.0001222,0.000398,-0.1404,1.481e-13,0.0,0.0,0.0
5.934999999999999e-06,0.001952,1.339e-09,314.9,3.114e-13,408.1,-0.01967,-2.672,-3.868,-6.581,-3.31,2.165,-9.102,-5.523,1.158,-13.18,-12.46,-8.187,-18.89,-22.57,-22.64,0.1408,0.2341,0.2124,1.321e-10,1.349e-10,1.349e-10,0.1564,0.2782,0.2678,1.361e-10,1.382e-10,1.382e-10,2.0,2.0,5.559e-11,5.698e-11,0.1397,5.943e-11,0.2709,0.1463,0.1507,4.738e-11,5.943e-11,0.01641,0.2709,5.559e-11,-0.1279,0.011,1.357e-12,1.187e-11,3.353e-12,0.009825,0.01451,2.746e-12,-0.1347,0.01493,8.776e-12,1.22e-11,6.213e-13,0.0,0.0,0.0,-0.1857,0.000723,0.001006,-0.1091,7.296e-14,0.0,0.0,0.0
7.872e-06,0.002173,1.614e-09,19.13,9.692000000000002e-13,481.0,-0.0197,-25.0,-50.02,-6.58,-13.42,-20.37,-9.094,-10.78,-12.66,-13.18,-12.14,-11.28,-18.88,-20.33,-21.91,0.003257,0.107,0.09304,1.072e-10,1.129e-10,1.124e-10,-0.01162,0.009667,0.009654,1.209e-10,1.273e-10,1.271e-10,2.0,2.0,4.88e-11,2.871e-11,0.02803,3.039e-11,0.01029,-0.01472,0.02881,4.163e-11,3.033e-11,-0.07709,0.01016,4.884e-11,-0.0922,0.0,0.0,1.132e-12,0.0,0.01017,0.0002796,0.0,-0.01949,0.0,8.583e-12,0.0,1.171e-14,0.0,0.0,0.0,-0.02487,0.0001429,0.000334,-0.06051,6.382e-14,0.0,0.0,0.0
5.487e-06,0.001115,1.149e-09,1090.0,6.951e-13,323.2,-0.01964,-30.89,-22.36,-6.586,-37.73,-24.83,-9.093,-40.84,-29.54,-13.17,-46.51,-39.04,-18.88,-54.82,-52.65,0.6476,0.7455,0.7406,1.379e-10,1.387e-10,1.387e-10,0.04084,0.0489,0.04889,1.399e-10,1.403e-10,1.402e-10,1.0,2.0,6.565e-11,6.142e-11,0.5749,6.36e-11,0.0339,0.008827,0.5954,6.427e-11,6.348e-11,0.257,0.0339,6.566e-11,-0.2984,0.0,0.0,1.352e-11,0.0,2.705e-05,0.06085,0.0,-0.03003,0.0,4.927e-14,0.0,1.504e-13,0.0,0.0,0.0,-0.0209,0.002288,4.455e-05,-0.2865,2.581e-13,0.0,0.0,0.0
3.941e-06,0.002057,1.119e-09,306.6,1.477e-13,677.0,-0.01971,-6.279,-11.44,-6.576,-7.143,-6.375,-9.074,-6.96,-3.081,-13.16,-10.73,-5.766,-18.88,-18.7,-15.2,0.141,0.1739,0.1698,1.333e-10,1.359e-10,1.358e-10,0.03776,0.1257,0.1201,1.415e-10,1.418e-10,1.418e-10,2.0,2.0,6.567e-11,6.302e-11,0.1439,6.452e-11,0.116,-0.01778,0.1612,6.243e-11,6.444e-11,0.1162,0.114,6.567e-11,-0.009936,0.1141,2.298e-11,2.762e-11,2.518e-11,0.1122,0.09112,1.804e-11,0.01587,0.09203,2.298e-11,2.762e-11,1.199e-13,0.0,0.0,0.0,-0.09905,0.001482,0.0003178,-0.1073,1.045e-12,0.0,0.0,0.0
3.085e-06,0.001909,2.589e-09,1409.0,5.41e-13,154.2,-0.01972,-47.87,-37.03,-6.582,-55.21,-42.9,-9.077,-55.77,-43.32,-13.14,-55.84,-44.44,-18.85,-57.29,-48.8,0.09987,0.2948,0.2444,1.103e-10,1.199e-10,1.198e-10,-0.0001761,0.002041,0.001487,8.581e-11,1.025e-10,1.023e-10,1.0,2.0,2.205e-11,3.479e-11,0.136,4.31e-11,0.0,0.0001281,0.1696,0.0,4.309e-11,0.04313,0.0004938,0.0,-0.05337,0.0,0.0,5.828e-12,3.01e-12,2.247e-05,0.01349,0.0,-0.0008414,0.02698,1.19e-12,6.272e-12,2.309e-13,0.0,0.0,0.0,-0.001689,0.0009392,1.08e-05,-0.1594,5.673e-13,0.0,0.0,0.0
5.445e-06,0.001697,1.222e-09,511.0,8.612000000000001e-13,414.5,-0.01965,-12.86,-10.46,-6.586,-16.59,-6.747,-9.094,-19.82,-10.9,-13.17,-26.02,-20.05,-18.88,-35.65,-34.29,0.3107,0.4341,0.4049,1.294e-10,1.319e-10,1.318e-10,0.6207,0.4991,0.499,1.029e-10,1.167e-10,1.167e-10,1.0,2.0,4.76e-11,5.166e-11,0.2889,5.592e-11,0.4683,0.3359,0.2977,4.478e-11,5.591e-11,0.08682,0.4638,4.773e-11,-0.2051,0.0,0.0,3.297e-12,0.0,0.001601,0.001026,0.0,-0.3849,0.0,5.708e-13,0.0,1.325e-13,0.0,0.0,0.0,-0.3103,0.0001317,0.001451,-0.1735,1.495e-13,0.0,0.0,0.0
7.658e-06,0.0011259999999999,7.771e-10,410.3,8.579e-13,581.8,-0.01966,-1.063,-1.876,-6.599,0.9996,9.473,-9.117,-4.35,1.542,-13.18,-13.04,-11.79,-18.88,-24.14,-28.41,0.4479,0.5712,0.5708,1.1e-10,1.169e-10,1.168e-10,0.3504,0.4559,0.455,6e-11,8.8e-11,8.797e-11,2.0,2.0,3.23e-12,3.554e-11,0.2851,3.991e-11,0.0,-0.1502,0.2893,0.0,3.817e-11,0.03837,0.02019,0.0,-0.3671,0.0,0.0,3.806e-14,0.0,0.003573,0.000411,0.0,-0.511,0.0,5.207e-13,0.0,4.09e-13,0.0,0.0,0.0,-0.5123,0.0005132,0.004323,-0.3084,7.727e-14,0.0,0.0,0.0
5.695999999999999e-06,0.002226,1.145e-09,771.6,9.062000000000001e-14,630.7,-0.01964,-40.5,-37.4,-6.587,-42.81,-36.31,-9.094,-44.36,-35.18,-13.17,-49.35,-42.32,-18.88,-57.36,-55.94,0.002544,0.07003,0.05784,1.225e-10,1.279e-10,1.279e-10,-0.000728,0.003416,0.002906,1.068e-10,1.164e-10,1.164e-10,1.0,2.0,3.534e-11,4.812e-11,0.03827,5.236e-11,0.001295,-0.00172,0.0444,2.318e-11,5.234e-11,-0.01043,0.001285,3.6e-11,-0.04558,0.0,0.0,1.297e-11,6.684e-12,1.386e-05,0.01066,0.0,-0.003093,0.01095,4.447e-13,1.309e-11,3.88e-13,0.0,0.0,0.0,-0.00234,0.0002282,5.712e-06,-0.04515,2.505e-13,0.0,0.0,0.0
3.649e-06,0.001754,1.709e-09,1429.0,8.004e-13,158.4,-0.01969,-48.05,-36.68,-6.582,-55.97,-42.77,-9.08,-56.07,-43.23,-13.15,-56.1,-45.18,-18.87,-58.09,-51.11,0.1841,0.3892,0.3356,1.144e-10,1.224e-10,1.224e-10,0.0002457,0.002329,0.001762,9.223e-11,1.071e-10,1.07e-10,1.0,2.0,2.563e-11,3.469e-11,0.1906,4.443e-11,0.0008464,0.0006242,0.2288,1.334e-11,4.43e-11,0.07436,0.0006898,2.566e-11,-0.1709,0.0,0.0,3.417e-13,0.0,1.147e-05,0.002235,0.0,-0.0009112,0.0,4.072e-13,0.0,1.806e-13,-7.318e-12,0.0,6.985e-13,-0.001779,0.0002279,3.7e-06,-0.1925,2.326e-14,2.762e-05,0.0,0.0
3.099e-06,0.0007441,2.846e-11,376.6,6.921e-13,189.9,-0.01971,0.6479,1.302,-6.58,-3.251,0.05542,-9.075,-5.508,-1.929,-13.14,-10.09,-6.929,-18.85,-17.55,-16.01,0.2705,0.5409,0.4657,1.221e-10,1.278e-10,1.278e-10,0.668,0.7677,0.7452,1.351e-10,1.371e-10,1.371e-10,2.0,2.0,6.486e-11,4.308e-11,0.2908,5.096e-11,0.6669,0.4421,0.3448,6.37e-11,5.095e-11,0.07386,0.6085,6.487e-11,-0.1747,0.282,2.544e-11,9.843e-12,5.06e-12,0.2812,0.06471,2.344e-11,-0.0717,0.06553,2.529e-11,9.929e-12,3.857e-13,-8.612e-12,0.0,1.1e-12,-0.3327,0.000498,0.00188,-0.2778,8.735e-14,0.01141,0.0,0.0
2.262e-06,0.002094,2.278e-09,147.0,7.649e-13,1122.0,-0.01975,-14.92,-29.82,-6.579,-11.36,-16.14,-9.069,-12.65,-16.23,-13.13,-13.75,-14.43,-18.82,-13.68,-9.075,0.1103,0.2197,0.1876,1.157e-10,1.186e-10,1.18e-10,0.02073,0.02873,0.0282,1.218e-10,1.244e-10,1.237e-10,2.0,2.0,6.07e-11,4.543e-11,0.1225,4.777e-11,0.04792,0.01077,0.1541,6.066e-11,4.745e-11,0.04106,0.04485,6.086e-11,-0.05754,0.09142,2.968e-11,1.142e-11,0.0,0.06407,0.03807,2.916e-11,0.06719,0.0,2.917e-11,0.0,1.377e-11,1.351e-11,0.0,1.383e-11,0.07638,0.00079,0.09109,-0.1082,2.712e-13,0.09141,0.0,0.0
1.811e-06,0.001017,2.817e-09,837.1,1.1280000000000001e-13,1003.0,-0.01973,-9.469,-10.58,-6.579,-12.37,-8.057,-9.07,-13.94,-7.697,-13.13,-17.7,-10.51,-18.83,-23.45,-15.59,0.2528,0.2828,0.2825,1.385e-10,1.397e-10,1.397e-10,0.1272,0.1696,0.1647,1.415e-10,1.418e-10,1.418e-10,1.0,2.0,6.826e-11,6.814e-11,0.2695,6.864e-11,0.1668,0.1773,0.2717,6.708e-11,6.864e-11,0.2462,0.1646,6.826e-11,0.1426,0.1694,3.108e-11,3.355e-11,3.337e-11,0.1687,0.2197,2.959e-11,0.1113,0.2498,3.106e-11,3.357e-11,1.349e-11,1.255e-11,1.413e-11,1.349e-11,0.1186,0.1515,0.1466,0.05774,1.468e-11,0.1468,1.47e-11,0.1547
6.831e-06,0.001813,4.3269999999999996e-10,1091.0,6.986000000000002e-13,1453.0,-0.01961,-50.7,-48.88,-6.592,-60.02,-46.67,-9.103,-58.62,-48.71,-13.17,-60.05,-55.25,-18.88,-64.66,-65.68,0.1059,0.1873,0.1872,8.985e-11,9.651e-11,9.632e-11,0.000776,0.001583,0.001565,8.49e-11,9.117e-11,9.1e-11,1.0,2.0,1.635e-11,2.805e-11,0.08624,2.882e-11,0.0003804,-0.0007964,0.09024,2.262e-11,2.578e-11,-0.00876,0.0003269,1.964e-11,-0.2023,0.0,0.0,1.78e-13,0.0,1.794e-06,0.0004115,0.0,-0.001626,0.0,7.616e-14,0.0,6.075e-13,0.0,0.0,0.0,-0.00129,0.0003733,1.302e-05,-0.1558,1.368e-13,0.0,0.0,0.0
7.013e-06,0.001839,2.1429999999999997e-09,954.3,7.767000000000001e-13,802.3,-0.0196,-44.79,-40.83,-6.592,-54.55,-41.58,-9.104,-56.19,-46.61,-13.17,-59.27,-54.77,-18.88,-64.45,-65.65,0.13,0.2585,0.2323,1.054e-10,1.109e-10,1.108e-10,0.002723,0.004903,0.00452,9.459e-11,1.018e-10,1.017e-10,1.0,2.0,1.949e-11,3.557e-11,0.1104,3.68e-11,0.001022,-0.002071,0.1176,2.478e-11,3.635e-11,-0.03321,0.001018,2.473e-11,-0.1823,0.0,0.0,4.298e-13,0.0,1.216e-05,0.00056,0.0,-0.003779,0.0,4.323e-13,0.0,1.131e-13,0.0,0.0,0.0,-0.002933,0.001553,1.056e-05,-0.1446,3.522e-13,0.0,0.0,0.0
1.541e-06,0.0007614999999999,2.3620000000000003e-09,1483.0,3.7460000000000004e-13,1058.0,-0.01974,-22.06,-19.29,-6.58,-26.33,-16.95,-9.07,-28.79,-19.26,-13.13,-32.88,-23.47,-18.82,-38.67,-29.91,0.2457,0.3193,0.3104,1.295e-10,1.322e-10,1.322e-10,0.02153,0.02607,0.02607,1.238e-10,1.283e-10,1.283e-10,1.0,2.0,5.734e-11,6.148e-11,0.238,6.065e-11,0.02677,0.01385,0.2829,5.821e-11,5.977e-11,0.1231,0.02229,5.774e-11,-0.02292,0.01589,2.3e-11,2.454e-11,2.402e-11,0.01314,0.147,2.336e-11,-0.001913,0.1708,2.245e-11,2.551e-11,2.74e-12,0.0,2.757e-12,0.0,-0.00979,0.0131,0.001349,-0.1339,1.648e-12,0.0,5.593e-12,0.01484
7.753999999999999e-06,0.001863,7.148e-10,1127.0,3.803e-14,633.4,-0.01959,-49.84,-43.79,-6.596,-36.09,-29.72,-9.106,-36.39,-30.35,-13.17,-41.37,-38.83,-18.87,-50.74,-53.99,-0.0249,0.1051,0.08857,8.395e-11,1.006e-10,1.005e-10,-0.001116,0.0,0.000235,0.0,0.0,2.7e-11,1.0,2.0,4.496e-13,0.0,0.01035,0.0,0.0,-0.003181,0.0,0.0,1.393e-11,-0.06611,1.172e-05,0.0,-0.07891,0.0,0.0,1.186e-13,0.0,9.649e-06,0.0001503,0.0,-0.002534,0.0,2.726e-13,0.0,6.148e-14,0.0,0.0,0.0,-0.002132,9.132e-05,1.225e-05,-0.07526,1.07e-13,0.0,0.0,0.0
5.952e-06,0.002016,1.795e-10,858.6,6.071e-14,1447.0,-0.01963,-44.09,-45.6,-6.588,-37.85,-33.23,-9.096,-39.55,-30.8,-13.17,-45.04,-38.32,-18.88,-54.06,-53.35,0.07528,0.08985,0.08912,1.366e-10,1.382e-10,1.382e-10,0.0001913,0.001809,0.001521,1.101e-10,1.19e-10,1.19e-10,1.0,2.0,3.591e-11,6.334e-11,0.08377,6.477e-11,0.0007086,-0.000208,0.08757,2.759e-11,6.477e-11,0.06687,0.000703,3.615e-11,-0.007695,0.0,0.0,2.728e-11,2.807e-11,4.022e-06,0.04574,0.0,-0.001408,0.0458,9.28e-14,2.732e-11,2.865e-13,0.0,0.0,0.0,-0.001055,0.0002934,3.211e-06,-0.06021,7.602e-13,0.0,0.0,0.0
8.945999999999999e-06,0.0008577,1.3630000000000002e-09,455.7,6.169e-13,1296.0,-0.01967,-4.889,-9.703,-6.605,1.105,9.466,-9.119,-5.176,-0.5013,-13.17,-14.4,-14.97,-18.87,-25.53,-31.67,0.2231,0.3549,0.3544,7.191e-11,9.082e-11,9.049e-11,-0.2952,0.01477,0.002691,-2.139e-11,3.237e-11,1.601e-11,2.0,2.0,1.836e-12,1.034e-11,0.0394,1.302e-11,0.0,-0.3165,0.04262,0.0,1.163e-11,-0.1283,0.01451,0.0,-0.4354,0.0,0.0,1.02e-13,0.0,0.001268,0.0004371,0.0,-0.4818,0.0,1.898e-13,0.0,7.362e-13,0.0,0.0,0.0,-0.4724,0.0001724,0.004743,-0.3164,3.77e-14,0.0,0.0,0.0
