fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_1 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height Vout_2 28G,eye_maxWidth Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 28G,eye_maxHeight Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_1 28G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxWidth Vout_1 56G
1.0489999999999998e-06,0.001424,5.975e-10,34.09,8.145e-13,898.7,-0.01976,-31.47,-63.4,-6.58,-33.61,-61.36,-9.068,-34.85,-61.35,-13.13,-35.92,-59.41,-18.81,-36.75,-55.33,0.06825,0.1611,0.1263,1.096e-10,1.145e-10,1.145e-10,0.003089,0.006163,0.00499,1.307e-10,1.303e-10,1.282e-10,2.0,2.0,0.004146,6.466e-11,0.07632,4.283e-11,0.004854,-0.008265,0.09155,6.356e-11,0.002031,3.82e-11,5.533e-11,4.183e-11,3.09e-11,3.09e-11,0.00281,0.0,0.003352,0.008893,0.0,0.0,3.12e-11,0.003942,-0.06126,4.07e-12,1.448e-11,0.004577,0.002249,1.449e-11,0.0,1.394e-11,-0.08724,0.001599,0.0,3.998e-14,0.0003122,0.0
2.807e-06,0.002486,9.432999999999996e-10,1209.0,7.580000000000001e-13,1330.0,-0.01977,-52.71,-50.48,-6.584,-56.35,-44.51,-9.077,-56.3,-44.63,-13.14,-56.19,-45.47,-18.85,-57.37,-49.2,0.05378,0.1069,0.08606,1.038e-10,1.08e-10,1.071e-10,0.0002839,0.0009133,0.0006803,9.463e-11,9.884e-11,9.805e-11,1.0,2.0,0.0004861,3.346e-11,0.04756,3.829e-11,0.0005809,-0.004095,0.05865,3.725e-11,3.792e-05,3.933e-11,3.132e-11,3.827e-11,3.32e-12,0.0,-0.0006316,0.0,6.493e-05,0.002955,0.0,0.0,0.0,0.0,-0.05856,7.135e-12,6.723e-14,0.0,-0.0008976,0.0,0.0,0.0,-0.0783,2.796e-06,0.0,7.306e-14,9.115e-05,0.0
3.997e-06,0.001338,2.4820000000000003e-09,1445.0,4.007e-13,444.0,-0.01968,-44.11,-35.59,-6.583,-54.52,-41.21,-9.082,-55.13,-42.11,-13.15,-55.54,-44.79,-18.87,-57.97,-51.54,0.5541,0.5706,0.57,1.365e-10,1.383e-10,1.383e-10,0.002515,0.00449,0.003882,1.237e-10,1.294e-10,1.293e-10,1.0,2.0,0.002694,5.315e-11,0.5121,6.612e-11,0.003274,0.4189,0.5577,4.736e-11,0.001276,6.507e-11,5.312e-11,6.61e-11,1.289e-11,1.322e-11,-0.0001568,2.734e-11,0.00101,0.2974,2.616e-11,0.298,1.048e-11,0.001108,0.07084,2.729e-11,4.716e-14,0.0,-0.002686,0.0,0.0,0.0,-0.2201,3.707e-06,0.0,4.198e-14,0.0007451,0.0
3.871e-06,0.001872,2.5440000000000003e-09,762.2,8.424e-13,1500.0,-0.01968,-33.81,-34.87,-6.582,-36.5,-25.5,-9.081,-39.15,-28.43,-13.15,-43.75,-34.32,-18.87,-50.69,-44.29,0.1188,0.2048,0.1932,1.048e-10,1.084e-10,1.082e-10,0.0007971,0.01734,0.01709,8.789e-11,9.138e-11,9.12e-11,1.0,2.0,0.01992,3.435e-11,0.1279,4.047e-11,0.0214,0.05908,0.1528,3.187e-11,0.001026,4.082e-11,3.075e-11,3.961e-11,2.798e-12,2.944e-12,-0.03001,8.515e-12,0.001043,0.008855,3.745e-12,0.01668,-1.566e-12,0.001657,-0.118,6.031e-12,1.848e-13,0.0,-0.03775,0.0,0.0,0.0,-0.1734,0.0004325,0.0,1.333e-13,0.0009366,0.0
5.123e-06,0.001667,2.61e-09,239.3,2.342e-13,117.9,-0.01967,1.237,2.619,-6.581,-4.392,-2.075,-9.083,-5.293,-1.314,-13.17,-8.147,-2.391,-18.9,-16.11,-12.02,0.128,0.335,0.2818,9.447e-11,1.088e-10,1.088e-10,0.2472,0.4315,0.3737,1.095e-10,1.195e-10,1.195e-10,2.0,2.0,0.2469,4.403e-11,0.1177,2.767e-11,0.2876,0.01876,0.1288,3.75e-11,0.215,1.471e-11,4.401e-11,2.765e-11,8.486e-12,8.767e-12,0.06921,0.0,0.007946,0.001045,0.0,0.0,9.968e-12,0.05391,-0.2018,7.454e-13,1.058e-13,0.0,-0.2652,0.0,0.0,0.0,-0.1784,0.0003448,0.0,1.367e-13,0.0004016,0.0
2.929e-06,0.002024,2.9120000000000003e-09,344.6,2.0110000000000002e-13,464.1,-0.01972,-4.73,-7.651,-6.577,-7.056,-5.424,-9.071,-7.554,-3.603,-13.14,-10.09,-4.076,-18.87,-15.41,-7.066,0.1618,0.2284,0.2111,1.283e-10,1.326e-10,1.326e-10,0.1697,0.2193,0.2111,1.404e-10,1.41e-10,1.41e-10,2.0,2.0,0.2061,6.814e-11,0.1684,5.983e-11,0.2083,0.135,0.1934,6.706e-11,0.2475,5.782e-11,6.814e-11,5.982e-11,3.064e-11,3.066e-11,0.1557,2.418e-11,0.2115,0.1095,2.244e-11,0.1204,2.936e-11,0.2116,0.03215,2.398e-11,1.21e-11,0.1528,0.06847,1.219e-11,0.0,1.187e-11,-0.1012,0.1528,0.0,1.131e-12,0.002368,0.0
4.467999999999999e-06,0.002009,1.777e-09,1081.0,5.435000000000002e-13,1351.0,-0.01967,-48.81,-47.51,-6.584,-57.29,-44.2,-9.085,-56.53,-44.33,-13.16,-56.65,-47.27,-18.88,-59.47,-54.76,0.1001,0.1705,0.1704,1.081e-10,1.131e-10,1.13e-10,0.001212,0.001793,0.001771,1.012e-10,1.076e-10,1.076e-10,1.0,2.0,0.001499,4.333e-11,0.1217,4.634e-11,0.001552,0.04833,0.1363,4.047e-11,0.0005015,4.485e-11,4.166e-11,4.449e-11,1.959e-12,0.0,-0.001137,9.786e-12,3.837e-05,0.01785,3.241e-12,0.01788,0.0,0.0,-0.1032,5.482e-12,1.348e-12,0.0,-0.001615,0.0,0.0,0.0,-0.1279,2.71e-05,0.0,1.649e-13,0.0006418,0.0
9.273999999999998e-06,0.001077,1.59e-09,118.2,7.902000000000001e-13,1456.0,-0.0197,-16.15,-32.3,-6.59,-5.649,-4.786,-9.11,-9.561,-10.08,-13.17,-16.28,-19.43,-18.87,-24.93,-31.07,0.2107,0.3164,0.315,6.209e-11,7.762e-11,7.749e-11,-0.01817,0.0,4.981e-05,0.0,0.0,8.033e-13,2.0,2.0,0.009702,2.998e-12,0.0242,0.0,0.01014,-0.1474,0.0,-2.969e-11,-0.07186,0.0,1.492e-12,5.676e-12,5.444e-13,0.0,-0.1881,0.0,0.003458,0.001752,0.0,0.0,0.0,0.0,-0.3587,4.114e-13,3.798e-13,0.0,-0.1986,0.0,0.0,0.0,-0.3076,0.0006147,0.0,8.573e-14,0.0006028,0.0
6.437999999999999e-06,0.002095,7.022999999999998e-10,719.4,9.587e-13,587.0,-0.01962,-37.26,-33.64,-6.59,-43.23,-31.12,-9.1,-46.62,-37.06,-13.17,-52.62,-47.61,-18.88,-60.5,-61.07,0.05033,0.1568,0.1326,1.092e-10,1.14e-10,1.131e-10,0.006957,0.01763,0.01518,8.793e-11,9.607e-11,9.6e-11,1.0,2.0,0.002304,0.0,0.05599,3.644e-11,0.0,-0.05936,0.0607,0.0,-0.01119,3.531e-11,3.811e-12,3.613e-11,4.443e-14,0.0,-0.01515,0.0,4.883e-05,7.162e-05,0.0,0.0,0.0,0.0,-0.1102,1.215e-13,3.179e-13,0.0,-0.0113,0.0,0.0,0.0,-0.08891,3.919e-05,0.0,4.348e-13,0.0006409,0.0
2.68e-06,0.002319,1.4219999999999998e-10,737.2,1.12e-13,1380.0,-0.01971,-36.39,-39.65,-6.581,-42.35,-37.31,-9.074,-44.6,-37.08,-13.14,-48.17,-40.14,-18.84,-52.64,-46.21,0.122,0.1365,0.1348,1.415e-10,1.417e-10,1.418e-10,0.007289,0.01617,0.01614,1.386e-10,1.396e-10,1.396e-10,1.0,2.0,0.01614,6.29e-11,0.135,6.778e-11,0.01614,0.1232,0.135,5.88e-11,0.009269,6.654e-11,6.289e-11,6.779e-11,2.367e-11,2.371e-11,0.003926,3.189e-11,0.01318,0.0888,3.023e-11,0.09195,1.887e-11,0.01407,0.02034,3.181e-11,6.397e-13,0.0,-0.01462,0.0,2.916e-12,0.0,-0.06583,6.682e-05,0.01063,6.688e-12,0.01054,6.873e-12
2.645e-06,0.002474,2.148e-09,1364.0,3.722e-13,508.0,-0.01991,-44.31,-37.62,-6.591,-70.5,-58.89,-9.082,-62.29,-50.4,-13.14,-58.25,-47.03,-18.85,-58.23,-49.26,0.09341,0.1693,0.1497,1.379e-10,1.391e-10,1.391e-10,0.0001571,0.0008772,0.0006821,1.228e-10,1.284e-10,1.283e-10,1.0,2.0,0.0004025,5.065e-11,0.1093,6.421e-11,0.0005328,0.02796,0.1256,4.397e-11,-0.0001502,6.183e-11,5.06e-11,6.417e-11,1.016e-11,1.032e-11,-0.0001675,2.313e-11,0.0001314,0.05392,1.921e-11,0.05498,7.371e-12,0.0001473,-0.03901,2.305e-11,2.106e-13,0.0,-0.0005751,0.0,0.0,0.0,-0.07651,4.397e-06,0.0,7.859e-14,9.792e-05,0.0
3.677e-06,0.0008977999999999,1.414e-09,1115.0,9.127e-13,633.1,-0.01969,-21.29,-16.06,-6.582,-26.09,-14.15,-9.079,-28.78,-17.24,-13.15,-33.53,-23.55,-18.87,-41.02,-34.52,0.3635,0.5395,0.4901,1.204e-10,1.235e-10,1.234e-10,0.02125,0.0748,0.07474,1.109e-10,1.157e-10,1.157e-10,1.0,2.0,0.05329,4.864e-11,0.3411,5.111e-11,0.05939,0.1768,0.4006,4.66e-11,-0.009354,5.066e-11,4.68e-11,5.092e-11,9.121e-12,1.166e-11,-0.06376,1.272e-11,0.01021,0.08862,1.091e-11,0.09091,5.787e-12,0.0104,-0.1903,1.205e-11,1.195e-14,0.0,-0.07118,0.0,0.0,0.0,-0.2922,2.396e-05,0.0,4.857e-14,0.001703,0.0
7.8e-06,0.001039,2.3e-09,1116.0,2.1360000000000002e-13,427.7,-0.01959,-32.53,-24.65,-6.595,-43.39,-31.97,-9.106,-48.88,-40.12,-13.17,-55.55,-52.26,-18.87,-62.82,-65.44,0.498,0.5899,0.5819,1.229e-10,1.286e-10,1.286e-10,0.01365,0.02126,0.02042,1.122e-10,1.207e-10,1.207e-10,1.0,2.0,0.006141,4.064e-11,0.4544,5.796e-11,0.006201,0.3457,0.4799,3.471e-11,-0.002707,5.636e-11,4.061e-11,5.787e-11,2.371e-13,0.0,-0.01401,1.511e-11,4.17e-05,0.05595,1.18e-11,0.0579,0.0,0.0,-0.2816,1.453e-11,2.287e-13,0.0,-0.00984,0.0,0.0,0.0,-0.2341,3.779e-05,0.0,2.395e-13,0.002394,0.0
5.719e-06,0.002476,1.017e-10,1253.0,5.707000000000001e-13,1458.0,-0.01978,-38.95,-36.77,-6.593,-57.04,-43.43,-9.097,-57.95,-46.81,-13.17,-59.53,-52.92,-18.88,-63.66,-62.65,0.01564,0.0524,0.04113,9.127e-11,9.803e-11,9.757e-11,-0.0001822,0.0,1.016e-06,0.0,0.0,3.026e-12,1.0,2.0,6.716e-08,0.0,0.01796,2.897e-11,0.0,-0.01262,0.01984,0.0,-0.0001632,3.387e-11,2.454e-13,2.67e-11,7.407e-13,0.0,-0.0001166,0.0,4.514e-08,0.0002847,0.0,0.0,0.0,0.0,-0.04035,1.071e-12,2.143e-13,0.0,-8.89e-05,0.0,0.0,0.0,-0.03713,5.741e-07,0.0,3.052e-13,0.0001021,0.0
6.595e-06,0.0005199,6.836e-10,487.9,7.162000000000001e-13,714.9,-0.01968,-1.548,-3.095,-6.589,0.3553,7.452,-9.105,-3.879,1.769,-13.18,-11.53,-9.452,-18.88,-22.14,-25.21,0.3891,0.5218,0.4914,1.088e-10,1.156e-10,1.154e-10,0.5352,0.3856,0.3841,6.663e-11,9.009e-11,9.007e-11,2.0,2.0,0.1456,2.159e-11,0.2843,4.322e-11,0.1498,0.1164,0.3028,1.62e-11,0.2266,4.412e-11,2.146e-11,4.222e-11,2.89e-13,0.0,-0.3556,0.0,0.001426,0.003455,0.0,0.0,0.0,0.0,-0.3051,1.119e-12,6.604e-13,0.0,-0.3337,0.0,0.0,0.0,-0.258,0.00359,0.0,2.151e-13,0.001158,0.0
1.675e-06,0.002255,2.744e-09,191.9,5.017000000000001e-13,610.4,-0.01975,-12.99,-25.78,-6.579,-14.65,-22.44,-9.069,-16.03,-22.69,-13.13,-17.37,-21.35,-18.81,-17.46,-16.19,0.1369,0.2573,0.2231,1.334e-10,1.354e-10,1.354e-10,0.06872,0.07034,0.07011,1.375e-10,1.387e-10,1.387e-10,2.0,2.0,0.07389,6.838e-11,0.1548,6.035e-11,0.07487,0.03815,0.1901,6.845e-11,0.03495,5.76e-11,6.837e-11,6.014e-11,3.369e-11,3.375e-11,0.04486,2.146e-11,0.03976,0.07378,1.792e-11,0.08308,3.368e-11,0.0833,-0.04031,2.142e-11,1.547e-11,0.08288,0.01957,1.548e-11,0.0,1.495e-11,-0.07978,0.0763,0.0,5.507e-13,0.003584,0.0
1.537e-06,0.0005122,2.877e-09,616.7,9.448e-13,680.6,-0.01975,-2.09,-4.149,-6.58,-3.551,-0.5222,-9.069,-5.842,-2.639,-13.13,-9.333,-5.667,-18.82,-13.27,-8.291,0.1494,0.3227,0.2648,1.166e-10,1.204e-10,1.193e-10,0.1197,0.289,0.2789,1.173e-10,1.155e-10,1.153e-10,2.0,2.0,0.2027,4.841e-11,0.1743,5.109e-11,0.2603,0.03343,0.2247,5.624e-11,0.1487,4.512e-11,4.722e-11,5.075e-11,1.909e-11,2.148e-11,-0.01945,0.0,0.1362,0.06856,0.0,0.0,2.484e-11,0.1565,-0.06964,1.312e-11,6.965e-12,0.04389,0.007185,7.459e-12,0.0,7.604e-12,-0.1351,0.04389,0.0,3.226e-13,0.0008375,0.0
1.157e-06,0.000739,1.4530000000000003e-09,1078.0,3.017e-13,511.7,-0.01974,-3.695,-1.628,-6.58,-8.037,-2.806,-9.069,-10.31,-4.719,-13.13,-14.35,-8.757,-18.82,-20.19,-14.95,0.1592,0.2892,0.2518,1.303e-10,1.337e-10,1.337e-10,0.2065,0.2405,0.2317,1.409e-10,1.414e-10,1.413e-10,1.0,2.0,0.1925,6.878e-11,0.1762,5.804e-11,0.2162,0.04962,0.2126,6.843e-11,0.1073,5.422e-11,6.877e-11,5.8e-11,2.889e-11,2.889e-11,-0.006281,1.947e-11,0.1199,0.08465,1.594e-11,0.09948,2.612e-11,0.1314,-0.04643,1.939e-11,5.158e-12,0.0148,-0.08277,5.21e-12,0.0,-2.578e-13,-0.1126,0.01471,0.0,2.102e-13,0.0006381,0.0
8.888e-06,0.000816,2.225e-09,1497.0,4.1930000000000004e-13,1159.0,-0.01956,-39.36,-34.67,-6.6,-53.18,-40.96,-9.11,-56.12,-48.89,-13.17,-60.4,-58.95,-18.87,-66.17,-70.73,0.3169,0.3885,0.3881,9.913e-11,1.103e-10,1.102e-10,0.002539,0.004989,0.004986,1.071e-10,1.154e-10,1.154e-10,1.0,2.0,0.001148,3.802e-11,0.2087,3.462e-11,0.001213,0.01348,0.209,3.347e-11,-0.001868,2.369e-11,3.78e-11,3.442e-11,4.29e-13,0.0,-0.003281,0.0,2.005e-05,0.002189,0.0,0.0,0.0,0.0,-0.3533,3.995e-13,2.534e-13,0.0,-0.00245,0.0,0.0,0.0,-0.2971,1.204e-05,0.0,3.25e-13,0.0004822,0.0
5.693e-06,0.002018,4.0219999999999997e-10,1123.0,1.291e-13,1003.0,-0.01964,-50.64,-47.65,-6.587,-42.2,-31.56,-9.094,-44.66,-33.2,-13.17,-50.09,-42.83,-18.88,-58.32,-56.84,0.1357,0.1584,0.1577,1.408e-10,1.415e-10,1.415e-10,-0.0004992,0.000558,0.0004241,6.637e-11,8.602e-11,8.598e-11,1.0,2.0,5.968e-06,0.0,0.1348,6.624e-11,0.0,0.09257,0.1474,0.0,-0.001408,6.469e-11,1.026e-12,6.624e-11,5.579e-13,0.0,-0.00116,2.802e-11,2.24e-05,0.05836,2.625e-11,0.05954,0.0,0.0,-0.03108,2.802e-11,1.81e-13,0.0,-0.0009591,0.0,0.0,0.0,-0.07857,3.452e-06,0.0,2.81e-12,0.004599,0.0
8.954000000000001e-06,0.001075,2.345e-09,444.7,7.016000000000002e-13,161.6,-0.01956,5.389,11.27,-6.607,0.3945,8.562,-9.12,-5.417,-0.3717,-13.18,-14.43,-14.4,-18.87,-25.25,-30.42,0.4271,0.7038,0.6566,1.052e-10,1.162e-10,1.162e-10,1.154,1.249,1.236,1.192e-10,1.261e-10,1.26e-10,2.0,2.0,0.06389,0.0,0.1052,2.245e-11,0.0,-0.1836,0.1079,0.0,-0.2145,1.214e-11,1.59e-11,2.233e-11,1.163e-12,7.805e-13,-0.2879,0.0,0.006203,0.002563,0.0,0.0,-1.276e-11,0.0129,-0.3667,1.658e-13,3.436e-13,0.0,-0.463,0.0,0.0,0.0,-0.3147,0.002689,0.0,3.479e-13,0.001972,0.0
8.127e-06,0.001863,8.987e-10,635.5,9.660000000000001e-13,1003.0,-0.01958,-32.02,-31.78,-6.597,-36.3,-25.09,-9.109,-40.86,-33.64,-13.17,-48.72,-46.87,-18.87,-58.86,-62.82,0.07324,0.1887,0.1615,8.351e-11,9.186e-11,9.185e-11,-0.02295,0.05454,0.05413,3.486e-11,4.963e-11,4.94e-11,1.0,2.0,0.0008809,0.0,0.01339,1.618e-11,0.0,-0.1203,0.01504,0.0,-0.1263,1.093e-11,2.245e-12,1.047e-11,6.39e-13,0.0,-0.1152,0.0,0.0004809,4.887e-05,0.0,0.0,0.0,0.0,-0.1678,5.808e-14,3.011e-13,0.0,-0.08318,0.0,0.0,0.0,-0.1288,0.000277,0.0,1.081e-13,0.0002364,0.0
2.277e-06,0.002205,1.276e-09,641.2,2.431e-13,1289.0,-0.01972,-28.43,-32.61,-6.58,-30.19,-24.51,-9.072,-32.51,-26.03,-13.13,-36.6,-30.02,-18.83,-42.58,-36.44,0.1771,0.1856,0.1855,1.327e-10,1.35e-10,1.35e-10,0.02103,0.06929,0.06927,1.265e-10,1.316e-10,1.316e-10,1.0,2.0,0.0697,5.362e-11,0.1673,6.363e-11,0.06983,0.1244,0.1878,4.414e-11,0.03887,6.212e-11,5.362e-11,6.362e-11,1.787e-11,1.799e-11,0.0139,2.579e-11,0.05188,0.1018,2.43e-11,0.1101,1.473e-11,0.05634,-0.004805,2.561e-11,8.003e-13,0.0,-0.07942,0.0,0.0,0.0,-0.09647,0.0008138,0.0,7.463e-13,0.0004491,0.0
3.305e-06,0.002248,2.519e-09,1207.0,1.382e-13,941.0,-0.01972,-53.67,-50.44,-6.583,-48.6,-38.73,-9.078,-50.07,-38.37,-13.15,-52.89,-41.78,-18.86,-56.56,-48.63,0.1347,0.1495,0.1489,1.405e-10,1.411e-10,1.411e-10,-0.0002794,0.0006409,0.0004993,8.785e-11,1.036e-10,1.036e-10,1.0,2.0,5.191e-05,0.0,0.1375,6.799e-11,0.0,0.1142,0.1452,0.0,-0.0003292,6.697e-11,1.04e-11,6.798e-11,1.607e-13,0.0,-0.0006986,3.158e-11,1.212e-06,0.09385,3.091e-11,0.09697,0.0,0.0,0.01235,3.157e-11,1.294e-13,0.0,-0.000549,0.0,-4.436e-12,0.0,-0.07326,1.558e-06,0.0108,6.68e-12,0.01066,6.974e-12
2.871e-06,0.00244,1.8039999999999998e-09,554.2,3.0760000000000006e-14,1114.0,-0.01971,-28.09,-32.21,-6.581,-34.71,-37.25,-9.075,-37.35,-37.15,-13.14,-41.75,-37.46,-18.85,-47.96,-40.98,0.002553,0.05946,0.04161,1.241e-10,1.299e-10,1.299e-10,0.0008493,0.0443,0.02343,1.385e-10,1.397e-10,1.397e-10,1.0,2.0,0.03267,6.75e-11,0.02814,5.603e-11,0.03279,0.005739,0.03444,6.632e-11,0.02093,5.164e-11,6.747e-11,5.604e-11,3.085e-11,3.104e-11,0.01385,2.284e-11,0.02488,0.02535,2.147e-11,0.02866,3.054e-11,0.02912,0.00629,2.252e-11,1.116e-11,0.03226,0.01396,1.116e-11,4.632e-12,9.871e-12,-0.02215,0.03092,0.008253,6.661e-12,0.00816,6.859e-12
9.865e-06,0.001418,3.023e-10,586.4,5.161000000000001e-13,882.6,-0.01956,-17.73,-18.14,-6.604,-21.6,-11.84,-9.111,-27.16,-22.45,-13.17,-36.03,-37.2,-18.86,-47.29,-54.49,0.2976,0.362,0.3614,1.024e-10,1.117e-10,1.117e-10,-0.03813,0.2393,0.2359,5.174e-11,7.996e-11,7.99e-11,1.0,2.0,0.01019,0.0,0.1199,3.273e-11,0.0,-0.06311,0.1268,0.0,-0.3921,2.477e-11,2.807e-12,3.156e-11,2.155e-13,0.0,-0.2908,0.0,0.0003784,0.004645,0.0,0.0,0.0,0.0,-0.2451,3.891e-13,1.359e-13,0.0,-0.2583,0.0,0.0,0.0,-0.2053,0.0009511,0.0,8.023e-14,0.0004593,0.0
1.1279999999999998e-06,0.001274,6.146e-10,603.1,8.812000000000001e-13,969.5,-0.01975,-6.313,-11.19,-6.58,-8.193,-7.98,-9.069,-10.66,-10.43,-13.13,-14.73,-14.55,-18.82,-20.48,-20.51,0.08441,0.2034,0.1646,1.101e-10,1.13e-10,1.109e-10,0.05789,0.1354,0.1137,1.01e-10,1.055e-10,1.047e-10,2.0,2.0,0.07163,3.78e-11,0.1024,4.419e-11,0.08995,-0.001169,0.1241,3.91e-11,0.02865,3.876e-11,3.674e-11,4.233e-11,3.425e-12,0.0,-0.05522,0.0,0.007669,0.017,0.0,0.0,0.0,0.0,-0.09118,6.018e-12,5.777e-14,0.0,-0.1084,0.0,0.0,0.0,-0.127,0.00025,0.0,1.502e-13,0.0002356,0.0
6.806e-06,0.001746,1.6010000000000002e-09,1195.0,9.99e-13,1055.0,-0.01961,-51.77,-47.06,-6.592,-60.12,-46.66,-9.103,-58.73,-48.69,-13.17,-60.15,-55.18,-18.88,-64.75,-65.53,0.1331,0.2558,0.2369,9.5e-11,1.008e-10,1.004e-10,0.0008369,0.001686,0.001459,9.678e-11,1.027e-10,1.018e-10,1.0,2.0,0.0004139,2.203e-11,0.09489,2.676e-11,0.000449,-0.04149,0.1027,2.36e-11,-0.0006007,2.621e-11,2.201e-11,2.676e-11,3.188e-13,0.0,-0.001354,0.0,9.607e-06,0.0003468,0.0,0.0,0.0,0.0,-0.2005,9.618e-14,1.145e-13,0.0,-0.001073,0.0,0.0,0.0,-0.1773,3.206e-06,0.0,3.342e-14,0.0001511,0.0
3.5339999999999995e-06,0.0005792,2.134e-09,1373.0,3.3420000000000004e-14,993.6,-0.01969,-11.82,-8.181,-6.581,-18.12,-13.12,-9.077,-20.4,-13.24,-13.15,-24.91,-15.86,-18.86,-32.13,-25.17,0.0008257,0.1826,0.1284,1.305e-10,1.342e-10,1.341e-10,-0.003818,0.02729,0.01923,1.293e-10,1.329e-10,1.329e-10,1.0,2.0,0.01486,5.981e-11,0.0963,6.172e-11,0.01665,0.07118,0.1131,5.691e-11,0.007508,5.845e-11,5.981e-11,6.172e-11,2.622e-11,2.631e-11,0.01309,2.796e-11,0.01819,0.1297,2.708e-11,0.132,2.536e-11,0.01935,0.1131,2.79e-11,1.156e-11,0.01046,-0.0004461,1.157e-11,1.192e-11,1.019e-11,0.06775,0.01018,0.1144,1.284e-11,0.1122,1.287e-11
6.702e-06,0.0009376,4.471e-10,642.7,4.483000000000001e-13,734.4,-0.01965,-1.242,-0.4165,-6.593,-0.7039,9.551,-9.112,-5.277,3.049,-13.18,-13.43,-9.562,-18.88,-24.44,-26.21,0.5082,0.5225,0.5222,1.219e-10,1.27e-10,1.269e-10,0.5317,0.4297,0.4293,1.007e-10,1.127e-10,1.127e-10,1.0,2.0,0.36,3.087e-11,0.4347,5.446e-11,0.3854,0.2327,0.4461,2.121e-11,0.1561,4.985e-11,3.086e-11,5.444e-11,9.819e-13,0.0,-0.3247,0.0,0.005005,0.002407,0.0,0.0,0.0,0.0,-0.3977,3.844e-12,3.434e-13,0.0,-0.3231,0.0,-9.778e-12,0.0,-0.2931,0.003103,0.003952,1.23e-13,0.00063,6.52e-13
4.96e-06,0.001526,1.2370000000000002e-09,147.7,8.776000000000001e-13,1205.0,-0.01973,-13.39,-26.79,-6.579,-5.692,-4.866,-9.083,-7.88,-6.717,-13.16,-11.88,-10.54,-18.89,-18.25,-17.31,0.2162,0.2996,0.2987,1.059e-10,1.091e-10,1.089e-10,-0.09811,0.004865,0.004798,7.275e-11,8.78e-11,4.577e-11,2.0,2.0,0.02634,2.752e-11,0.2391,4.063e-11,0.02767,0.127,0.259,2.335e-11,-0.03668,4.073e-11,2.729e-11,3.977e-11,2.233e-12,0.0,-0.1355,0.0,0.008192,0.001227,0.0,0.0,0.0,0.0,-0.2019,1.885e-12,4.036e-13,0.0,-0.2479,0.0,0.0,0.0,-0.2309,0.003428,0.0,1.955e-13,0.0007932,0.0
4.639e-06,0.0011899999999999,1.386e-09,1082.0,5.135000000000001e-13,283.8,-0.01966,-31.34,-22.68,-6.584,-38.4,-26.02,-9.086,-41.25,-29.44,-13.16,-46.21,-37.19,-18.88,-53.56,-49.25,0.5348,0.6558,0.6234,1.286e-10,1.328e-10,1.328e-10,0.03587,0.04273,0.04065,1.309e-10,1.342e-10,1.342e-10,1.0,2.0,0.02903,6.018e-11,0.4659,5.84e-11,0.03035,0.3204,0.5148,5.776e-11,0.01346,5.517e-11,6.019e-11,5.841e-11,1.579e-11,1.593e-11,-0.01798,1.657e-11,0.004086,0.1324,1.426e-11,0.1326,1.316e-11,0.004116,-0.1367,1.648e-11,1.289e-13,0.0,-0.0176,0.0,0.0,0.0,-0.2774,0.0001812,0.0,1.265e-13,0.0008143,0.0
