fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_2 14G,eye_width Vout_1 14G,eye_width_XY Vout_1 14G,eye_maxHeight Vout_1 28G,eye_maxWidth Vout_1 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_maxHeight Vout_2 28G,eye_width_XY Vout_2 28G,eye_height Vout_1 28G,eye_height Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_2 56G
1.334e-06,0.001603,2.123e-09,224.7,3.86e-13,885.6,-0.01975,-13.29,-26.52,-6.579,-14.08,-21.5,-9.068,-15.91,-22.67,-13.13,-18.39,-23.56,-18.81,-20.18,-21.6,0.1558,0.2648,0.233,1.322e-10,1.343e-10,1.34e-10,0.0535,0.06182,0.06158,1.328e-10,1.359e-10,1.359e-10,2.0,2.0,0.0468,0.1649,6.677e-11,6.677e-11,0.06647,0.04484,6.637e-11,5.929e-11,0.2025,0.05939,5.609e-11,5.895e-11,0.09631,2.113e-11,3.234e-11,3.219e-11,0.08717,0.07287,3.213e-11,-0.04117,-0.0218,0.02778,2.097e-11,1.737e-11,0.06548,0.07538,-0.08479,0.003051,1.213e-12,0.0,1.345e-11,0.0,0.06456,1.39e-11,0.0,1.391e-11
6.473e-06,0.0007937,2.263e-09,1246.0,2.8580000000000005e-13,388.0,-0.01962,-25.24,-16.64,-6.589,-32.77,-20.47,-9.099,-36.42,-25.95,-13.17,-43.03,-37.24,-18.88,-52.56,-52.46,0.5635,0.6356,0.6353,1.305e-10,1.339e-10,1.339e-10,0.03793,0.04837,0.0477,1.298e-10,1.333e-10,1.333e-10,1.0,2.0,0.3503,0.5226,6.214e-11,6.214e-11,0.03028,0.00873,6.11e-11,6.321e-11,0.5628,0.03015,6.19e-11,6.318e-11,0.1764,2.361e-11,0.0,0.0,0.1712,0.0,6.588e-12,-0.1315,-0.03244,0.0003966,2.355e-11,2.065e-11,-0.02225,0.0,-0.2662,0.0005953,6.09e-14,0.0,0.0,0.0,8.62e-05,2.876e-13,0.0,0.0
3.359e-06,0.00231,8.806999999999999e-11,212.9,3.961000000000001e-13,618.6,-0.01973,-8.182,-16.12,-6.577,-6.476,-6.044,-9.075,-8.278,-7.076,-13.15,-12.79,-11.87,-18.86,-20.4,-21.13,0.0968,0.1849,0.1656,1.371e-10,1.378e-10,1.377e-10,0.06133,0.08396,0.08393,1.262e-10,1.309e-10,1.309e-10,2.0,2.0,0.03371,0.1192,5.234e-11,5.241e-11,0.08523,0.05236,4.59e-11,6.424e-11,0.1365,0.08505,6.357e-11,6.42e-11,0.04812,2.257e-11,1.664e-11,1.213e-11,0.04785,0.0369,1.651e-11,-0.05579,-0.007056,0.03669,2.248e-11,1.937e-11,-0.07696,0.0,-0.07519,0.0006717,2.125e-13,5.694e-13,0.0,-8.822e-12,0.0002956,4.44e-13,0.001327,0.0
5.705e-06,0.001746,1.728e-09,1223.0,1.4340000000000005e-13,462.2,-0.01964,-48.19,-40.31,-6.587,-44.07,-33.04,-9.095,-45.71,-34.36,-13.17,-50.78,-43.37,-18.88,-58.69,-56.93,0.1631,0.2461,0.2336,1.182e-10,1.252e-10,1.251e-10,-2.938e-06,0.001401,0.001096,7.485e-11,9.293e-11,9.274e-11,1.0,2.0,0.1362,0.167,7.234e-13,0.0,0.0,-0.001596,0.0,5.155e-11,0.1954,1.701e-05,4.749e-11,5.153e-11,0.04038,1.272e-11,0.0,0.0,0.03907,0.0,6.483e-14,-0.0624,-0.001943,4.133e-06,1.258e-11,1.055e-11,-0.001938,0.0,-0.1363,0.0002653,7.182e-14,0.0,0.0,0.0,3.649e-06,8.673e-14,0.0,0.0
7.562e-06,0.0005505,1.425e-09,290.6,1.6610000000000004e-13,1393.0,-0.0197,-10.33,-20.65,-6.576,-4.885,-3.257,-9.098,-6.234,-3.208,-13.18,-13.56,-13.75,-18.88,-23.65,-28.37,0.2193,0.328,0.3278,1.333e-10,1.359e-10,1.359e-10,-0.3174,0.08391,0.03401,1.259e-10,6.089e-11,1.318e-10,2.0,2.0,0.1857,0.3322,3.115e-11,3.119e-11,0.03531,-0.2554,-1.843e-11,5.557e-11,0.3329,0.02369,4.892e-11,5.557e-11,0.01663,8.433e-12,0.0,0.0,0.008792,0.0,1.943e-12,-0.2569,-0.2326,0.01079,8.38e-12,3.012e-12,-0.249,0.0,-0.2245,0.0002891,2.858e-13,0.0,0.0,0.0,0.001894,2.866e-13,0.0,0.0
9.184e-06,0.0008072999999999,1.767e-09,89.86,7.476000000000002e-13,916.4,-0.01969,-16.31,-32.61,-6.587,-8.612,-10.73,-9.105,-11.21,-13.43,-13.17,-16.41,-19.7,-18.87,-24.41,-30.0,0.3593,0.4678,0.4671,7.718e-11,9.345e-11,9.335e-11,0.1199,0.03733,0.03717,4.235e-11,6.944e-11,6.926e-11,2.0,2.0,-0.1812,0.03566,3.463e-12,0.0,0.0,0.008154,0.0,1.876e-11,0.03604,0.007262,1.392e-11,1.771e-11,0.0,0.0,0.0,0.0,0.0002667,0.0,2.76e-13,-0.4241,-0.06656,0.0001719,1e-13,0.0,-0.1193,0.0,-0.3302,0.002726,3.717e-13,0.0,0.0,0.0,0.0003597,4.002e-13,0.0,0.0
6.152e-06,0.001975,2.593e-09,1020.0,1.158e-13,1316.0,-0.01963,-48.4,-47.87,-6.589,-40.99,-30.89,-9.098,-43.76,-32.37,-13.17,-49.62,-42.9,-18.88,-58.36,-57.52,0.1186,0.1482,0.1458,1.391e-10,1.397e-10,1.397e-10,0.0002599,0.0009734,0.000785,1.075e-10,1.164e-10,1.165e-10,1.0,2.0,0.1139,0.146,1.284e-11,0.0,0.0,-0.001717,0.0,6.298e-11,0.146,0.000221,5.918e-11,6.297e-11,0.05564,2.731e-11,0.0,0.0,0.05473,0.0,1.076e-13,-0.02724,-0.001236,2.828e-06,2.73e-11,2.506e-11,-0.001026,0.0,-0.08282,0.000448,3.061e-13,0.0,0.0,0.0,3.683e-06,1.053e-13,0.0,0.0
8.408e-06,0.001417,1.786e-09,951.2,1.4590000000000001e-13,10.02,-0.01957,-35.51,-21.05,-6.599,-43.16,-31.9,-9.11,-47.59,-40.41,-13.17,-54.51,-52.67,-18.87,-62.47,-66.43,0.1003,0.429,0.414,6.55e-11,8.699e-11,8.689e-11,-0.01562,0.01431,0.01425,5.647e-11,8.041e-11,8.028e-11,1.0,2.0,-0.2758,0.001216,1.273e-12,0.0,0.0,-0.02435,0.0,1.165e-12,0.009033,0.0001131,-3.907e-11,2.094e-13,0.0,0.0,1.027e-12,-2.574e-11,0.0006724,0.0002135,6.539e-13,-0.2749,-0.01899,6.742e-05,1.749e-13,0.0,-0.01555,0.0,-0.2885,0.00238,2.902e-13,0.0,0.0,0.0,3.497e-06,2.169e-13,0.0,0.0
4.551e-06,0.0021,2.8650000000000003e-09,528.7,1.504e-14,762.3,-0.01967,-23.98,-25.27,-6.584,-30.6,-31.58,-9.085,-33.28,-33.41,-13.16,-38.06,-35.53,-18.87,-46.1,-40.67,0.0135,0.08041,0.06211,9.124e-11,1.07e-10,1.069e-10,0.01497,0.06493,0.0493,1.05e-10,1.141e-10,1.14e-10,1.0,2.0,-0.03039,0.02303,3.915e-11,3.934e-11,0.02593,-0.01607,4.302e-11,0.0,0.0,0.02059,0.0,2.819e-11,0.001575,6.615e-13,1.382e-11,1.433e-11,0.001363,0.008495,1.238e-11,-0.0554,-0.009155,0.008079,2.392e-12,-8.313e-12,-0.02819,0.002313,-0.05461,0.0001173,7.189e-13,0.0,4.963e-13,0.0,0.002303,3.033e-12,0.0,3.289e-12
5.932e-06,0.002386,3.192e-10,1162.0,2.6840000000000002e-15,1428.0,-0.01968,-50.72,-49.88,-6.591,-32.06,-31.43,-9.098,-30.06,-30.01,-13.17,-31.61,-33.33,-18.87,-36.79,-42.26,-0.01384,0.02466,0.01888,8.097e-11,9.852e-11,9.851e-11,-0.0005518,0.0,4.465e-06,0.0,0.0,6.07e-12,1.0,2.0,-0.01042,0.00223,2.454e-12,0.0,0.0,-0.001088,0.0,0.0,0.0,5.955e-06,0.0,1.147e-11,0.0,0.0,0.0,0.0,3.97e-05,0.0,7.398e-12,-0.02307,-0.0008899,2.752e-05,2.292e-13,0.0,-0.0007938,0.0,-0.01749,4.101e-05,1.231e-13,0.0,0.0,0.0,1.642e-05,3.511e-13,0.0,0.0
5.463e-06,0.001756,4.155e-10,1044.0,8.214e-14,647.4,-0.01964,-43.65,-38.63,-6.587,-41.35,-33.43,-9.093,-42.4,-32.38,-13.17,-47.21,-39.57,-18.88,-55.46,-53.39,0.1049,0.1865,0.1709,1.179e-10,1.249e-10,1.249e-10,0.0002353,0.002733,0.00215,8.908e-11,1.038e-10,1.038e-10,1.0,2.0,0.1073,0.1286,1.739e-11,0.0,0.0,-0.0002064,0.0,5.127e-11,0.1511,0.0005962,4.594e-11,5.124e-11,0.04998,1.534e-11,0.0,0.0,0.04934,0.0,1.87e-13,-0.0108,-0.003016,7.761e-06,1.518e-11,1.475e-11,-0.002113,0.0,-0.1147,0.0001844,1.445e-13,0.0,0.0,0.0,2.268e-05,6.452e-13,0.0,0.0
2.251e-06,0.0008992999999999,2.809e-10,1428.0,9.166000000000002e-13,1069.0,-0.01972,-28.86,-24.64,-6.58,-33.51,-22.17,-9.072,-36.01,-24.78,-13.13,-40.11,-29.49,-18.83,-45.87,-37.07,0.1894,0.3524,0.2968,1.069e-10,1.127e-10,1.122e-10,0.006432,0.01581,0.01436,1.009e-10,1.053e-10,1.049e-10,1.0,2.0,0.07258,0.1832,3.662e-11,3.846e-11,0.01129,0.001529,4.008e-11,4.2e-11,0.2263,0.009244,4.225e-11,4.186e-11,0.0,0.0,0.0,0.0,0.01447,0.0,3.503e-12,-0.1429,-0.008216,0.001339,4.877e-12,0.0,-0.01505,0.0,-0.2412,0.001934,2.613e-13,4.634e-13,0.0,-1.191e-11,2.983e-05,2.108e-13,0.004709,0.0
8.767e-06,0.001347,3.1460000000000003e-10,518.5,6.376e-13,1372.0,-0.01962,-9.562,-13.42,-6.603,-8.37,1.517,-9.114,-13.87,-8.137,-13.17,-22.69,-22.5,-18.87,-33.99,-39.75,0.2179,0.2851,0.2843,7.781e-11,9.329e-11,9.329e-11,-0.3127,0.03035,0.02467,8.544e-12,3.461e-12,4.598e-11,1.0,2.0,0.003323,0.02732,2.37e-12,0.0,0.0,-0.323,0.0,0.0,0.0,0.01176,0.0,5.572e-12,0.0,0.0,0.0,0.0,0.0008454,0.0,1.302e-12,-0.2967,-0.3993,0.009726,5.852e-14,0.0,-0.3699,0.0,-0.2344,0.0003443,1.771e-13,0.0,0.0,0.0,0.009982,6.925e-13,0.0,0.0
7.933e-06,0.00186,4.393e-10,616.0,7.645e-13,242.0,-0.01958,-27.56,-20.61,-6.596,-34.66,-23.8,-9.108,-39.09,-31.72,-13.17,-46.88,-44.8,-18.87,-57.17,-60.95,0.1007,0.2797,0.2495,1.247e-10,1.297e-10,1.297e-10,0.1494,0.2782,0.2708,1.358e-10,1.363e-10,1.363e-10,1.0,2.0,-0.1028,0.07876,5.043e-11,5.043e-11,0.06149,-0.09277,4.144e-11,4.178e-11,0.07917,0.06031,3.077e-11,4.178e-11,0.0,0.0,0.0,0.0,0.0004479,0.0,5.745e-13,-0.1584,-0.1332,9.444e-05,9.139e-14,0.0,-0.1076,0.0,-0.1352,7.52e-05,9.41e-14,0.0,0.0,0.0,0.0005183,5.09e-13,0.0,0.0
9.029999999999998e-06,0.001482,2.365e-09,1456.0,6.398e-13,134.5,-0.01956,-52.56,-38.85,-6.602,-52.45,-40.94,-9.111,-55.88,-49.11,-13.17,-61.74,-60.69,-18.87,-68.53,-73.45,0.2642,0.4513,0.4255,9.041e-11,1.051e-10,1.051e-10,-0.000731,0.0006749,0.0006033,1.111e-11,4.846e-11,4.834e-11,1.0,2.0,-0.1932,0.001184,9.456e-13,0.0,0.0,-0.001704,0.0,0.0,0.0,1.315e-05,0.0,2.681e-12,0.0,0.0,0.0,0.0,0.0003909,0.0,3.475e-13,-0.2611,-0.001404,7.391e-06,2.533e-13,0.0,-0.001082,0.0,-0.2178,0.002051,3.789e-13,0.0,0.0,0.0,4.475e-06,1.916e-13,0.0,0.0
8.034e-06,0.0005447999999999,1.519e-09,461.2,4.398000000000001e-13,112.0,-0.01959,5.466,10.92,-6.595,-0.911,4.984,-9.111,-5.183,-0.8349,-13.18,-13.36,-13.21,-18.87,-24.07,-29.12,0.1772,0.5028,0.4403,9.098e-11,1.054e-10,1.052e-10,0.639,0.8096,0.7863,9.036e-11,1.05e-10,1.049e-10,2.0,2.0,-0.1215,0.07356,1.088e-11,1.108e-11,0.02297,-0.06529,-1.306e-12,1.557e-11,0.07357,0.02201,2.605e-13,1.549e-11,0.0,0.0,0.0,0.0,0.001225,0.0,5.34e-13,-0.3224,-0.2851,0.003982,2.974e-13,0.0,-0.348,0.0,-0.2795,0.0004897,1.027e-13,0.0,0.0,0.0,0.00226,5.612e-13,0.0,0.0
8.592999999999999e-06,0.0012929999999999,4.265e-10,679.0,6.959e-13,253.7,-0.01958,-17.2,-9.947,-6.598,-23.96,-13.49,-9.109,-28.76,-22.24,-13.17,-37.05,-36.02,-18.87,-48.03,-52.94,0.5357,0.6982,0.6667,1.243e-10,1.296e-10,1.296e-10,0.5218,0.5734,0.5635,1.409e-10,1.411e-10,1.411e-10,1.0,2.0,-0.02837,0.2111,4.799e-11,4.799e-11,0.1355,-0.1385,4.084e-11,4.059e-11,0.2157,0.1346,3.287e-11,4.042e-11,0.0,0.0,0.0,0.0,0.0009084,0.0,9.843e-13,-0.287,-0.2462,0.005681,5.131e-13,0.0,-0.2344,0.0,-0.2507,0.00043,2.02e-13,0.0,0.0,0.0,0.0004769,9.736e-14,0.0,0.0
8.63e-06,0.002123,4.933e-10,821.7,7.125e-13,629.4,-0.01957,-44.83,-40.51,-6.6,-57.67,-46.05,-9.11,-59.15,-52.21,-13.17,-62.41,-61.16,-18.87,-67.81,-72.52,0.004622,0.1105,0.0936,1.013e-10,1.091e-10,1.09e-10,-0.0002307,0.002508,0.002488,8.735e-11,9.82e-11,9.792e-11,1.0,2.0,-0.08033,0.01919,2.385e-12,0.0,0.0,-0.002727,0.0,2.42e-11,0.02119,1.273e-05,2.436e-11,2.37e-11,0.0,0.0,0.0,0.0,0.0001518,0.0,8.185e-13,-0.0808,-0.002386,8.755e-06,2.661e-13,0.0,-0.001632,0.0,-0.05925,0.0002575,2.709e-13,0.0,0.0,0.0,5.249e-06,5.262e-13,0.0,0.0
9.679e-06,0.002098,1.778e-09,756.1,1.1120000000000001e-13,511.4,-0.01954,-41.99,-37.21,-6.604,-40.72,-33.28,-9.111,-43.99,-38.43,-13.17,-51.57,-51.81,-18.86,-61.92,-68.21,-0.03875,0.05382,0.0456,9.761e-11,1.101e-10,1.101e-10,-0.003767,0.0007825,0.0007821,3.64e-11,6.566e-11,6.562e-11,1.0,2.0,-0.06136,0.005852,4.209e-13,0.0,0.0,-0.003734,0.0,0.0,0.0,1.067e-05,0.0,1.934e-11,0.0,0.0,0.0,0.0,0.0001302,0.0,1.445e-12,-0.05883,-0.002609,1.014e-05,4.746e-13,0.0,-0.00161,0.0,-0.04262,3.631e-05,5.632e-14,0.0,0.0,0.0,1.182e-06,1.533e-13,0.0,0.0
9.532999999999998e-06,0.0009299999999999,1.0860000000000002e-09,454.2,6.677000000000002e-13,885.2,-0.01965,-2.617,-5.104,-6.61,0.7518,8.946,-9.119,-5.959,-1.949,-13.17,-15.42,-16.89,-18.87,-26.72,-33.93,0.3274,0.4713,0.4706,8.203e-11,9.745e-11,9.744e-11,-0.02219,0.2324,0.2313,2.881e-11,5.965e-11,5.96e-11,2.0,2.0,-0.1916,0.04256,2.07e-12,2.872e-12,0.02364,-0.3716,-2.178e-11,0.0,0.0,0.01636,0.0,1.367e-12,0.0,0.0,0.0,0.0,0.001597,0.0,9.623e-13,-0.3642,-0.4648,0.003201,2.712e-13,0.0,-0.4535,0.0,-0.309,0.001557,4.263e-13,0.0,0.0,0.0,0.003297,8.104e-13,0.0,0.0
7.868e-06,0.002459,2.863e-09,809.6,8.571000000000002e-13,1363.0,-0.01958,-50.37,-49.91,-6.596,-59.5,-47.2,-9.108,-59.35,-51.22,-13.17,-61.74,-58.99,-18.87,-66.78,-69.7,0.001375,0.03098,0.02563,6.778e-11,8.006e-11,7.825e-11,-0.0001763,0.0004045,0.0003646,3.674e-11,4.818e-11,4.72e-11,1.0,2.0,-0.031,0.00313,4.066e-13,0.0,0.0,-0.001161,0.0,9.594e-12,0.004035,2.353e-06,1.01e-11,9.508e-12,0.0,0.0,1.006e-12,-2.061e-11,1.972e-05,1.096e-05,2.914e-13,-0.03567,-0.0009197,1.916e-06,5.327e-14,0.0,-0.0006516,0.0,-0.02788,1.843e-05,2.064e-13,0.0,0.0,0.0,4.552e-06,1.257e-12,0.0,0.0
9.953e-06,0.001433,4.78e-10,576.3,4.850000000000002e-13,283.9,-0.01955,-14.19,-8.286,-6.604,-21.32,-12.25,-9.111,-26.84,-22.33,-13.17,-35.71,-37.02,-18.86,-46.97,-54.3,0.4053,0.5269,0.5068,1.14e-10,1.221e-10,1.221e-10,0.59,0.6641,0.6333,1.352e-10,1.367e-10,1.366e-10,1.0,2.0,-0.1583,0.06516,9.498e-12,0.0,0.0,-0.2715,0.0,2.508e-11,0.0663,0.006028,1.574e-11,2.468e-11,0.0,0.0,0.0,0.0,0.0005374,0.0,3.801e-13,-0.2272,-0.1746,0.004109,1.955e-13,0.0,-0.2254,0.0,-0.2095,0.000572,1.448e-13,0.0,0.0,0.0,0.000489,3.887e-13,0.0,0.0
4.535e-06,0.001968,2.953e-09,53.28,9.62e-13,1037.0,-0.01973,-21.23,-42.47,-6.577,-10.55,-14.63,-9.072,-8.256,-7.607,-13.15,-6.037,0.628,-18.9,-11.95,-4.077,0.09337,0.2052,0.1755,1.058e-10,1.099e-10,1.086e-10,0.03138,0.00632,0.006132,1.152e-10,1.217e-10,1.212e-10,2.0,2.0,0.01565,0.1045,5.356e-11,5.413e-11,0.01376,0.005817,5.372e-11,3.963e-11,0.1217,0.01237,3.949e-11,3.958e-11,0.0,0.0,2.268e-11,2.038e-11,0.009681,0.04357,2.23e-11,-0.1067,-0.0287,0.04158,4.256e-12,0.0,-0.09983,0.0,-0.137,0.0004589,1.077e-13,0.0,0.0,0.0,0.03758,4.562e-12,0.0,0.0
9.467e-06,0.002456,1.97e-09,1465.0,8.462000000000002e-13,246.3,-0.02014,-38.9,-28.35,-6.613,-54.61,-45.4,-9.109,-59.48,-55.25,-13.17,-64.98,-66.48,-18.86,-71.33,-78.79,-0.01675,0.03817,0.03496,1.104e-10,1.2e-10,1.199e-10,2.976e-05,9.8e-05,7.756e-05,4.613e-11,6.879e-11,6.878e-11,1.0,2.0,-0.04312,0.002953,2.655e-12,0.0,0.0,-9.781e-05,0.0,0.0,0.0,1.578e-06,0.0,1.884e-11,0.0,0.0,0.0,0.0,7.48e-05,0.0,2.682e-13,-0.033,-9.248e-05,1.092e-07,2.431e-13,0.0,-6.161e-05,0.0,-0.02162,4.731e-05,1.61e-13,0.0,0.0,0.0,4.755e-08,2.607e-13,0.0,0.0
3.884999999999999e-06,0.002191,1.1730000000000002e-09,668.3,2.4000000000000004e-13,1419.0,-0.01968,-34.98,-38.55,-6.582,-38.11,-29.16,-9.081,-40.62,-30.66,-13.15,-45.12,-36.35,-18.87,-51.84,-46.49,0.1342,0.1372,0.1372,1.243e-10,1.288e-10,1.288e-10,0.01897,0.02436,0.02435,1.168e-10,1.243e-10,1.243e-10,1.0,2.0,0.08217,0.1198,4.425e-11,4.425e-11,0.02474,0.009175,3.6e-11,5.67e-11,0.1372,0.02467,5.321e-11,5.664e-11,0.0549,2.083e-11,6.959e-12,4.311e-12,0.05459,0.002433,6.239e-12,-0.03323,-0.01879,0.002217,1.941e-11,1.94e-11,-0.0302,0.0,-0.07744,0.0002638,1.317e-13,0.0,0.0,0.0,0.0001814,2.826e-13,0.0,0.0
8.961e-06,0.001291,1.186e-09,827.7,7.900000000000002e-13,167.7,-0.01956,-27.44,-17.3,-6.6,-35.77,-25.03,-9.11,-40.84,-34.45,-13.17,-49.11,-48.31,-18.87,-59.4,-64.52,0.4391,0.6287,0.5964,1.058e-10,1.16e-10,1.16e-10,0.009365,0.1208,0.1194,1.133e-10,1.216e-10,1.216e-10,1.0,2.0,-0.2148,0.05285,1.381e-12,0.0,0.0,-0.1147,0.0,1.72e-11,0.05345,0.000274,5.301e-12,1.68e-11,0.0,0.0,0.0,0.0,0.00125,0.0,5.518e-13,-0.2603,-0.1002,0.0002154,1.885e-13,0.0,-0.07029,0.0,-0.2646,0.001153,3.186e-14,0.0,0.0,0.0,7.296e-05,1.532e-13,0.0,0.0
3.013e-06,0.002384,2.594e-09,1190.0,8.443e-13,215.1,-0.01973,-47.98,-38.87,-6.583,-54.94,-43.04,-9.077,-55.45,-43.59,-13.14,-55.8,-44.86,-18.85,-57.33,-48.96,0.03718,0.1688,0.1385,1.235e-10,1.29e-10,1.29e-10,5.95e-05,0.001769,0.001349,1.157e-10,1.236e-10,1.236e-10,1.0,2.0,-0.0185,0.08063,4.452e-11,4.462e-11,0.0009224,-0.0004465,3.41e-11,5.106e-11,0.09535,0.0007066,4.134e-11,5.101e-11,0.0168,8.835e-12,0.0,0.0,0.01651,0.0,6.832e-13,-0.07688,-0.0007581,5.301e-05,8.796e-12,3.081e-12,-0.001091,0.0,-0.09086,0.0004005,2.663e-13,0.0,0.0,0.0,2.278e-06,2.184e-13,0.0,0.0
6.12e-06,0.00152,7.177999999999998e-10,691.1,4.594e-13,1463.0,-0.01963,-27.44,-30.08,-6.588,-29.39,-17.77,-9.097,-32.82,-22.99,-13.17,-39.34,-33.77,-18.88,-49.15,-49.06,0.2605,0.2429,0.2424,1.049e-10,1.145e-10,1.145e-10,0.05496,0.05029,0.04994,8.36e-11,1.003e-10,1.001e-10,1.0,2.0,0.1322,0.2548,1.937e-11,1.943e-11,0.05371,-0.07804,1.008e-11,4.661e-11,0.2639,0.04657,4.274e-11,4.659e-11,0.0,0.0,0.0,0.0,0.002359,0.0,1.558e-14,-0.2149,-0.2219,4.978e-05,2.598e-12,0.0,-0.1699,0.0,-0.1997,0.0005652,2.288e-13,0.0,0.0,0.0,0.001068,4.589e-13,0.0,0.0
1.329e-06,0.0007373999999999,6.042e-10,1021.0,7.028e-13,505.4,-0.01974,-2.399,-0.01125,-6.58,-6.256,-0.09937,-9.07,-8.722,-2.526,-13.13,-12.9,-6.895,-18.82,-19.04,-13.74,0.1543,0.3506,0.2967,1.275e-10,1.312e-10,1.309e-10,0.1802,0.2931,0.2625,1.275e-10,1.299e-10,1.299e-10,1.0,2.0,0.03263,0.1956,5.598e-11,5.606e-11,0.2244,0.1068,5.454e-11,5.538e-11,0.233,0.1898,5.167e-11,5.52e-11,0.05889,1.368e-11,1.737e-11,1.491e-11,0.05856,0.08082,1.712e-11,-0.1036,-0.05844,0.0796,1.312e-11,8.826e-12,-0.1506,0.0,-0.1652,0.000124,4.717e-15,0.0,0.0,0.0,0.000176,2.009e-13,0.0,0.0
8.624e-06,0.0010609999999999,1.491e-09,96.61,3.7280000000000004e-13,1304.0,-0.0197,-18.5,-37.0,-6.579,-8.297,-10.1,-9.103,-9.877,-10.75,-13.18,-15.6,-18.07,-18.87,-23.85,-28.88,0.3544,0.3376,0.3374,1.032e-10,1.137e-10,1.136e-10,-0.07738,0.0,0.0003185,0.0,0.0,9.004e-12,2.0,2.0,0.05003,0.2403,2.705e-12,0.0,0.0,-0.1705,0.0,3.663e-11,0.2426,0.0006434,2.527e-11,3.658e-11,0.0,0.0,0.0,0.0,0.001322,0.0,2.734e-13,-0.3407,-0.171,0.000708,3.624e-13,0.0,-0.1726,0.0,-0.2854,0.002202,4.54e-13,0.0,0.0,0.0,0.001886,4.548e-13,0.0,0.0
4.338e-06,0.0012649999999999,2.296e-09,420.8,1.0660000000000001e-13,143.4,-0.01967,3.363,7.542,-6.582,-2.965,1.492,-9.082,-4.985,0.1092,-13.16,-8.759,-2.677,-18.89,-16.49,-11.55,0.07654,0.4321,0.3396,9.523e-11,1.094e-10,1.093e-10,0.2016,0.6923,0.5437,1.019e-10,1.141e-10,1.14e-10,2.0,2.0,-0.0117,0.1425,3.615e-11,3.62e-11,0.3369,0.1792,2.621e-11,3.013e-11,0.1681,0.2875,1.806e-11,3.005e-11,0.0,0.0,0.0,0.0,0.005326,0.0,1.839e-12,-0.1516,0.0164,0.008919,7.575e-13,0.0,-0.3191,0.0,-0.2491,0.0007683,5.447e-14,0.0,0.0,0.0,0.003707,8.388e-14,0.0,0.0
6.543e-06,0.001087,2.6250000000000003e-09,1337.0,4.737e-13,1079.0,-0.01962,-41.61,-37.39,-6.59,-52.49,-38.7,-9.101,-54.33,-43.56,-13.17,-57.42,-51.6,-18.88,-62.53,-62.42,0.4131,0.3833,0.3828,1.122e-10,1.2e-10,1.199e-10,0.002892,0.005097,0.005084,1.108e-10,1.189e-10,1.188e-10,1.0,2.0,0.2059,0.3849,4.684e-11,4.704e-11,0.003975,0.002041,4.238e-11,4.725e-11,0.4006,0.00397,4.289e-11,4.721e-11,0.0,0.0,0.0,0.0,0.009899,0.0,4.854e-13,-0.3436,-0.005308,3.01e-06,7.099e-13,0.0,-0.003728,0.0,-0.279,0.0005543,2.124e-13,0.0,0.0,0.0,6.624e-06,4.712e-14,0.0,0.0
8.403e-06,0.0007572,2.8310000000000003e-09,235.1,1.2560000000000004e-13,322.2,-0.01966,-2.682,-5.38,-6.583,-7.04,-7.535,-9.099,-7.27,-5.336,-13.18,-12.65,-11.83,-18.88,-22.38,-25.84,0.2274,0.4386,0.3978,1.068e-10,1.17e-10,1.17e-10,0.3807,0.4497,0.421,1.171e-10,1.245e-10,1.245e-10,2.0,2.0,0.08523,0.2404,5.401e-11,5.407e-11,0.3674,0.3167,5.14e-11,4.098e-11,0.2592,0.3616,3.298e-11,4.098e-11,0.0,0.0,1.808e-11,1.797e-11,0.003568,0.07756,1.804e-11,-0.3082,-0.05158,0.0771,1.484e-12,0.0,-0.2194,0.0,-0.2323,0.000758,1.083e-13,0.0,0.0,0.0,0.001311,1.765e-13,0.0,0.0
